SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_VITA_RAE_mcg,sum_FOLDFE_mcg,sum_IRON_mg,sum_ZINC_mg,WEEKEND,adm2_,adm2_1,adm2_7,adm2_2,adm2_4,adm2_10,adm2_9,adm2_3,adm2_5,adm2_6,adm2_11,adm2_8
30261,3032,1,40,6,2128,104,10.209999999999999,7.06,0,10,0,0,0,0,1,0,0,0,0,0,0
30303,43,1,25,23,211,129,13.679999999999998,7.879999999999999,0,8,0,0,0,0,0,0,0,0,0,0,1
30314,11743,2,25,5,1,80,5.99,6.87,0,10,0,0,0,0,1,0,0,0,0,0,0
30336,1138,1,30,11,157,212,10.63,7.15,0,5,0,0,0,0,0,0,0,1,0,0,0
30359,7877,1,21,23,130,171,7.420000000000001,7.64,0,2,0,0,1,0,0,0,0,0,0,0,0
30366,5001,1,40,12,84,184,13.309999999999997,8.29,0,3,0,0,0,0,0,0,1,0,0,0,0
30378,8286,1,23,4,5176,159,15.299999999999997,7.419999999999999,0,10,0,0,0,0,1,0,0,0,0,0,0
30379,3659,2,60,15,39,152,9.290000000000001,7.000000000000001,0,11,0,0,0,0,0,0,0,0,0,1,0
30401,356,2,25,13,69,220,11.870000000000001,7.97,0,5,0,0,0,0,0,0,0,1,0,0,0
30403,4697,1,30,12,2,92,8.299999999999999,6.96,0,5,0,0,0,0,0,0,0,1,0,0,0
30472,4350,1,22,9,60,122,6.33,5.94,0,4,0,0,0,1,0,0,0,0,0,0,0
30474,2127,1,65,19,1991,148,31.399999999999995,7.02,0,8,0,0,0,0,0,0,0,0,0,0,1
30487,11752,2,82,15,123,119,14.149999999999999,6.549999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0
30502,6697,2,19,27,81,162,13.89,7.539999999999999,0,5,0,0,0,0,0,0,0,1,0,0,0
30505,8389,2,30,21,1584,117,25.560000000000006,7.47,0,8,0,0,0,0,0,0,0,0,0,0,1
30518,3107,2,60,3,2648,234,16.330000000000002,8.52,0,7,0,1,0,0,0,0,0,0,0,0,0
30519,2705,2,54,12,75,221,15.290000000000001,11.59,0,4,0,0,0,1,0,0,0,0,0,0,0
30554,4253,1,28,2,38,163,10.430000000000001,7.38,0,6,0,0,0,0,0,0,0,0,1,0,0
30567,1786,2,55,24,157,108,14.330000000000002,5.67,0,2,0,0,1,0,0,0,0,0,0,0,0
30610,7148,2,20,27,64,159,10.049999999999999,8.909999999999998,0,5,0,0,0,0,0,0,0,1,0,0,0
30706,8142,1,60,7,515,211,10.31,7,1,10,0,0,0,0,1,0,0,0,0,0,0
30756,1522,1,22,16,61,258,10.77,7.11,0,11,0,0,0,0,0,0,0,0,0,1,0
30767,4043,1,20,26,68,227,13,8.34,0,5,0,0,0,0,0,0,0,1,0,0,0
30783,9041,2,22,27,6,68,9.73,6.460000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0
30857,9028,1,18,10,304,269,11.419999999999998,7.66,0,9,0,0,0,0,0,1,0,0,0,0,0
30863,2223,1,55,14,3,1227,8.239999999999998,6.709999999999998,0,9,0,0,0,0,0,1,0,0,0,0,0
30880,5011,2,35,11,63,234,12.75,8.549999999999999,0,9,0,0,0,0,0,1,0,0,0,0,0
30910,3995,2,40,3,136,300,16.220000000000002,10.819999999999999,0,7,0,1,0,0,0,0,0,0,0,0,0
30943,2864,2,23,9,21,124,5.31,5.749999999999998,0,2,0,0,1,0,0,0,0,0,0,0,0
30956,8918,2,35,3,3024,188,15.149999999999999,9.469999999999997,0,7,0,1,0,0,0,0,0,0,0,0,0
30963,5953,2,18,19,17,168,14.68,10.959999999999999,0,11,0,0,0,0,0,0,0,0,0,1,0
30968,2034,2,25,25,1721,82,24.290000000000003,6.680000000000001,0,2,0,0,1,0,0,0,0,0,0,0,0
30983,1809,2,55,22,3252,129,42.050000000000004,6.36,0,11,0,0,0,0,0,0,0,0,0,1,0
31010,823,2,35,11,55,85,6.61,5.220000000000001,0,9,0,0,0,0,0,1,0,0,0,0,0
31018,10027,2,24,28,53,128,8.7,6.71,0,8,0,0,0,0,0,0,0,0,0,0,1
31030,5957,2,40,8,96,111,9.6,5.71,0,2,0,0,1,0,0,0,0,0,0,0,0
31035,4104,1,65,22,1283,169,10.1,9.860000000000001,0,2,0,0,1,0,0,0,0,0,0,0,0
31038,9326,1,68,19,1,71,12.49,7.05,0,8,0,0,0,0,0,0,0,0,0,0,1
31056,3649,2,40,7,1201,140,21.080000000000002,7.760000000000001,1,10,0,0,0,0,1,0,0,0,0,0,0
31063,9625,1,42,25,22,228,13.139999999999997,10.290000000000001,0,2,0,0,1,0,0,0,0,0,0,0,0
31089,4905,2,40,30,90,139,8.84,7.039999999999999,0,3,0,0,0,0,0,0,1,0,0,0,0
31135,10222,1,55,21,4807,75,53.64,4.499999999999999,0,8,0,0,0,0,0,0,0,0,0,0,1
31147,5119,1,28,26,45,198,13.31,9.219999999999999,0,5,0,0,0,0,0,0,0,1,0,0,0
31164,4012,1,54,23,37,348,15.119999999999997,13.109999999999998,0,5,0,0,0,0,0,0,0,1,0,0,0
31168,7859,2,18,26,127,126,6.05,6.29,0,8,0,0,0,0,0,0,0,0,0,0,1
31172,1249,2,35,27,102,157,15.170000000000002,7.679999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0
31209,8229,2,70,22,68,167,11.149999999999999,9.31,0,5,0,0,0,0,0,0,0,1,0,0,0
31213,2919,2,18,19,80,115,7.979999999999999,4.75,0,8,0,0,0,0,0,0,0,0,0,0,1
31236,9634,1,46,10,78,168,9.64,7.029999999999999,0,3,0,0,0,0,0,0,1,0,0,0,0
31244,9333,2,72,20,48,162,9.85,7.4,0,9,0,0,0,0,0,1,0,0,0,0,0
31251,5946,2,18,5,63,171,11.57,8.870000000000001,0,2,0,0,1,0,0,0,0,0,0,0,0
31262,989,2,50,14,113,201,13.479999999999999,5.8500000000000005,0,1,1,0,0,0,0,0,0,0,0,0,0
31265,3330,2,38,7,102,149,11.39,7.87,1,2,0,0,1,0,0,0,0,0,0,0,0
31275,11743,2,50,5,1,83,6.2,7.2,0,10,0,0,0,0,1,0,0,0,0,0,0
31359,1621,2,70,27,96,177,7.609999999999999,6.38,0,5,0,0,0,0,0,0,0,1,0,0,0
31360,470,1,52,23,19,291,27.150000000000002,9.469999999999999,0,2,0,0,1,0,0,0,0,0,0,0,0
31371,8704,2,26,27,227,264,10.45,8.61,0,5,0,0,0,0,0,0,0,1,0,0,0
31380,9024,2,50,11,107,120,9.260000000000002,6.27,0,4,0,0,0,1,0,0,0,0,0,0,0
31381,1954,1,33,17,6109,167,13.479999999999999,10.879999999999999,0,10,0,0,0,0,1,0,0,0,0,0,0
31387,11196,2,24,18,315,120,13.799999999999999,7.889999999999999,0,9,0,0,0,0,0,1,0,0,0,0,0
31397,8416,1,45,13,97,164,10.099999999999998,9.59,0,1,1,0,0,0,0,0,0,0,0,0,0
31417,789,2,40,12,1388,98,18.93,5.340000000000001,0,3,0,0,0,0,0,0,1,0,0,0,0
31433,3107,2,30,3,2648,242,16.89,9.39,0,7,0,1,0,0,0,0,0,0,0,0,0
31444,8599,1,52,25,77,207,11.360000000000001,6.759999999999999,0,6,0,0,0,0,0,0,0,0,1,0,0
31449,6184,1,32,20,27,69,10.340000000000002,6.17,0,9,0,0,0,0,0,1,0,0,0,0,0
31452,8851,2,48,12,776,131,12.41,3.7399999999999998,0,3,0,0,0,0,0,0,1,0,0,0,0
31462,6868,2,40,20,29,117,10.629999999999999,7.82,0,7,0,1,0,0,0,0,0,0,0,0,0
31480,7113,1,38,22,56,61,4.96,5.739999999999999,0,8,0,0,0,0,0,0,0,0,0,0,1
31493,10688,2,33,24,182,171,8.34,6.66,0,5,0,0,0,0,0,0,0,1,0,0,0
31503,4185,1,43,17,1697,82,13.98,4.08,0,10,0,0,0,0,1,0,0,0,0,0,0
31507,8737,2,24,11,21,135,6.7700000000000005,7.49,0,9,0,0,0,0,0,1,0,0,0,0,0
31523,3214,1,33,13,13,145,20.829999999999995,13.430000000000001,0,10,0,0,0,0,1,0,0,0,0,0,0
31557,7608,1,18,18,2433,210,16.57,9.67,0,8,0,0,0,0,0,0,0,0,0,0,1
31560,5485,2,32,22,104,190,11.290000000000003,7.939999999999999,0,11,0,0,0,0,0,0,0,0,0,1,0
31573,7828,1,50,20,1022,141,24.51,7.449999999999999,0,8,0,0,0,0,0,0,0,0,0,0,1
31594,2255,1,58,11,249,614,8.94,6.62,0,9,0,0,0,0,0,1,0,0,0,0,0
31613,3852,2,29,14,86,198,9.08,8.959999999999999,0,5,0,0,0,0,0,0,0,1,0,0,0
31619,9359,2,33,13,79,297,11.239999999999998,8.909999999999998,0,1,1,0,0,0,0,0,0,0,0,0,0
31624,9711,2,40,12,25,142,7.079999999999999,6.799999999999999,0,5,0,0,0,0,0,0,0,1,0,0,0
31643,8991,1,23,18,239,190,15.169999999999998,8.23,0,9,0,0,0,0,0,1,0,0,0,0,0
31648,7226,2,36,10,2764,396,16.63,8.46,0,9,0,0,0,0,0,1,0,0,0,0,0
31710,10424,1,50,9,53,109,7.85,6.419999999999999,0,2,0,0,1,0,0,0,0,0,0,0,0
31711,2337,1,40,12,70,155,10.76,6.659999999999998,0,3,0,0,0,0,0,0,1,0,0,0,0
31713,8351,2,38,23,90,192,8.110000000000001,6.42,0,11,0,0,0,0,0,0,0,0,0,1,0
31726,254,2,27,23,110,153,12.299999999999995,6.909999999999998,0,2,0,0,1,0,0,0,0,0,0,0,0
31729,4439,1,70,27,24,199,9.36,6.2700000000000005,0,5,0,0,0,0,0,0,0,1,0,0,0
31743,9400,2,53,8,889,172,17.68,7.42,0,1,1,0,0,0,0,0,0,0,0,0,0
31759,3604,1,34,21,1335,3021,24.179999999999996,8.87,0,5,0,0,0,0,0,0,0,1,0,0,0
31762,11649,2,45,26,56,147,8.969999999999999,7.5200000000000005,0,2,0,0,1,0,0,0,0,0,0,0,0
31792,6417,2,20,6,1960,111,8.979999999999999,5.64,0,10,0,0,0,0,1,0,0,0,0,0,0
31851,8218,2,68,14,101,95,7.640000000000001,4.44,0,5,0,0,0,0,0,0,0,1,0,0,0
31925,7483,2,50,13,9,60,5.3199999999999985,4.789999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0
31938,1602,2,22,23,348,163,17.52,7.85,0,8,0,0,0,0,0,0,0,0,0,0,1
31947,5586,2,24,19,15,211,15.46,11.149999999999999,0,11,0,0,0,0,0,0,0,0,0,1,0
31970,5974,2,20,6,61,134,11.91,7.02,0,2,0,0,1,0,0,0,0,0,0,0,0
31992,9414,2,38,18,24,91,8.47,5.87,0,4,0,0,0,1,0,0,0,0,0,0,0
31995,5162,2,60,24,9,192,8.72,8.379999999999999,0,2,0,0,1,0,0,0,0,0,0,0,0
31996,6406,1,40,26,94,171,8.010000000000002,7.29,0,3,0,0,0,0,0,0,1,0,0,0,0
32005,4097,1,30,19,83,160,10.36,7.949999999999999,0,8,0,0,0,0,0,0,0,0,0,0,1
32007,7955,2,28,18,51,156,8.29,6.44,0,4,0,0,0,1,0,0,0,0,0,0,0
32050,717,2,40,18,187,270,9.399999999999999,8.12,0,9,0,0,0,0,0,1,0,0,0,0,0
32063,7789,1,51,13,78,164,15.360000000000001,11.45,0,1,1,0,0,0,0,0,0,0,0,0,0
32073,9592,2,35,26,34,144,6.759999999999999,6.009999999999998,0,5,0,0,0,0,0,0,0,1,0,0,0
32096,4012,2,80,23,37,347,15.19,13.079999999999998,0,5,0,0,0,0,0,0,0,1,0,0,0
32105,7353,1,25,29,136,385,15.079999999999998,9.799999999999999,0,3,0,0,0,0,0,0,1,0,0,0,0
32115,11518,2,65,20,19,89,4.72,4.609999999999999,0,8,0,0,0,0,0,0,0,0,0,0,1
32120,3149,1,37,18,13,109,10.02,7.2700000000000005,0,7,0,1,0,0,0,0,0,0,0,0,0
32135,4009,2,35,23,64,209,17.560000000000002,10.95,0,11,0,0,0,0,0,0,0,0,0,1,0
32138,5285,1,76,17,92,230,9.639999999999999,8.540000000000001,0,4,0,0,0,1,0,0,0,0,0,0,0
32149,1181,2,68,23,902,53,4.99,4.69,0,5,0,0,0,0,0,0,0,1,0,0,0
32155,11279,1,28,28,123,192,12.489999999999998,10,0,6,0,0,0,0,0,0,0,0,1,0,0
32182,5612,2,60,25,344,191,11.64,6.69,0,11,0,0,0,0,0,0,0,0,0,1,0
32185,6598,2,49,25,103,201,13.63,10.61,0,5,0,0,0,0,0,0,0,1,0,0,0
32201,5045,1,26,7,455,368,13.34,9.959999999999999,1,10,0,0,0,0,1,0,0,0,0,0,0
32244,8620,2,70,22,563,109,8.22,4.359999999999999,0,11,0,0,0,0,0,0,0,0,0,1,0
32250,1012,1,25,16,274,147,14.45,8.540000000000001,0,9,0,0,0,0,0,1,0,0,0,0,0
32256,4142,2,30,28,117,231,12.240000000000002,11.639999999999999,0,5,0,0,0,0,0,0,0,1,0,0,0
32265,1042,2,59,20,14,149,13,7.069999999999998,0,1,1,0,0,0,0,0,0,0,0,0,0
32271,10961,1,22,23,289,133,12.71,6.59,0,8,0,0,0,0,0,0,0,0,0,0,1
32275,2578,1,50,24,59,89,13.75,6.35,0,2,0,0,1,0,0,0,0,0,0,0,0
32279,7800,1,38,30,51,266,12.479999999999997,8.829999999999998,0,7,0,1,0,0,0,0,0,0,0,0,0
32289,6743,1,23,3,127,332,16.389999999999997,10.370000000000001,0,6,0,0,0,0,0,0,0,0,1,0,0
32301,9910,1,45,19,73,154,11.440000000000001,7.61,0,8,0,0,0,0,0,0,0,0,0,0,1
32319,8142,1,25,7,522,221,10.780000000000001,7.619999999999999,1,10,0,0,0,0,1,0,0,0,0,0,0
32335,10091,2,40,28,168,148,11.719999999999999,7.470000000000001,0,8,0,0,0,0,0,0,0,0,0,0,1
32343,11,2,46,20,1700,140,9.129999999999999,8.579999999999998,0,1,1,0,0,0,0,0,0,0,0,0,0
32348,6513,2,45,22,681,143,19.589999999999996,7.659999999999999,0,2,0,0,1,0,0,0,0,0,0,0,0
32359,7608,1,65,18,2626,226,17.619999999999997,9.889999999999999,0,8,0,0,0,0,0,0,0,0,0,0,1
32363,1737,2,19,27,151,294,11.61,9,0,5,0,0,0,0,0,0,0,1,0,0,0
32367,9733,2,68,21,2016,127,9.150000000000002,7.67,0,5,0,0,0,0,0,0,0,1,0,0,0
32380,6198,1,32,22,494,197,19.08,8.5,0,8,0,0,0,0,0,0,0,0,0,0,1
32430,736,2,18,19,62,189,6.95,6.25,0,8,0,0,0,0,0,0,0,0,0,0,1
32439,10328,1,28,11,65,261,10.370000000000001,8.33,0,9,0,0,0,0,0,1,0,0,0,0,0
32466,6275,2,70,27,31,128,6.43,6.350000000000001,0,5,0,0,0,0,0,0,0,1,0,0,0
32488,7366,1,60,29,4023,406,22.910000000000004,11.8,0,5,0,0,0,0,0,0,0,1,0,0,0
32505,863,2,38,10,30,140,8.5,6.92,0,5,0,0,0,0,0,0,0,1,0,0,0
32506,5410,2,70,30,25,103,5.91,4.89,0,1,1,0,0,0,0,0,0,0,0,0,0
32525,2435,2,35,22,55,128,10.45,6.909999999999999,0,8,0,0,0,0,0,0,0,0,0,0,1
32535,4607,2,25,22,184,225,12.430000000000001,8.189999999999998,0,5,0,0,0,0,0,0,0,1,0,0,0
32548,10768,1,61,27,142,202,17.36,8.089999999999998,0,5,0,0,0,0,0,0,0,1,0,0,0
32564,10985,2,30,9,119,310,11.68,8.749999999999998,0,4,0,0,0,1,0,0,0,0,0,0,0
32572,2019,2,29,18,86,150,8.2,5.44,0,4,0,0,0,1,0,0,0,0,0,0,0
32573,7563,1,43,29,106,198,10.540000000000001,8.49,0,3,0,0,0,0,0,0,1,0,0,0,0
32576,5912,2,29,7,54,176,6.710000000000001,6.67,1,2,0,0,1,0,0,0,0,0,0,0,0
32600,8319,2,35,6,404,170,20.340000000000003,8.96,0,2,0,0,1,0,0,0,0,0,0,0,0
32601,9711,1,46,12,25,142,7.08,6.8,0,5,0,0,0,0,0,0,0,1,0,0,0
32605,8954,1,50,24,146,154,11.500000000000002,7.89,0,5,0,0,0,0,0,0,0,1,0,0,0
32608,1127,1,40,30,1815,140,18.55,8.689999999999998,0,6,0,0,0,0,0,0,0,0,1,0,0
32619,8506,2,21,29,39,99,5.71,6.019999999999999,0,3,0,0,0,0,0,0,1,0,0,0,0
32628,11584,2,23,18,212,233,17.169999999999998,12.229999999999999,0,11,0,0,0,0,0,0,0,0,0,1,0
32694,851,1,32,12,1800,286,17.189999999999998,10.009999999999998,0,3,0,0,0,0,0,0,1,0,0,0,0
32701,9994,2,40,5,175,283,9.430000000000001,7.340000000000001,0,9,0,0,0,0,0,1,0,0,0,0,0
32713,5934,2,47,21,106,282,10.540000000000001,5.36,0,7,0,1,0,0,0,0,0,0,0,0,0
32715,9971,2,45,23,32,115,5,5.720000000000001,0,5,0,0,0,0,0,0,0,1,0,0,0
32734,11068,1,55,25,113,277,18.72,11.79,0,5,0,0,0,0,0,0,0,1,0,0,0
32749,4885,2,34,18,5,70,10.7,3.12,0,4,0,0,0,1,0,0,0,0,0,0,0
32764,11687,2,27,3,49,210,9.86,7.7,0,7,0,1,0,0,0,0,0,0,0,0,0
32765,3860,2,60,26,100,147,10.15,7.539999999999998,0,8,0,0,0,0,0,0,0,0,0,0,1
32780,7631,1,25,4,5,90,5.84,6.64,0,9,0,0,0,0,0,1,0,0,0,0,0
32799,5797,1,34,18,96,156,9.29,6.649999999999999,0,9,0,0,0,0,0,1,0,0,0,0,0
32809,823,1,40,11,55,88,7.110000000000001,5.260000000000001,0,9,0,0,0,0,0,1,0,0,0,0,0
32827,8614,1,40,25,113,212,12.850000000000001,9.8,0,2,0,0,1,0,0,0,0,0,0,0,0
32838,2596,1,38,27,89,169,13.330000000000002,7.869999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0
32844,4183,1,55,6,2896,119,11.74,6.89,0,10,0,0,0,0,1,0,0,0,0,0,0
32902,5819,1,50,18,45,195,8.95,8.44,0,8,0,0,0,0,0,0,0,0,0,0,1
32906,8421,2,67,29,1017,130,24,6.92,0,1,1,0,0,0,0,0,0,0,0,0,0
32911,2020,2,50,29,46,177,11.769999999999998,9.06,0,4,0,0,0,1,0,0,0,0,0,0,0
32927,716,2,28,4,11,222,9.009999999999998,8.639999999999999,0,9,0,0,0,0,0,1,0,0,0,0,0
32930,3297,2,37,30,99,325,13.51,9.39,0,6,0,0,0,0,0,0,0,0,1,0,0
32947,10622,1,32,2,82,187,11.839999999999998,8.620000000000001,0,9,0,0,0,0,0,1,0,0,0,0,0
32958,1170,1,45,27,93,135,10.350000000000001,7.88,0,5,0,0,0,0,0,0,0,1,0,0,0
32971,7250,2,36,19,93,146,9.719999999999999,7.3100000000000005,0,4,0,0,0,1,0,0,0,0,0,0,0
32972,2849,2,55,19,116,172,10.06,7.579999999999999,0,11,0,0,0,0,0,0,0,0,0,1,0
32973,10832,2,33,24,2289,116,31.18,6.09,0,2,0,0,1,0,0,0,0,0,0,0,0
32990,10602,1,44,24,47,156,12.41,8.16,0,8,0,0,0,0,0,0,0,0,0,0,1
33010,5821,1,61,19,42,84,8.419999999999998,7.170000000000001,0,8,0,0,0,0,0,0,0,0,0,0,1
33011,6432,2,24,17,6077,221,13.25,13.42,0,10,0,0,0,0,1,0,0,0,0,0,0
33030,306,2,33,29,162,172,8.02,5.65,0,6,0,0,0,0,0,0,0,0,1,0,0
33043,1824,2,26,29,21,108,9.530000000000001,7.339999999999999,0,4,0,0,0,1,0,0,0,0,0,0,0
33095,1838,2,68,12,51,128,8.74,6.22,0,3,0,0,0,0,0,0,1,0,0,0,0
33106,11619,2,32,12,1610,138,15.91,6.359999999999999,0,4,0,0,0,1,0,0,0,0,0,0,0
33108,10781,2,25,25,56,159,12.19,9.360000000000001,0,6,0,0,0,0,0,0,0,0,1,0,0
33126,751,2,62,10,133,186,13.67,6.08,0,3,0,0,0,0,0,0,1,0,0,0,0
33132,2443,1,25,24,137,82,9.23,8.899999999999999,0,5,0,0,0,0,0,0,0,1,0,0,0
33165,2364,2,43,24,7,141,12,7.8199999999999985,0,8,0,0,0,0,0,0,0,0,0,0,1
33195,7645,2,43,9,77,105,8.93,6.229999999999999,0,3,0,0,0,0,0,0,1,0,0,0,0
33202,5814,2,53,13,896,248,26.14,15.41,0,10,0,0,0,0,1,0,0,0,0,0,0
33230,3379,2,36,19,129,213,13.529999999999998,8.18,0,8,0,0,0,0,0,0,0,0,0,0,1
33254,1615,2,45,13,103,230,11.809999999999999,6.759999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0
33260,8933,2,32,13,1049,190,17.03,8.17,0,1,1,0,0,0,0,0,0,0,0,0,0
33263,1712,2,50,25,110,232,12.850000000000001,9.76,0,5,0,0,0,0,0,0,0,1,0,0,0
33320,2512,2,60,12,80,115,7.209999999999998,5.279999999999999,0,5,0,0,0,0,0,0,0,1,0,0,0
33328,9877,1,38,31,3,146,11.53,9.26,0,7,0,1,0,0,0,0,0,0,0,0,0
33336,7573,2,30,8,47,156,7.79,8.03,0,3,0,0,0,0,0,0,1,0,0,0,0
33351,315,2,20,22,46,142,7.929999999999999,7.159999999999999,0,8,0,0,0,0,0,0,0,0,0,0,1
33364,1423,2,22,25,189,248,11.39,9.920000000000002,0,5,0,0,0,0,0,0,0,1,0,0,0
33391,4069,1,70,24,20,386,12.200000000000001,9.4,0,5,0,0,0,0,0,0,0,1,0,0,0
33396,818,2,30,12,6,109,15.469999999999999,9.6,0,4,0,0,0,1,0,0,0,0,0,0,0
33401,5099,2,26,28,168,176,7.45,7.39,0,3,0,0,0,0,0,0,1,0,0,0,0
33417,8218,1,70,14,101,99,7.97,5.01,0,5,0,0,0,0,0,0,0,1,0,0,0
33418,10770,2,50,13,192,178,12.54,6.349999999999999,0,10,0,0,0,0,1,0,0,0,0,0,0
33419,6172,1,55,20,1124,97,6,6.9,0,8,0,0,0,0,0,0,0,0,0,0,1
33424,5361,1,27,24,60,133,8.48,6.559999999999998,0,2,0,0,1,0,0,0,0,0,0,0,0
33434,4097,2,24,19,83,160,10.36,7.95,0,8,0,0,0,0,0,0,0,0,0,0,1
33445,2735,1,63,28,65,158,9.319999999999999,6.92,0,5,0,0,0,0,0,0,0,1,0,0,0
33457,9618,2,25,18,22,127,8.909999999999998,6.4399999999999995,0,9,0,0,0,0,0,1,0,0,0,0,0
33469,7817,1,63,24,110,330,16.099999999999998,11.27,0,2,0,0,1,0,0,0,0,0,0,0,0
33475,6791,2,35,19,124,207,9.11,6.269999999999999,0,11,0,0,0,0,0,0,0,0,0,1,0
33490,4997,1,23,23,217,360,18.2,10.950000000000001,0,11,0,0,0,0,0,0,0,0,0,1,0
33506,6963,2,40,19,99,152,8.64,5.13,0,11,0,0,0,0,0,0,0,0,0,1,0
33538,139,2,40,30,16,91,7.9399999999999995,4.819999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0
33542,5119,2,63,26,38,181,11.32,7.829999999999999,0,5,0,0,0,0,0,0,0,1,0,0,0
33552,1020,2,22,5,0,60,6.539999999999999,5.989999999999998,0,10,0,0,0,0,1,0,0,0,0,0,0
33577,5407,2,48,23,264,264,17.8,10.849999999999998,0,5,0,0,0,0,0,0,0,1,0,0,0
33584,4025,1,35,19,64,135,9.439999999999998,7.9799999999999995,0,8,0,0,0,0,0,0,0,0,0,0,1
33624,8500,1,70,29,74,153,16.700000000000003,10.080000000000002,0,1,1,0,0,0,0,0,0,0,0,0,0
33625,5757,2,22,26,184,245,9.059999999999999,8.459999999999997,0,5,0,0,0,0,0,0,0,1,0,0,0
33629,5842,2,40,13,37,140,10.260000000000002,7.51,0,1,1,0,0,0,0,0,0,0,0,0,0
33639,187,1,21,21,138,123,12.579999999999998,6.3999999999999995,0,5,0,0,0,0,0,0,0,1,0,0,0
33648,678,1,35,9,68,119,5.44,6.2,0,3,0,0,0,0,0,0,1,0,0,0,0
33650,10107,2,21,24,19,161,10.51,8.530000000000001,0,6,0,0,0,0,0,0,0,0,1,0,0
33651,2420,2,31,22,145,158,8.979999999999999,6.72,0,11,0,0,0,0,0,0,0,0,0,1,0
33670,7980,2,18,5,33,173,8.36,6.039999999999999,0,9,0,0,0,0,0,1,0,0,0,0,0
33683,3806,2,35,26,3463,231,19.61,11.32,0,5,0,0,0,0,0,0,0,1,0,0,0
33707,3322,1,45,27,44,185,7.21,7.67,0,5,0,0,0,0,0,0,0,1,0,0,0
33711,4253,2,33,2,31,143,10.03,7.529999999999999,0,6,0,0,0,0,0,0,0,0,1,0,0
33717,447,2,19,21,35,119,7.939999999999999,6.459999999999999,0,7,0,1,0,0,0,0,0,0,0,0,0
33719,987,2,48,2,1763,217,23.65,5.880000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0
33740,3455,2,30,16,61,205,12.120000000000001,9.08,0,4,0,0,0,1,0,0,0,0,0,0,0
33752,7496,2,77,8,235,141,10.78,6.440000000000001,0,3,0,0,0,0,0,0,1,0,0,0,0
33761,9488,2,45,29,177,170,9.299999999999999,7.99,0,3,0,0,0,0,0,0,1,0,0,0,0
33769,3681,2,70,10,72,185,9.360000000000001,7.1899999999999995,0,5,0,0,0,0,0,0,0,1,0,0,0
33824,5877,2,32,17,12,178,12.03,8.59,0,4,0,0,0,1,0,0,0,0,0,0,0
33832,3753,2,24,21,2550,173,18.88,5.67,0,7,0,1,0,0,0,0,0,0,0,0,0
33849,5586,2,50,19,15,210,14.61,11.100000000000001,0,11,0,0,0,0,0,0,0,0,0,1,0
33887,2528,2,75,4,1805,134,12.01,5.91,0,10,0,0,0,0,1,0,0,0,0,0,0
33899,11033,2,40,12,28,274,21.54,15.469999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0
33926,7430,1,46,10,1232,188,10.09,7.39,0,9,0,0,0,0,0,1,0,0,0,0,0
33937,8203,1,44,10,1895,106,10.06,7.5699999999999985,0,9,0,0,0,0,0,1,0,0,0,0,0
34005,8464,1,20,23,73,232,12.419999999999998,7.959999999999999,0,8,0,0,0,0,0,0,0,0,0,0,1
34011,8525,2,35,17,5,98,6.15,5.91,0,4,0,0,0,1,0,0,0,0,0,0,0
34014,2034,1,49,25,1723,88,25.330000000000002,7.1000000000000005,0,2,0,0,1,0,0,0,0,0,0,0,0
34015,7417,2,38,19,95,170,12.469999999999999,7.089999999999999,0,11,0,0,0,0,0,0,0,0,0,1,0
34025,10894,2,25,26,41,425,23.69,14.829999999999997,0,3,0,0,0,0,0,0,1,0,0,0,0
34034,10154,1,28,21,2,97,6.73,4.75,0,1,1,0,0,0,0,0,0,0,0,0,0
34036,56,1,50,3,73,163,15.51,8.31,0,10,0,0,0,0,1,0,0,0,0,0,0
34045,4997,1,58,23,217,360,18.2,10.95,0,11,0,0,0,0,0,0,0,0,0,1,0
34103,296,1,59,29,1084,255,39.540000000000006,6.6499999999999995,0,3,0,0,0,0,0,0,1,0,0,0,0
34146,2450,2,20,5,116,199,8.23,6.2700000000000005,0,9,0,0,0,0,0,1,0,0,0,0,0
34152,370,2,38,10,101,169,8.719999999999999,7.719999999999999,0,5,0,0,0,0,0,0,0,1,0,0,0
34163,635,1,40,20,55,153,15.639999999999999,11.22,0,9,0,0,0,0,0,1,0,0,0,0,0
34164,9071,1,35,15,303,122,8.68,6.57,0,10,0,0,0,0,1,0,0,0,0,0,0
34170,4480,2,38,12,3219,368,10.95,6.549999999999999,0,9,0,0,0,0,0,1,0,0,0,0,0
34171,3432,1,35,18,13,157,8.21,7.58,0,4,0,0,0,1,0,0,0,0,0,0,0
34181,9474,2,32,9,70,151,10.709999999999999,6.699999999999999,0,4,0,0,0,1,0,0,0,0,0,0,0
34194,7305,1,47,26,82,356,16.84,11.65,0,5,0,0,0,0,0,0,0,1,0,0,0
