SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_VITA_RAE_mcg,sum_FOLDFE_mcg,sum_IRON_mg,sum_ZINC_mg,WEEKEND,adm2_,adm2_8,adm2_9,adm2_2,adm2_1,adm2_6,adm2_3,adm2_7,adm2_4,adm2_5
24334,8260,1,22,30,152,317,23.739999999999995,14.72,0,4,0,0,0,0,0,0,0,1,0
24335,1795,2,28,22,347,385,30.94000000000001,20.81,0,7,0,0,0,0,0,0,1,0,0
24354,11369,2,48,24,85,131,11.610000000000001,8.02,0,4,0,0,0,0,0,0,0,1,0
24472,2014,1,50,23,19,247,21.100000000000005,15.86,0,6,0,0,0,0,1,0,0,0,0
24473,3174,2,70,14,27,247,12.749999999999996,7.2700000000000005,0,2,0,0,1,0,0,0,0,0,0
24491,2880,2,18,6,4,126,11.44,8.54,0,8,1,0,0,0,0,0,0,0,0
24493,5534,2,55,29,4,93,11.75,7.65,0,6,0,0,0,0,1,0,0,0,0
24516,6092,1,20,27,200,112,7.529999999999999,4.29,0,7,0,0,0,0,0,0,1,0,0
24518,2734,1,24,3,0,66,7.69,5.52,0,1,0,0,0,1,0,0,0,0,0
24532,1761,1,32,20,18,214,17.21,13.699999999999998,0,5,0,0,0,0,0,0,0,0,1
24581,5551,1,33,10,118,128,9.67,6.6499999999999995,0,9,0,1,0,0,0,0,0,0,0
24596,9283,2,25,12,13,250,18.78,13.69,0,2,0,0,1,0,0,0,0,0,0
24609,8931,2,35,10,28,105,10.46,6.46,0,8,1,0,0,0,0,0,0,0,0
24617,4529,2,35,30,40,72,6.889999999999999,5.889999999999999,0,4,0,0,0,0,0,0,0,1,0
24623,9335,2,42,20,17,212,11.189999999999998,7.439999999999999,0,4,0,0,0,0,0,0,0,1,0
24630,9716,1,35,25,23,256,25.86,19.49,0,6,0,0,0,0,1,0,0,0,0
24648,8428,2,55,3,23,70,5.880000000000001,3.8099999999999996,0,7,0,0,0,0,0,0,1,0,0
24659,8306,2,65,22,4,95,7.880000000000001,4.71,0,2,0,0,1,0,0,0,0,0,0
24699,6241,2,34,13,9,133,16.200000000000003,10.559999999999999,0,2,0,0,1,0,0,0,0,0,0
24701,8621,2,35,12,92,209,21.780000000000005,11.95,0,6,0,0,0,0,1,0,0,0,0
24754,4248,2,45,18,8,109,9.96,7.62,0,5,0,0,0,0,0,0,0,0,1
24781,10643,2,26,12,12,181,12.620000000000001,9.87,0,8,1,0,0,0,0,0,0,0,0
24810,5615,2,60,13,19,96,12.219999999999999,8.049999999999999,0,8,1,0,0,0,0,0,0,0,0
24817,3099,1,55,13,93,192,14.999999999999995,9.709999999999997,0,8,1,0,0,0,0,0,0,0,0
24831,98,2,43,3,23,118,44.55000000000001,9.149999999999999,0,1,0,0,0,1,0,0,0,0,0
24834,11374,1,60,28,7,146,13.41,9.65,0,1,0,0,0,1,0,0,0,0,0
24836,11088,2,20,8,18,130,12.33,9.979999999999999,0,1,0,0,0,1,0,0,0,0,0
24877,2843,2,58,20,100,174,14.820000000000002,10.56,0,5,0,0,0,0,0,0,0,0,1
24902,7574,2,23,21,4,117,11.389999999999999,8.22,0,6,0,0,0,0,1,0,0,0,0
24903,11436,2,26,2,6,104,9.1,8.6,0,4,0,0,0,0,0,0,0,1,0
24910,3540,2,34,29,42,171,16.62,11.69,0,7,0,0,0,0,0,0,1,0,0
24923,11432,1,21,26,16,254,15.969999999999999,9.77,0,3,0,0,0,0,0,1,0,0,0
24924,1004,2,39,29,74,130,13.560000000000002,9.459999999999997,0,7,0,0,0,0,0,0,1,0,0
24954,7026,2,23,25,20,1290,13.739999999999998,8.819999999999997,0,4,0,0,0,0,0,0,0,1,0
24964,5304,2,55,16,8,242,24.54,16.970000000000002,0,8,1,0,0,0,0,0,0,0,0
24988,3142,2,30,22,1,77,8.33,6.08,0,2,0,0,1,0,0,0,0,0,0
24990,10509,2,52,18,42,202,15.429999999999998,9.57,0,1,0,0,0,1,0,0,0,0,0
25011,7024,1,35,8,88,299,24.759999999999994,16.369999999999997,0,4,0,0,0,0,0,0,0,1,0
25016,299,1,80,22,379,260,15.809999999999999,10.11,0,8,1,0,0,0,0,0,0,0,0
25047,7638,1,35,11,7,108,8.28,6.109999999999999,0,2,0,0,1,0,0,0,0,0,0
25054,9708,1,28,27,12,126,14.500000000000002,9.629999999999999,0,7,0,0,0,0,0,0,1,0,0
25056,727,1,45,12,44,124,15.57,10.06,0,4,0,0,0,0,0,0,0,1,0
25066,6891,2,25,10,358,281,12.93,6.75,0,8,1,0,0,0,0,0,0,0,0
25071,2923,1,45,2,251,110,10.289999999999997,6.77,0,4,0,0,0,0,0,0,0,1,0
25073,144,1,52,21,27,222,22.17,15.65,0,9,0,1,0,0,0,0,0,0,0
25078,2131,2,52,11,16,212,11.520000000000001,9.559999999999999,0,2,0,0,1,0,0,0,0,0,0
25094,2271,2,43,20,1482,78,5.409999999999998,5.73,0,5,0,0,0,0,0,0,0,0,1
25119,401,2,33,20,25,164,16.54,11.319999999999999,0,8,1,0,0,0,0,0,0,0,0
25126,853,2,31,29,27,170,22.93,14.919999999999998,0,7,0,0,0,0,0,0,1,0,0
25129,3494,1,23,14,85,224,26.499999999999996,15.87,0,6,0,0,0,0,1,0,0,0,0
25134,2883,1,42,8,306,205,5.47,3,0,1,0,0,0,1,0,0,0,0,0
25195,349,2,60,7,41,155,13.4,8.809999999999999,1,7,0,0,0,0,0,0,1,0,0
25203,8530,2,20,16,141,141,7.199999999999999,4.399999999999999,0,8,1,0,0,0,0,0,0,0,0
25229,9128,1,30,14,582,431,10.999999999999998,7.279999999999999,0,9,0,1,0,0,0,0,0,0,0
25253,4384,2,60,23,21,114,12.920000000000002,9.11,0,2,0,0,1,0,0,0,0,0,0
25258,2717,2,70,10,19,235,13.3,10.25,0,9,0,1,0,0,0,0,0,0,0
25270,2820,2,35,10,52,317,21.560000000000002,14.949999999999998,0,9,0,1,0,0,0,0,0,0,0
25279,2218,2,54,8,647,629,12.719999999999999,8.59,0,9,0,1,0,0,0,0,0,0,0
25326,8450,1,18,10,4,119,7.359999999999999,7.819999999999999,0,2,0,0,1,0,0,0,0,0,0
25330,51,2,23,26,10,171,14.26,7.9799999999999995,0,4,0,0,0,0,0,0,0,1,0
25333,6060,1,60,22,100,278,20.249999999999996,13.839999999999998,0,3,0,0,0,0,0,1,0,0,0
25334,2646,2,55,23,13,119,13.34,9.17,0,4,0,0,0,0,0,0,0,1,0
25359,4577,2,35,26,332,222,16.19,10.169999999999998,0,4,0,0,0,0,0,0,0,1,0
25370,10273,2,23,9,29,62,54,6.52,0,7,0,0,0,0,0,0,1,0,0
25392,2892,2,25,8,3,135,15.999999999999998,9.499999999999998,0,4,0,0,0,0,0,0,0,1,0
25416,7262,1,20,16,13,112,9.139999999999999,7.029999999999999,0,9,0,1,0,0,0,0,0,0,0
25439,235,1,34,8,82,295,21.629999999999995,13.760000000000003,0,3,0,0,0,0,0,1,0,0,0
25454,4717,1,60,30,9,151,14.28,10.849999999999998,0,5,0,0,0,0,0,0,0,0,1
25471,476,2,56,12,82,143,11.739999999999998,7.34,0,8,1,0,0,0,0,0,0,0,0
25505,959,1,28,6,713,76,6.1099999999999985,2.04,0,4,0,0,0,0,0,0,0,1,0
25506,1605,2,26,14,179,380,21.090000000000003,14.129999999999997,0,6,0,0,0,0,1,0,0,0,0
25534,9940,2,32,3,33,79,5.280000000000001,3.9699999999999998,0,9,0,1,0,0,0,0,0,0,0
25543,8510,2,33,8,458,358,21.35,13.96,0,4,0,0,0,0,0,0,0,1,0
25551,208,1,40,7,54,204,18.630000000000003,13.269999999999998,1,9,0,1,0,0,0,0,0,0,0
25559,11885,1,52,14,96,186,17.549999999999997,9.979999999999999,0,2,0,0,1,0,0,0,0,0,0
25579,1884,1,40,22,88,277,28.36,17.24,0,6,0,0,0,0,1,0,0,0,0
25594,11700,1,19,10,123,241,18.610000000000003,13.769999999999998,0,8,1,0,0,0,0,0,0,0,0
25599,5124,2,23,31,6,136,16.89,11.26,0,7,0,0,0,0,0,0,1,0,0
25623,9421,1,35,27,379,371,32.26,20.689999999999998,0,7,0,0,0,0,0,0,1,0,0
25638,483,1,42,23,567,565,18.990000000000002,12.129999999999999,0,1,0,0,0,1,0,0,0,0,0
25644,7404,2,20,29,24,35,3.26,2.2399999999999998,0,7,0,0,0,0,0,0,1,0,0
25648,8747,2,28,15,6,144,13.95,9.699999999999998,0,8,1,0,0,0,0,0,0,0,0
25651,8584,2,24,7,172,201,12.899999999999999,7.390000000000001,1,4,0,0,0,0,0,0,0,1,0
25682,9824,1,35,26,3,90,6.74,4.029999999999999,0,4,0,0,0,0,0,0,0,1,0
25715,10571,1,18,18,62,297,36.730000000000004,25.71,0,6,0,0,0,0,1,0,0,0,0
25721,10273,1,25,9,37,132,64.05,13.629999999999999,0,7,0,0,0,0,0,0,1,0,0
25731,9487,2,55,28,17,130,4.710000000000001,5.15,0,4,0,0,0,0,0,0,0,1,0
25739,7574,2,47,21,1,92,8.25,6.31,0,6,0,0,0,0,1,0,0,0,0
25784,7002,1,37,10,786,686,23.17,16.1,0,9,0,1,0,0,0,0,0,0,0
25803,3413,2,35,30,3,173,17.63,11.059999999999999,0,5,0,0,0,0,0,0,0,0,1
25804,1882,1,26,28,17,174,17.88,13.1,0,4,0,0,0,0,0,0,0,1,0
25809,3848,1,34,18,57,193,14.43,10.649999999999999,0,1,0,0,0,1,0,0,0,0,0
25824,7073,1,80,18,6,172,18.949999999999996,13.819999999999999,0,6,0,0,0,0,1,0,0,0,0
25839,6521,2,38,4,4,65,4.48,3.78,0,3,0,0,0,0,0,1,0,0,0
25852,6125,1,52,8,19,363,38.11,26.270000000000007,0,5,0,0,0,0,0,0,0,0,1
25860,6278,1,24,3,40,96,8.53,6.14,0,9,0,1,0,0,0,0,0,0,0
25879,5573,2,35,24,590,201,20.000000000000004,12.339999999999998,0,5,0,0,0,0,0,0,0,0,1
25884,11350,2,50,23,66,179,16.929999999999996,11.979999999999999,0,9,0,1,0,0,0,0,0,0,0
25890,10805,2,42,14,586,425,10.570000000000002,5.869999999999999,0,9,0,1,0,0,0,0,0,0,0
25912,8568,1,20,22,4,145,12.03,9.159999999999998,0,2,0,0,1,0,0,0,0,0,0
25920,1419,2,22,19,55,421,26.44,19.490000000000002,0,1,0,0,0,1,0,0,0,0,0
25933,11130,2,35,9,122,321,26.66,17.04,0,7,0,0,0,0,0,0,1,0,0
25948,9335,1,49,20,88,269,9.53,7.109999999999999,0,4,0,0,0,0,0,0,0,1,0
25964,8548,1,50,10,0,66,7.059999999999999,5.58,0,8,1,0,0,0,0,0,0,0,0
25974,4153,2,40,5,46,159,14.469999999999999,11.269999999999994,0,5,0,0,0,0,0,0,0,0,1
25981,707,2,28,4,7,97,6.42,4.619999999999999,0,3,0,0,0,0,0,1,0,0,0
26008,854,2,30,23,39,201,20.550000000000004,14.479999999999999,0,4,0,0,0,0,0,0,0,1,0
26022,5383,2,38,23,73,342,16.77,11.52,0,1,0,0,0,1,0,0,0,0,0
26024,1095,2,55,9,4,184,74.09,13.45,0,7,0,0,0,0,0,0,1,0,0
26047,7772,1,65,12,8,117,10.85,8.949999999999998,0,2,0,0,1,0,0,0,0,0,0
26058,3232,2,20,9,8,87,7.34,4.91,0,8,1,0,0,0,0,0,0,0,0
26084,3198,2,27,8,9,186,18.59,13.559999999999999,0,8,1,0,0,0,0,0,0,0,0
26090,5245,2,40,19,15,96,11.429999999999998,8.12,0,9,0,1,0,0,0,0,0,0,0
26103,8795,1,22,9,9,173,17.11,12.16,0,2,0,0,1,0,0,0,0,0,0
26119,7518,1,24,22,64,383,28.78,18.520000000000003,0,6,0,0,0,0,1,0,0,0,0
26129,6699,2,38,4,22,191,17.38,12.919999999999996,0,3,0,0,0,0,0,1,0,0,0
26136,10999,1,62,7,62,160,16.590000000000003,11.89,1,5,0,0,0,0,0,0,0,0,1
26154,1705,1,26,4,60,276,13.58,10.520000000000001,0,5,0,0,0,0,0,0,0,0,1
26161,9837,2,25,8,23,196,9.54,5.319999999999999,0,8,1,0,0,0,0,0,0,0,0
26182,513,1,42,10,185,163,11.670000000000002,6.96,0,2,0,0,1,0,0,0,0,0,0
26212,542,1,18,16,29,145,12.019999999999998,7.479999999999998,0,8,1,0,0,0,0,0,0,0,0
26225,4422,2,48,24,3,83,13.020000000000001,5.289999999999998,0,2,0,0,1,0,0,0,0,0,0
26258,7336,1,21,23,44,384,28.929999999999996,19.57,0,9,0,1,0,0,0,0,0,0,0
26262,9074,2,24,20,8,99,4.1899999999999995,2.68,0,5,0,0,0,0,0,0,0,0,1
26295,11711,1,49,30,4,235,23.74,17.640000000000004,0,5,0,0,0,0,0,0,0,0,1
26307,9480,1,25,29,43,102,10.889999999999999,6.83,0,7,0,0,0,0,0,0,1,0,0
26324,6521,2,20,4,5,171,9.46,5.579999999999999,0,3,0,0,0,0,0,1,0,0,0
26331,2949,2,58,24,166,161,9.209999999999997,5.9399999999999995,0,9,0,1,0,0,0,0,0,0,0
26340,7937,2,36,1,13,175,13.279999999999998,9.749999999999998,1,3,0,0,0,0,0,1,0,0,0
26356,8566,2,20,22,17,223,20.96,16.8,0,2,0,0,1,0,0,0,0,0,0
26359,573,2,23,23,138,134,11.780000000000001,8.46,0,4,0,0,0,0,0,0,0,1,0
26375,11010,2,23,12,37,202,14.069999999999999,10.429999999999998,0,8,1,0,0,0,0,0,0,0,0
26387,5668,1,18,18,147,89,6.269999999999999,4.1899999999999995,0,5,0,0,0,0,0,0,0,0,1
26406,8992,2,30,4,19,309,23.96,16.6,0,4,0,0,0,0,0,0,0,1,0
26433,9191,2,25,6,28,153,10.729999999999999,7.6499999999999995,0,4,0,0,0,0,0,0,0,1,0
26435,10921,1,70,9,389,339,9.65,5.739999999999999,0,9,0,1,0,0,0,0,0,0,0
26472,10624,2,45,14,10,155,14.39,9.97,0,9,0,1,0,0,0,0,0,0,0
26478,9894,2,50,18,61,111,8.459999999999999,5.319999999999999,0,8,1,0,0,0,0,0,0,0,0
26496,11223,2,27,10,13,305,21.249999999999996,13.799999999999997,0,9,0,1,0,0,0,0,0,0,0
26515,1696,1,20,22,26,224,15.09,10.709999999999997,0,2,0,0,1,0,0,0,0,0,0
26558,5262,1,37,23,1,149,15.709999999999999,12.559999999999999,0,6,0,0,0,0,1,0,0,0,0
26584,5501,2,19,18,241,251,17.250000000000004,10.899999999999999,0,8,1,0,0,0,0,0,0,0,0
26606,5460,2,45,16,50,161,13.459999999999999,9.54,0,5,0,0,0,0,0,0,0,0,1
26607,4321,2,32,24,12,198,11.729999999999999,7.96,0,2,0,0,1,0,0,0,0,0,0
26608,963,2,58,21,161,202,16.81,11.32,0,9,0,1,0,0,0,0,0,0,0
26609,4526,1,40,22,38,117,9.83,6.329999999999999,0,6,0,0,0,0,1,0,0,0,0
26613,4349,2,55,9,36,157,13.110000000000001,9.469999999999999,0,9,0,1,0,0,0,0,0,0,0
26615,2762,2,70,7,9,174,15.409999999999997,10.169999999999998,1,7,0,0,0,0,0,0,1,0,0
26628,8306,1,32,22,1,56,7.8,5.52,0,2,0,0,1,0,0,0,0,0,0
26645,10732,1,52,22,30,261,36.64000000000001,23.940000000000005,0,7,0,0,0,0,0,0,1,0,0
26657,4643,1,62,22,34,159,10.429999999999998,8.1,0,2,0,0,1,0,0,0,0,0,0
26671,1864,2,38,6,68,228,21.37,17.269999999999996,0,3,0,0,0,0,0,1,0,0,0
26672,5241,2,36,13,12,321,31.87,21.62,0,1,0,0,0,1,0,0,0,0,0
26673,10630,1,55,21,41,387,19.2,12.259999999999998,0,3,0,0,0,0,0,1,0,0,0
26710,4925,2,18,16,4,71,4.1,3.5499999999999994,0,8,1,0,0,0,0,0,0,0,0
26733,10615,2,61,2,8,226,18.619999999999997,13.059999999999997,0,4,0,0,0,0,0,0,0,1,0
26736,9069,2,40,25,61,98,8.669999999999998,6.33,0,4,0,0,0,0,0,0,0,1,0
26758,521,1,45,23,45,115,13.450000000000003,10.179999999999998,0,1,0,0,0,1,0,0,0,0,0
26759,9943,1,25,5,155,145,13.66,10.349999999999998,0,8,1,0,0,0,0,0,0,0,0
26763,9169,1,28,26,5,102,11.54,7.839999999999999,0,4,0,0,0,0,0,0,0,1,0
26818,11699,1,45,10,17,160,16.73,9.93,0,4,0,0,0,0,0,0,0,1,0
26839,2594,1,23,12,45,303,22.009999999999998,12.08,0,6,0,0,0,0,1,0,0,0,0
26841,11535,2,55,4,2,68,6.959999999999999,6.470000000000001,0,3,0,0,0,0,0,1,0,0,0
26876,10140,2,48,18,35,219,21.599999999999998,14.399999999999999,0,6,0,0,0,0,1,0,0,0,0
26903,4248,2,19,18,9,97,5.27,4.640000000000001,0,5,0,0,0,0,0,0,0,0,1
26911,4627,1,36,24,5,136,12.56,9.159999999999998,0,2,0,0,1,0,0,0,0,0,0
26916,7052,2,38,29,39,180,23.050000000000004,14.09,0,4,0,0,0,0,0,0,0,1,0
26956,496,2,25,6,19,152,20.549999999999997,12.33,0,7,0,0,0,0,0,0,1,0,0
27004,7137,1,24,21,19,180,13.739999999999998,8.93,0,9,0,1,0,0,0,0,0,0,0
27006,11424,2,80,21,2,36,1.9000000000000001,2,0,3,0,0,0,0,0,1,0,0,0
27026,125,1,22,12,20,179,18.689999999999998,14.419999999999996,0,8,1,0,0,0,0,0,0,0,0
27027,6928,2,36,17,47,344,33.24,22.870000000000005,0,1,0,0,0,1,0,0,0,0,0
27058,10593,1,30,4,2,159,18.26,11.669999999999998,0,4,0,0,0,0,0,0,0,1,0
27062,9743,2,45,21,104,151,18.020000000000007,12.039999999999997,0,7,0,0,0,0,0,0,1,0,0
27076,11472,1,22,2,2104,241,13.670000000000002,3.9899999999999998,0,4,0,0,0,0,0,0,0,1,0
27084,4543,2,33,7,8,177,16.43,13.7,1,9,0,1,0,0,0,0,0,0,0
27092,5302,2,24,16,1,86,7.62,5.859999999999999,0,5,0,0,0,0,0,0,0,0,1
27094,4352,2,70,25,235,222,11.41,6.8500000000000005,0,3,0,0,0,0,0,1,0,0,0
27100,5898,2,35,2,52,78,8.589999999999998,5.929999999999999,0,7,0,0,0,0,0,0,1,0,0
27101,59,2,45,10,41,181,6.669999999999999,4.619999999999998,0,1,0,0,0,1,0,0,0,0,0
27105,4172,1,18,25,602,188,14.829999999999998,10.369999999999997,0,1,0,0,0,1,0,0,0,0,0
27110,6615,1,38,24,482,221,19.43,12.539999999999997,0,5,0,0,0,0,0,0,0,0,1
27122,3692,2,21,12,16,35,7.499999999999999,2.9299999999999997,0,4,0,0,0,0,0,0,0,1,0
27124,8880,1,42,4,90,193,11.989999999999998,7.679999999999999,0,3,0,0,0,0,0,1,0,0,0
27135,2517,1,24,26,9,138,13.639999999999999,9.979999999999999,0,1,0,0,0,1,0,0,0,0,0
27165,9993,1,18,24,98,215,14.46,11,0,4,0,0,0,0,0,0,0,1,0
27179,3521,1,32,21,188,312,18.700000000000003,12.56,0,3,0,0,0,0,0,1,0,0,0
27192,4496,1,25,27,10,175,22.709999999999997,14.790000000000003,0,7,0,0,0,0,0,0,1,0,0
27204,824,1,20,17,29,98,12.489999999999997,8.799999999999999,0,6,0,0,0,0,1,0,0,0,0
27219,4111,1,29,14,86,161,15.29,7.959999999999999,0,6,0,0,0,0,1,0,0,0,0
27220,6785,1,35,3,243,201,11.57,6.58,0,7,0,0,0,0,0,0,1,0,0
27240,960,1,36,25,90,212,20.990000000000002,16.55,0,6,0,0,0,0,1,0,0,0,0
27246,10114,1,21,13,6,219,21.32,15.95,0,2,0,0,1,0,0,0,0,0,0
27250,2301,1,36,3,21,193,13.72,9.339999999999998,0,9,0,1,0,0,0,0,0,0,0
27275,6407,1,29,18,481,279,15.619999999999997,7.469999999999998,0,8,1,0,0,0,0,0,0,0,0
27277,7254,2,50,13,33,190,14.349999999999998,10.23,0,1,0,0,0,1,0,0,0,0,0
27298,7940,2,35,22,5,81,11.689999999999998,7.14,0,4,0,0,0,0,0,0,0,1,0
27305,7756,1,45,10,640,170,19,5.559999999999999,0,4,0,0,0,0,0,0,0,1,0
27313,9265,2,24,22,37,311,24.49,15.889999999999999,0,6,0,0,0,0,1,0,0,0,0
27342,9904,2,43,5,90,252,20.690000000000005,15.34,0,9,0,1,0,0,0,0,0,0,0
27373,374,1,19,4,139,269,21.779999999999998,17.68,0,4,0,0,0,0,0,0,0,1,0
27376,8566,1,21,22,33,332,32.55,25.55,0,2,0,0,1,0,0,0,0,0,0
27386,11374,2,25,28,7,123,10.170000000000002,7.39,0,1,0,0,0,1,0,0,0,0,0
27393,8774,2,26,19,45,295,17.01,14.04,0,3,0,0,0,0,0,1,0,0,0
27417,1896,1,40,23,72,126,12.5,8.209999999999999,0,6,0,0,0,0,1,0,0,0,0
27419,2122,1,70,10,108,211,14.120000000000001,8.780000000000001,0,2,0,0,1,0,0,0,0,0,0
27422,11331,2,28,24,28,210,16.83,10.449999999999998,0,5,0,0,0,0,0,0,0,0,1
27464,4880,1,45,7,9,223,24.520000000000003,18.46,1,9,0,1,0,0,0,0,0,0,0
27470,5750,1,60,11,15,255,25.490000000000002,18.360000000000003,0,3,0,0,0,0,0,1,0,0,0
27473,10910,2,50,8,4,105,8.82,6.63,0,1,0,0,0,1,0,0,0,0,0
27474,8450,1,50,10,4,81,4.739999999999999,4.33,0,2,0,0,1,0,0,0,0,0,0
27479,529,2,40,12,59,126,9.89,6.63,0,8,1,0,0,0,0,0,0,0,0
27488,513,2,40,10,97,96,7.2,4.669999999999999,0,2,0,0,1,0,0,0,0,0,0
27494,8770,2,30,11,7,208,19.080000000000005,13.959999999999999,0,3,0,0,0,0,0,1,0,0,0
27528,1157,2,70,21,48,145,14.419999999999998,9.219999999999999,0,8,1,0,0,0,0,0,0,0,0
27564,10901,1,20,12,25,129,15.060000000000002,9.65,0,8,1,0,0,0,0,0,0,0,0
27567,7137,2,22,21,18,173,12.559999999999999,7.920000000000001,0,9,0,1,0,0,0,0,0,0,0
27574,9576,1,20,5,8,113,56.97,8.4,0,7,0,0,0,0,0,0,1,0,0
27592,5991,1,70,4,1,119,10.55,6.930000000000001,0,3,0,0,0,0,0,1,0,0,0
27597,11206,2,38,5,34,195,20.3,13.599999999999998,0,7,0,0,0,0,0,0,1,0,0
27612,9606,2,39,20,31,253,22.610000000000003,16.830000000000002,0,5,0,0,0,0,0,0,0,0,1
27629,11125,2,39,29,69,169,22.79,14.529999999999998,0,7,0,0,0,0,0,0,1,0,0
27649,2734,2,18,3,0,45,5.05,3.74,0,1,0,0,0,1,0,0,0,0,0
27650,3463,2,24,10,161,176,16.770000000000003,9.75,0,1,0,0,0,1,0,0,0,0,0
27652,7254,1,52,13,49,272,20.960000000000004,14.949999999999996,0,1,0,0,0,1,0,0,0,0,0
27666,339,1,36,29,165,202,27.47,18.9,0,7,0,0,0,0,0,0,1,0,0
27670,158,2,36,6,11,122,10.219999999999999,6.48,0,1,0,0,0,1,0,0,0,0,0
27678,4724,2,48,25,1,95,7.049999999999999,5.43,0,3,0,0,0,0,0,1,0,0,0
27682,6225,2,65,6,11,111,13.27,9.370000000000001,0,8,1,0,0,0,0,0,0,0,0
27721,2568,2,63,12,1,78,7.36,5.82,0,8,1,0,0,0,0,0,0,0,0
27753,888,2,45,24,7,163,11.38,9.040000000000001,0,9,0,1,0,0,0,0,0,0,0
27755,8014,2,60,10,43,40,3.22,3.1899999999999986,0,8,1,0,0,0,0,0,0,0,0
27765,4271,2,25,21,5,122,12.190000000000001,7.97,0,3,0,0,0,0,0,1,0,0,0
27766,3958,1,18,20,162,271,28.609999999999996,19.06,0,8,1,0,0,0,0,0,0,0,0
27771,8627,1,56,14,16,179,11.89,9.18,0,9,0,1,0,0,0,0,0,0,0
27775,10382,1,40,13,16,297,25.009999999999998,17.529999999999998,0,2,0,0,1,0,0,0,0,0,0
27781,389,2,50,4,79,239,14.030000000000001,10.700000000000001,0,4,0,0,0,0,0,0,0,1,0
27792,5401,2,45,31,60,226,28.24,19.390000000000004,0,7,0,0,0,0,0,0,1,0,0
27818,1759,2,80,23,78,192,9.5,5.81,0,5,0,0,0,0,0,0,0,0,1
27820,11125,1,20,29,105,243,31.08,19.930000000000003,0,7,0,0,0,0,0,0,1,0,0
27822,6378,2,23,6,216,139,5.449999999999999,2.43,0,7,0,0,0,0,0,0,1,0,0
27824,9365,2,67,22,141,246,27.32,18.5,0,7,0,0,0,0,0,0,1,0,0
27829,9742,2,38,7,52,89,7.009999999999999,3.9,1,4,0,0,0,0,0,0,0,1,0
27840,9687,2,50,19,2,89,9.229999999999999,6.659999999999999,0,1,0,0,0,1,0,0,0,0,0
27855,668,2,70,3,23,66,6.54,5.359999999999999,0,8,1,0,0,0,0,0,0,0,0
27869,4619,2,24,4,14,270,24.16,16.930000000000003,0,4,0,0,0,0,0,0,0,1,0
27881,11125,1,23,29,85,229,30.32,19.68,0,7,0,0,0,0,0,0,1,0,0
27885,3578,2,24,31,112,204,16.45,10.659999999999998,0,7,0,0,0,0,0,0,1,0,0
27895,6379,2,45,20,8,49,6.36,5.049999999999999,0,9,0,1,0,0,0,0,0,0,0
27908,6885,2,40,6,11,111,8.780000000000001,6.46,0,1,0,0,0,1,0,0,0,0,0
27915,11247,1,65,25,20,325,32.71000000000001,21.25,0,7,0,0,0,0,0,0,1,0,0
27934,4717,2,55,30,8,109,8.780000000000001,6.52,0,5,0,0,0,0,0,0,0,0,1
27946,7020,2,46,13,382,56,4.69,2.43,0,2,0,0,1,0,0,0,0,0,0
27956,1526,1,37,8,13,333,29.820000000000004,21.01,0,3,0,0,0,0,0,1,0,0,0
27989,7855,1,45,9,45,161,56.879999999999995,11.469999999999999,0,7,0,0,0,0,0,0,1,0,0
28007,10999,2,20,7,59,169,16.85,12.54,1,5,0,0,0,0,0,0,0,0,1
28008,1461,1,88,10,175,200,12.83,8.409999999999998,0,2,0,0,1,0,0,0,0,0,0
28056,307,2,30,4,92,198,17.230000000000004,11.729999999999999,0,4,0,0,0,0,0,0,0,1,0
28078,8480,2,35,24,86,151,14.270000000000001,8.910000000000002,0,4,0,0,0,0,0,0,0,1,0
28085,9825,2,50,10,29,290,25.71,17.83,0,2,0,0,1,0,0,0,0,0,0
28087,11206,1,43,5,48,266,26.54,17.75,0,7,0,0,0,0,0,0,1,0,0
28091,817,2,55,11,69,183,10.959999999999999,8.47,0,3,0,0,0,0,0,1,0,0,0
28105,5561,1,45,21,17,216,16.83,12,0,5,0,0,0,0,0,0,0,0,1
28117,5784,2,65,7,22,70,9.339999999999998,5.930000000000001,1,7,0,0,0,0,0,0,1,0,0
28128,1054,2,45,8,1,98,5.56,5.2700000000000005,0,3,0,0,0,0,0,1,0,0,0
28131,824,2,42,17,27,73,8.709999999999999,6.149999999999999,0,6,0,0,0,0,1,0,0,0,0
28149,7638,2,33,11,9,116,7.47,5.749999999999999,0,2,0,0,1,0,0,0,0,0,0
28152,6007,1,69,3,16,99,9.1,6.829999999999999,0,8,1,0,0,0,0,0,0,0,0
28180,5962,2,20,22,242,189,15.28,7.9499999999999975,0,8,1,0,0,0,0,0,0,0,0
28198,2468,2,24,15,107,168,12.9,9.46,0,9,0,1,0,0,0,0,0,0,0
28204,7469,1,48,27,0,124,11.829999999999998,9.019999999999998,0,3,0,0,0,0,0,1,0,0,0
28211,9315,1,20,20,24,313,37.95,25.70000000000001,0,6,0,0,0,0,1,0,0,0,0
28220,2141,2,36,16,267,64,5.23,2.64,0,9,0,1,0,0,0,0,0,0,0
28226,5192,2,24,20,23,126,10.34,6.989999999999999,0,8,1,0,0,0,0,0,0,0,0
28252,1545,2,34,18,41,212,18.189999999999998,12.86,0,1,0,0,0,1,0,0,0,0,0
