SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_VITA_RAE_mcg,sum_FOLDFE_mcg,sum_IRON_mg,sum_ZINC_mg,WEEKEND,adm2_,adm2_5,adm2_9,adm2_1,adm2_11,adm2_10,adm2_4,adm2_6,adm2_12,adm2_3,adm2_7,adm2_8,adm2_2
24387,1133,2,40,10,332,259,21.450000000000003,10.69,0,9,0,1,0,0,0,0,0,0,0,0,0,0
24393,4615,2,56,20,118,248,25.619999999999997,16.259999999999998,0,2,0,0,0,0,0,0,0,0,0,0,0,1
24396,3271,1,26,11,100,164,25.58,13.249999999999998,0,5,1,0,0,0,0,0,0,0,0,0,0,0
24419,3545,2,30,22,61,238,19.88,11.77,0,4,0,0,0,0,0,1,0,0,0,0,0,0
24451,2778,2,22,25,258,96,6.84,4.4799999999999995,0,6,0,0,0,0,0,0,1,0,0,0,0,0
24502,11176,1,33,12,4,204,17.76,12.739999999999998,0,9,0,1,0,0,0,0,0,0,0,0,0,0
24522,2543,1,58,10,162,110,9.89,4.62,0,9,0,1,0,0,0,0,0,0,0,0,0,0
24525,4973,2,38,22,60,212,17.410000000000004,9.989999999999998,0,12,0,0,0,0,0,0,0,1,0,0,0,0
24549,11832,1,42,4,47,135,8.610000000000001,7.809999999999999,0,7,0,0,0,0,0,0,0,0,0,1,0,0
24555,1763,2,27,10,39,339,19.61,11.459999999999999,0,8,0,0,0,0,0,0,0,0,0,0,1,0
24564,5763,1,25,16,868,463,24.830000000000002,12.23,0,4,0,0,0,0,0,1,0,0,0,0,0,0
24571,10573,2,55,12,473,215,15.84,8.509999999999998,0,10,0,0,0,0,1,0,0,0,0,0,0,0
24575,3991,1,54,22,123,299,32.92,18.16,0,11,0,0,0,1,0,0,0,0,0,0,0,0
24578,10204,2,35,15,38,158,6.319999999999998,6.749999999999999,0,5,1,0,0,0,0,0,0,0,0,0,0,0
24584,10908,2,28,28,132,228,9.110000000000001,7.85,0,11,0,0,0,1,0,0,0,0,0,0,0,0
24595,7710,2,22,19,96,150,9.91,7.609999999999999,0,4,0,0,0,0,0,1,0,0,0,0,0,0
24608,10422,2,19,12,43,53,3.7600000000000002,2.75,0,12,0,0,0,0,0,0,0,1,0,0,0,0
24625,10395,1,60,14,28,159,10.670000000000002,4.949999999999998,0,8,0,0,0,0,0,0,0,0,0,0,1,0
24646,4671,2,22,13,68,241,9.37,6.36,0,6,0,0,0,0,0,0,1,0,0,0,0,0
24654,9007,1,42,27,15,45,5.160000000000001,1.9000000000000001,0,5,1,0,0,0,0,0,0,0,0,0,0,0
24673,430,2,58,16,30,69,7,4.799999999999999,0,8,0,0,0,0,0,0,0,0,0,0,1,0
24677,6736,2,40,26,8,121,4.85,4.3599999999999985,0,12,0,0,0,0,0,0,0,1,0,0,0,0
24697,1576,2,31,7,195,209,13.059999999999997,10.129999999999995,1,9,0,1,0,0,0,0,0,0,0,0,0,0
24721,2356,2,54,24,226,109,5.79,6.2,0,12,0,0,0,0,0,0,0,1,0,0,0,0
24731,6370,1,45,26,627,200,16.1,8.589999999999996,0,6,0,0,0,0,0,0,1,0,0,0,0,0
24752,4746,1,44,11,173,698,14.2,10.919999999999998,0,12,0,0,0,0,0,0,0,1,0,0,0,0
24765,6818,2,26,9,75,77,2.96,2.3799999999999994,0,8,0,0,0,0,0,0,0,0,0,0,1,0
24767,9301,1,39,17,128,307,29.029999999999994,19.84,0,5,1,0,0,0,0,0,0,0,0,0,0,0
24771,3664,2,50,2,106,112,6.1000000000000005,4.1499999999999995,0,6,0,0,0,0,0,0,1,0,0,0,0,0
24833,8077,1,20,11,100,166,10.859999999999998,7.969999999999999,0,8,0,0,0,0,0,0,0,0,0,0,1,0
24890,4119,2,33,10,196,147,9.120000000000001,6.599999999999999,0,9,0,1,0,0,0,0,0,0,0,0,0,0
24900,637,2,26,4,155,126,9.090000000000002,6.68,0,7,0,0,0,0,0,0,0,0,0,1,0,0
24921,6626,2,56,29,87,100,5.32,3.29,0,5,1,0,0,0,0,0,0,0,0,0,0,0
24925,2115,2,27,8,27,115,10.540000000000001,7.15,0,7,0,0,0,0,0,0,0,0,0,1,0,0
24926,8038,1,48,26,64,1944,17,11.66,0,12,0,0,0,0,0,0,0,1,0,0,0,0
24930,8903,2,25,20,101,149,11.45,8.28,0,1,0,0,1,0,0,0,0,0,0,0,0,0
24948,5887,1,28,18,13,90,6.03,4.39,0,7,0,0,0,0,0,0,0,0,0,1,0,0
24959,7713,1,65,17,17,52,6.47,3.28,0,2,0,0,0,0,0,0,0,0,0,0,0,1
24968,6769,1,68,21,1874,332,25.54,12.319999999999999,0,6,0,0,0,0,0,0,1,0,0,0,0,0
24987,10264,1,42,14,1140,742,27.889999999999997,15.84,0,7,0,0,0,0,0,0,0,0,0,1,0,0
24989,9027,1,23,10,24,43,8.7,3.8799999999999994,0,8,0,0,0,0,0,0,0,0,0,0,1,0
24994,1698,1,43,25,443,240,14,10.520000000000001,0,9,0,1,0,0,0,0,0,0,0,0,0,0
25001,6536,2,56,21,41,244,15.069999999999999,9.370000000000001,0,4,0,0,0,0,0,1,0,0,0,0,0,0
25030,5216,2,24,27,1094,175,28.189999999999998,11.899999999999999,0,11,0,0,0,1,0,0,0,0,0,0,0,0
25040,5977,2,41,2,36,97,4.25,5.169999999999999,0,6,0,0,0,0,0,0,1,0,0,0,0,0
25043,140,1,55,17,39,174,23.099999999999998,9.62,0,4,0,0,0,0,0,1,0,0,0,0,0,0
25091,2787,2,26,5,67,148,11.660000000000002,8.28,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25093,5346,1,19,2,26,180,14.32,10.259999999999998,0,3,0,0,0,0,0,0,0,0,1,0,0,0
25100,633,2,35,5,51,138,10.73,8.319999999999997,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25104,2204,2,77,15,43,96,6.1899999999999995,5.27,0,12,0,0,0,0,0,0,0,1,0,0,0,0
25107,7750,2,30,26,26,147,13.539999999999997,9.82,0,7,0,0,0,0,0,0,0,0,0,1,0,0
25117,4029,2,26,30,50,184,14.85,10.049999999999999,0,3,0,0,0,0,0,0,0,0,1,0,0,0
25127,3954,2,19,21,49,137,12.549999999999997,6.919999999999999,0,6,0,0,0,0,0,0,1,0,0,0,0,0
25130,3271,2,22,11,122,163,20.17,11.869999999999997,0,5,1,0,0,0,0,0,0,0,0,0,0,0
25141,5061,2,48,26,34,79,2.5,2.5199999999999987,0,11,0,0,0,1,0,0,0,0,0,0,0,0
25162,2846,2,35,21,196,220,12.930000000000001,7.720000000000001,0,3,0,0,0,0,0,0,0,0,1,0,0,0
25176,4286,2,50,23,18,112,9.17,6.08,0,4,0,0,0,0,0,1,0,0,0,0,0,0
25178,10138,2,55,19,717,161,19.78,11.18,0,2,0,0,0,0,0,0,0,0,0,0,0,1
25208,8504,1,72,30,117,201,9.260000000000002,7.289999999999999,0,7,0,0,0,0,0,0,0,0,0,1,0,0
25227,3762,2,30,26,36,524,10.07,6.449999999999999,0,12,0,0,0,0,0,0,0,1,0,0,0,0
25269,9440,1,34,10,76,181,13.379999999999999,11.199999999999998,0,7,0,0,0,0,0,0,0,0,0,1,0,0
25272,5557,2,35,9,191,240,23.490000000000002,13.82,0,9,0,1,0,0,0,0,0,0,0,0,0,0
25275,7170,1,30,20,64,315,25.03,12.41,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25276,9251,1,73,17,70,107,10.5,5.619999999999999,0,11,0,0,0,1,0,0,0,0,0,0,0,0
25291,8406,2,50,22,55,213,15.429999999999998,10.379999999999997,0,4,0,0,0,0,0,1,0,0,0,0,0,0
25292,4970,2,65,23,32,204,17.89,9.83,0,5,1,0,0,0,0,0,0,0,0,0,0,0
25318,6715,2,19,20,95,202,13.64,9.099999999999998,0,5,1,0,0,0,0,0,0,0,0,0,0,0
25339,7266,2,32,13,43,158,11.000000000000002,9.030000000000001,0,7,0,0,0,0,0,0,0,0,0,1,0,0
25347,1,1,28,2,60,238,16.54,10.459999999999999,0,3,0,0,0,0,0,0,0,0,1,0,0,0
25364,10457,2,18,16,60,257,19.389999999999997,10.08,0,12,0,0,0,0,0,0,0,1,0,0,0,0
25374,2427,2,25,19,955,425,8.839999999999998,5.069999999999999,0,7,0,0,0,0,0,0,0,0,0,1,0,0
25396,5096,1,43,26,357,384,19,9.269999999999998,0,12,0,0,0,0,0,0,0,1,0,0,0,0
25404,8870,1,18,19,102,236,30.650000000000002,17.189999999999998,0,4,0,0,0,0,0,1,0,0,0,0,0,0
25407,3658,2,22,23,39,225,15.819999999999999,11.239999999999998,0,4,0,0,0,0,0,1,0,0,0,0,0,0
25435,7381,2,55,21,25,67,6.619999999999998,3.5399999999999996,0,11,0,0,0,1,0,0,0,0,0,0,0,0
25472,10080,1,22,22,83,145,17.130000000000003,10,0,4,0,0,0,0,0,1,0,0,0,0,0,0
25521,9793,2,30,16,147,84,5.849999999999999,3.5799999999999996,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25572,8527,2,18,13,817,310,35.97,14.17,0,5,1,0,0,0,0,0,0,0,0,0,0,0
25608,11409,1,21,25,56,254,20.76,11.649999999999999,0,9,0,1,0,0,0,0,0,0,0,0,0,0
25614,5955,2,70,11,130,3144,22.82,13.699999999999998,0,9,0,1,0,0,0,0,0,0,0,0,0,0
25659,9930,2,30,14,45,180,15.429999999999998,9.94,0,4,0,0,0,0,0,1,0,0,0,0,0,0
25727,7514,1,51,6,57,156,9.88,7.050000000000001,0,7,0,0,0,0,0,0,0,0,0,1,0,0
25729,9801,2,32,10,126,149,9.770000000000001,5.96,0,11,0,0,0,1,0,0,0,0,0,0,0,0
25738,7488,2,28,11,197,141,7.549999999999999,7.24,0,9,0,1,0,0,0,0,0,0,0,0,0,0
25746,10557,1,21,20,4,80,4.689999999999999,5.089999999999999,0,6,0,0,0,0,0,0,1,0,0,0,0,0
25755,1111,2,28,21,29,126,4.8100000000000005,4.800000000000001,0,5,1,0,0,0,0,0,0,0,0,0,0,0
25765,10430,2,28,19,139,321,22.14,13.46,0,4,0,0,0,0,0,1,0,0,0,0,0,0
25775,5392,2,45,8,78,160,15.91,9.03,0,8,0,0,0,0,0,0,0,0,0,0,1,0
25815,2280,1,52,22,55,375,35.62,19.460000000000004,0,11,0,0,0,1,0,0,0,0,0,0,0,0
25843,3076,2,23,23,172,146,14.129999999999999,8.799999999999999,0,11,0,0,0,1,0,0,0,0,0,0,0,0
25846,7617,2,18,18,159,130,12.409999999999998,7.1499999999999995,0,4,0,0,0,0,0,1,0,0,0,0,0,0
25873,6122,1,30,14,43,232,17.43,12.149999999999999,0,4,0,0,0,0,0,1,0,0,0,0,0,0
25896,10289,1,70,26,14,535,22.540000000000003,11.72,0,12,0,0,0,0,0,0,0,1,0,0,0,0
25901,9386,1,23,17,111,251,16.18,11.119999999999997,0,12,0,0,0,0,0,0,0,1,0,0,0,0
25921,577,2,65,11,36,219,17.11,8.199999999999998,0,5,1,0,0,0,0,0,0,0,0,0,0,0
25938,6080,2,44,23,32,194,13.759999999999998,9.23,0,4,0,0,0,0,0,1,0,0,0,0,0,0
25939,8372,2,28,20,54,226,19.48,10.049999999999999,0,5,1,0,0,0,0,0,0,0,0,0,0,0
25963,10847,2,55,18,22,104,12.350000000000001,8.35,0,12,0,0,0,0,0,0,0,1,0,0,0,0
25970,4061,2,28,10,21,201,9.46,7.729999999999998,0,8,0,0,0,0,0,0,0,0,0,0,1,0
25976,11498,2,23,8,108,343,31.43999999999999,19.87,0,9,0,1,0,0,0,0,0,0,0,0,0,0
26009,2487,2,50,28,45,122,9.82,5.37,0,12,0,0,0,0,0,0,0,1,0,0,0,0
26015,11355,2,22,27,116,570,29.849999999999998,16.770000000000003,0,11,0,0,0,1,0,0,0,0,0,0,0,0
26063,7422,2,38,29,65,171,13.22,9.870000000000001,0,5,1,0,0,0,0,0,0,0,0,0,0,0
26067,9131,1,45,15,332,227,13.82,10.58,0,12,0,0,0,0,0,0,0,1,0,0,0,0
26105,2969,2,32,14,362,167,10.56,6.609999999999998,0,9,0,1,0,0,0,0,0,0,0,0,0,0
26147,4538,1,45,25,52,211,21.669999999999998,12.349999999999998,0,4,0,0,0,0,0,1,0,0,0,0,0,0
26162,1887,2,55,1,70,165,13.96,8.24,1,6,0,0,0,0,0,0,1,0,0,0,0,0
26169,10404,2,55,15,16,24,1.1600000000000001,1.2700000000000002,0,2,0,0,0,0,0,0,0,0,0,0,0,1
26171,11633,2,62,18,43,228,16.020000000000003,7.249999999999999,0,1,0,0,1,0,0,0,0,0,0,0,0,0
26186,6141,1,34,18,21,105,6.000000000000001,2.74,0,12,0,0,0,0,0,0,0,1,0,0,0,0
26189,8264,2,61,23,55,195,12.199999999999996,7.3500000000000005,0,4,0,0,0,0,0,1,0,0,0,0,0,0
26194,2074,2,65,22,61,162,10.669999999999998,7.51,0,5,1,0,0,0,0,0,0,0,0,0,0,0
26197,1353,1,45,18,15,131,12.77,8.57,0,6,0,0,0,0,0,0,1,0,0,0,0,0
26202,8156,2,66,22,97,280,24.19,13.87,0,10,0,0,0,0,1,0,0,0,0,0,0,0
26217,4211,2,60,21,129,280,17.18,11.429999999999998,0,6,0,0,0,0,0,0,1,0,0,0,0,0
26233,1529,2,19,2,23,71,3.799999999999999,4.029999999999998,0,6,0,0,0,0,0,0,1,0,0,0,0,0
26234,11013,1,76,30,669,144,14.86,3.91,0,7,0,0,0,0,0,0,0,0,0,1,0,0
26269,262,2,35,28,87,274,15.93,9.969999999999999,0,10,0,0,0,0,1,0,0,0,0,0,0,0
26297,3989,2,52,13,44,186,14.06,6.769999999999999,0,6,0,0,0,0,0,0,1,0,0,0,0,0
26306,8574,2,55,23,74,240,18.880000000000003,11.929999999999998,0,4,0,0,0,0,0,1,0,0,0,0,0,0
26326,5969,2,18,13,54,143,10.209999999999999,7.76,0,6,0,0,0,0,0,0,1,0,0,0,0,0
26350,9251,2,65,17,109,116,9.99,5.390000000000001,0,11,0,0,0,1,0,0,0,0,0,0,0,0
26353,3954,1,43,21,52,154,13.540000000000001,8.139999999999999,0,6,0,0,0,0,0,0,1,0,0,0,0,0
26354,6364,2,32,24,106,258,19.21,14.729999999999999,0,10,0,0,0,0,1,0,0,0,0,0,0,0
26355,2575,1,72,21,31,147,10.36,6.289999999999999,0,4,0,0,0,0,0,1,0,0,0,0,0,0
26360,10209,2,46,21,439,216,13.34,9.639999999999999,0,1,0,0,1,0,0,0,0,0,0,0,0,0
26362,3048,1,32,10,149,199,9.38,8.860000000000001,0,9,0,1,0,0,0,0,0,0,0,0,0,0
26371,11129,1,63,19,151,248,12.489999999999998,11.38,0,5,1,0,0,0,0,0,0,0,0,0,0,0
26376,11249,1,77,24,25,141,6.749999999999999,3.7800000000000002,0,12,0,0,0,0,0,0,0,1,0,0,0,0
26405,1723,2,30,24,18,61,4.31,3.2499999999999996,0,12,0,0,0,0,0,0,0,1,0,0,0,0
26418,4816,2,56,17,80,120,15.499999999999998,7.699999999999999,0,2,0,0,0,0,0,0,0,0,0,0,0,1
26463,1248,2,40,2,217,220,16.72,11.42,0,7,0,0,0,0,0,0,0,0,0,1,0,0
26485,3448,1,31,18,5,40,2.9299999999999997,2.9699999999999993,0,12,0,0,0,0,0,0,0,1,0,0,0,0
26491,8870,2,26,19,35,65,9.74,6.72,0,4,0,0,0,0,0,1,0,0,0,0,0,0
26510,4710,2,54,21,96,289,26.269999999999996,14.159999999999998,0,12,0,0,0,0,0,0,0,1,0,0,0,0
26522,7039,2,45,13,82,200,14.329999999999998,7.78,0,2,0,0,0,0,0,0,0,0,0,0,0,1
26523,1274,1,25,23,399,313,24.090000000000007,15.549999999999999,0,4,0,0,0,0,0,1,0,0,0,0,0,0
26548,4230,1,52,2,42,243,20.49,12.9,0,3,0,0,0,0,0,0,0,0,1,0,0,0
26554,11349,2,28,19,288,141,8.07,7.36,0,11,0,0,0,1,0,0,0,0,0,0,0,0
26566,3735,1,40,18,315,182,17.5,10.819999999999999,0,8,0,0,0,0,0,0,0,0,0,0,1,0
26581,6114,2,53,19,87,216,15.66,9.539999999999997,0,3,0,0,0,0,0,0,0,0,1,0,0,0
26586,9330,1,20,19,1518,293,32.569999999999986,18.330000000000002,0,5,1,0,0,0,0,0,0,0,0,0,0,0
26592,6319,1,50,9,110,253,19.540000000000003,11.599999999999998,0,9,0,1,0,0,0,0,0,0,0,0,0,0
26593,1870,2,50,29,91,202,17.439999999999998,12.089999999999998,0,10,0,0,0,0,1,0,0,0,0,0,0,0
26612,3755,1,27,18,84,282,19.049999999999997,11.219999999999999,0,10,0,0,0,0,1,0,0,0,0,0,0,0
26614,606,2,73,18,10,71,3.4499999999999997,3.549999999999999,0,12,0,0,0,0,0,0,0,1,0,0,0,0
26616,4580,2,60,29,78,303,30.749999999999993,17.43,0,10,0,0,0,0,1,0,0,0,0,0,0,0
26626,8150,1,20,6,490,316,17.169999999999995,11.270000000000001,0,11,0,0,0,1,0,0,0,0,0,0,0,0
26635,9732,2,30,11,40,219,20.97,10.219999999999999,0,5,1,0,0,0,0,0,0,0,0,0,0,0
26638,4968,1,19,22,91,233,21.62,12.160000000000002,0,5,1,0,0,0,0,0,0,0,0,0,0,0
26643,140,2,40,17,25,156,20.68,7.899999999999999,0,4,0,0,0,0,0,1,0,0,0,0,0,0
26669,9155,1,37,22,98,177,14.549999999999999,7.449999999999999,0,12,0,0,0,0,0,0,0,1,0,0,0,0
26694,8003,2,24,28,90,172,9.03,8.979999999999999,0,7,0,0,0,0,0,0,0,0,0,1,0,0
26707,9776,2,30,22,348,255,20.94,12.11,0,4,0,0,0,0,0,1,0,0,0,0,0,0
26718,7245,2,70,20,181,214,19.14,11.94,0,1,0,0,1,0,0,0,0,0,0,0,0,0
26738,2939,2,35,11,28,75,4.890000000000001,5.8,0,12,0,0,0,0,0,0,0,1,0,0,0,0
26770,5165,2,53,30,272,66,3.5500000000000003,3.2999999999999994,0,7,0,0,0,0,0,0,0,0,0,1,0,0
26809,11713,2,18,17,586,366,21.83,12.53,0,2,0,0,0,0,0,0,0,0,0,0,0,1
26843,10423,1,48,8,66,209,16.78,11.78,0,7,0,0,0,0,0,0,0,0,0,1,0,0
26877,1238,2,26,23,96,354,24.009999999999998,13.000000000000002,0,10,0,0,0,0,1,0,0,0,0,0,0,0
26878,9853,2,27,11,179,237,16.14,10.98,0,8,0,0,0,0,0,0,0,0,0,0,1,0
26880,11636,1,28,28,117,312,19.45,9.609999999999998,0,11,0,0,0,1,0,0,0,0,0,0,0,0
26889,6218,2,65,21,43,168,9.16,5.83,0,1,0,0,1,0,0,0,0,0,0,0,0,0
26896,9060,2,23,17,102,136,5.349999999999999,4.260000000000001,0,2,0,0,0,0,0,0,0,0,0,0,0,1
26899,1544,2,23,13,4,61,4.549999999999999,6.46,0,12,0,0,0,0,0,0,0,1,0,0,0,0
26912,1365,2,32,15,43,116,6.76,7.09,0,12,0,0,0,0,0,0,0,1,0,0,0,0
26952,8903,2,50,20,99,136,10.079999999999998,7.249999999999999,0,1,0,0,1,0,0,0,0,0,0,0,0,0
26986,2778,1,27,25,406,116,7.180000000000001,5.499999999999998,0,6,0,0,0,0,0,0,1,0,0,0,0,0
27021,1385,2,19,23,13,79,5.76,4.579999999999999,0,9,0,1,0,0,0,0,0,0,0,0,0,0
27028,11841,2,30,21,24,148,11.7,9.91,0,6,0,0,0,0,0,0,1,0,0,0,0,0
27047,11355,1,28,27,117,588,31.77,17.73,0,11,0,0,0,1,0,0,0,0,0,0,0,0
27056,8482,2,33,24,71,215,16.58,10.549999999999999,0,10,0,0,0,0,1,0,0,0,0,0,0,0
27065,10158,1,30,9,64,167,15.99,10.44,0,8,0,0,0,0,0,0,0,0,0,0,1,0
27068,1154,2,38,18,71,300,11.720000000000002,10.86,0,12,0,0,0,0,0,0,0,1,0,0,0,0
27087,11019,2,25,14,76,134,12.549999999999999,7.379999999999999,0,4,0,0,0,0,0,1,0,0,0,0,0,0
27088,8802,2,82,18,47,46,5.46,3.549999999999999,0,10,0,0,0,0,1,0,0,0,0,0,0,0
27104,4567,2,27,16,30,55,4.19,3.12,0,6,0,0,0,0,0,0,1,0,0,0,0,0
27108,4391,1,22,26,38,75,4.1000000000000005,5.48,0,6,0,0,0,0,0,0,1,0,0,0,0,0
27141,4615,1,26,20,124,300,29.169999999999995,19.349999999999998,0,2,0,0,0,0,0,0,0,0,0,0,0,1
27144,3525,1,44,12,206,245,15.78,10.409999999999998,0,7,0,0,0,0,0,0,0,0,0,1,0,0
27153,8077,2,58,11,95,216,15.489999999999997,9.459999999999997,0,8,0,0,0,0,0,0,0,0,0,0,1,0
27177,4414,2,25,8,145,112,8.219999999999999,7.3599999999999985,0,8,0,0,0,0,0,0,0,0,0,0,1,0
27211,2423,2,56,21,58,315,19.37,11.859999999999998,0,6,0,0,0,0,0,0,1,0,0,0,0,0
27221,4294,1,26,15,15,53,6.34,4.289999999999999,0,12,0,0,0,0,0,0,0,1,0,0,0,0
27234,3818,2,40,17,490,109,10.669999999999998,7.079999999999999,0,4,0,0,0,0,0,1,0,0,0,0,0,0
27253,10986,2,36,20,154,307,18.61,12.569999999999999,0,2,0,0,0,0,0,0,0,0,0,0,0,1
27272,5716,1,35,15,11,37,2.38,2.3099999999999987,0,2,0,0,0,0,0,0,0,0,0,0,0,1
27273,1338,1,25,2,7,64,3.94,5.039999999999998,0,7,0,0,0,0,0,0,0,0,0,1,0,0
27286,3876,2,55,4,154,225,18.630000000000003,11.04,0,3,0,0,0,0,0,0,0,0,1,0,0,0
27290,7335,2,42,4,51,220,14.31,10.95,0,7,0,0,0,0,0,0,0,0,0,1,0,0
27296,8006,2,30,15,138,225,13.670000000000002,8.469999999999999,0,3,0,0,0,0,0,0,0,0,1,0,0,0
27301,3528,2,27,28,47,517,20.199999999999996,10.999999999999996,0,11,0,0,0,1,0,0,0,0,0,0,0,0
27304,2955,1,28,25,78,217,18.05,10.229999999999999,0,4,0,0,0,0,0,1,0,0,0,0,0,0
27341,5478,2,22,10,7,243,14.399999999999999,10.339999999999998,0,9,0,1,0,0,0,0,0,0,0,0,0,0
27353,8172,2,40,25,49,195,11.6,7.2299999999999995,0,9,0,1,0,0,0,0,0,0,0,0,0,0
27359,8322,2,23,11,478,202,15.679999999999998,6.839999999999999,0,4,0,0,0,0,0,1,0,0,0,0,0,0
27377,10010,1,38,18,95,280,24.99,16.369999999999997,0,5,1,0,0,0,0,0,0,0,0,0,0,0
27383,11381,1,42,18,124,1334,15.729999999999999,8.4,0,12,0,0,0,0,0,0,0,1,0,0,0,0
27384,2817,2,52,25,81,155,9.73,8.899999999999999,0,9,0,1,0,0,0,0,0,0,0,0,0,0
27396,1870,1,25,29,95,231,20.13,15.069999999999997,0,10,0,0,0,0,1,0,0,0,0,0,0,0
27397,5906,2,50,22,139,225,15.929999999999998,11.5,0,11,0,0,0,1,0,0,0,0,0,0,0,0
27420,3731,1,39,17,68,359,40.87,21.23,0,4,0,0,0,0,0,1,0,0,0,0,0,0
27425,9473,2,60,27,36,152,15.030000000000001,8.879999999999999,0,11,0,0,0,1,0,0,0,0,0,0,0,0
27447,2748,2,58,28,78,95,5.3,3.9899999999999993,0,7,0,0,0,0,0,0,0,0,0,1,0,0
27454,5520,1,37,8,152,147,12.95,10.339999999999998,0,8,0,0,0,0,0,0,0,0,0,0,1,0
27472,3523,2,70,7,125,228,19.87,12.549999999999997,1,11,0,0,0,1,0,0,0,0,0,0,0,0
27476,732,1,36,31,125,179,9.709999999999999,5.669999999999999,0,6,0,0,0,0,0,0,1,0,0,0,0,0
27477,9931,2,58,12,69,293,24.640000000000008,14.989999999999998,0,8,0,0,0,0,0,0,0,0,0,0,1,0
27509,7356,1,30,29,157,138,17.059999999999995,9.909999999999998,0,10,0,0,0,0,1,0,0,0,0,0,0,0
27608,4583,2,24,21,33,136,6.39,5.25,0,10,0,0,0,0,1,0,0,0,0,0,0,0
27640,11593,2,66,21,91,104,8.86,6.159999999999999,0,3,0,0,0,0,0,0,0,0,1,0,0,0
27641,3103,2,29,8,29,308,12.099999999999998,10.399999999999999,0,11,0,0,0,1,0,0,0,0,0,0,0,0
27656,4485,1,25,25,88,181,17.189999999999998,19.700000000000003,0,9,0,1,0,0,0,0,0,0,0,0,0,0
27674,8227,1,47,13,28,623,8.329999999999998,8.72,0,12,0,0,0,0,0,0,0,1,0,0,0,0
27677,7508,2,28,8,93,424,34.52000000000001,20.420000000000005,0,9,0,1,0,0,0,0,0,0,0,0,0,0
27684,7118,1,55,25,59,164,16.5,11.790000000000001,0,11,0,0,0,1,0,0,0,0,0,0,0,0
27687,6812,2,29,23,153,133,10.62,9.079999999999998,0,6,0,0,0,0,0,0,1,0,0,0,0,0
27716,10123,2,64,18,43,168,11.729999999999997,8.079999999999997,0,6,0,0,0,0,0,0,1,0,0,0,0,0
27743,9417,2,21,27,48,155,14.41,10.44,0,11,0,0,0,1,0,0,0,0,0,0,0,0
27756,11145,2,49,18,34,133,12.090000000000003,9.27,0,7,0,0,0,0,0,0,0,0,0,1,0,0
27768,2670,2,28,23,29,179,11.929999999999998,10.639999999999999,0,11,0,0,0,1,0,0,0,0,0,0,0,0
27772,10283,1,44,27,84,370,29.790000000000003,19.87,0,5,1,0,0,0,0,0,0,0,0,0,0,0
27776,5574,1,41,9,89,327,19.39,12.279999999999998,0,8,0,0,0,0,0,0,0,0,0,0,1,0
27784,2685,2,35,11,105,238,21.469999999999995,12.129999999999999,0,8,0,0,0,0,0,0,0,0,0,0,1,0
27798,7844,1,36,24,176,236,14.03,8.849999999999998,0,11,0,0,0,1,0,0,0,0,0,0,0,0
27833,9619,2,28,16,15,49,5.79,3.05,0,6,0,0,0,0,0,0,1,0,0,0,0,0
27848,10960,2,34,8,86,317,15.5,10.370000000000001,0,7,0,0,0,0,0,0,0,0,0,1,0,0
27871,3611,2,33,2,78,289,11.91,7.64,0,7,0,0,0,0,0,0,0,0,0,1,0,0
27883,8698,2,30,20,14,539,8.52,7.269999999999998,0,6,0,0,0,0,0,0,1,0,0,0,0,0
27890,5399,1,32,15,138,395,29.570000000000004,16.199999999999996,0,6,0,0,0,0,0,0,1,0,0,0,0,0
27910,7923,2,43,25,21,77,4.77,5.459999999999998,0,4,0,0,0,0,0,1,0,0,0,0,0,0
27924,10750,1,30,23,465,206,23.880000000000003,10.209999999999999,0,6,0,0,0,0,0,0,1,0,0,0,0,0
27970,1238,1,30,23,113,373,24.97,13.46,0,10,0,0,0,0,1,0,0,0,0,0,0,0
27972,4457,2,60,18,50,508,8.750000000000002,7.710000000000001,0,12,0,0,0,0,0,0,0,1,0,0,0,0
27975,3933,2,18,12,209,143,14.189999999999998,6.479999999999998,0,9,0,1,0,0,0,0,0,0,0,0,0,0
27980,9853,1,30,11,125,134,9.24,5.760000000000001,0,8,0,0,0,0,0,0,0,0,0,0,1,0
27988,8288,2,60,15,150,260,18.93,11.209999999999999,0,2,0,0,0,0,0,0,0,0,0,0,0,1
27997,10247,2,23,21,107,121,7.2299999999999995,5.36,0,3,0,0,0,0,0,0,0,0,1,0,0,0
28014,11713,2,54,17,564,332,21.27,12.549999999999999,0,2,0,0,0,0,0,0,0,0,0,0,0,1
28029,1133,1,45,10,621,397,27.68,14.68,0,9,0,1,0,0,0,0,0,0,0,0,0,0
28035,8543,2,48,22,23,78,8.159999999999998,4.999999999999998,0,11,0,0,0,1,0,0,0,0,0,0,0,0
28047,6864,1,38,30,76,146,8.94,6.6899999999999995,0,7,0,0,0,0,0,0,0,0,0,1,0,0
28066,4170,1,45,10,281,256,19.32,11.790000000000001,0,9,0,1,0,0,0,0,0,0,0,0,0,0
28070,3706,2,23,20,136,185,8.889999999999999,7.609999999999999,0,7,0,0,0,0,0,0,0,0,0,1,0,0
