SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY.x,WEEK_DAY,PREG_LACT.x,BREASTFEEDING.x,sum_VITA_RAE_mcg,CONSUMPTION_DAY.y,PREG_LACT.y,BREASTFEEDING.y,sum_FOLDFE_mcg,CONSUMPTION_DAY.x.x,PREG_LACT.x.x,BREASTFEEDING.x.x,sum_IRON_mg,CONSUMPTION_DAY.y.y,PREG_LACT.y.y,BREASTFEEDING.y.y,sum_ZINC_mg,CONSUMPTION_DAY,PREG_LACT,BREASTFEEDING,sum_VITB12_mcg,WEEKEND,adm2_,adm2_8,adm2_9,adm2_2,adm2_1,adm2_6,adm2_3,adm2_7,adm2_4,adm2_5
12513,4432,2,75,27,3,NA,NA,34,27,NA,NA,100,27,NA,NA,11.249999999999998,27,NA,NA,7.55,27,0,NA,0,0,7,0,0,0,0,0,0,1,0,0
12518,10503,2,65,6,6,NA,NA,12,6,NA,NA,77,6,NA,NA,2.53,6,NA,NA,2.0500000000000003,6,0,NA,0,0,8,1,0,0,0,0,0,0,0,0
12547,4123,2,22,21,4,1,NA,14,21,1,NA,116,21,1,NA,8.37,21,1,NA,6.9,21,1,NA,0,0,9,0,1,0,0,0,0,0,0,0
12550,3313,2,54,4,5,NA,NA,1366,4,NA,NA,651,4,NA,NA,30.009999999999998,4,NA,NA,18.78,4,0,NA,0.6003000000000001,0,4,0,0,0,0,0,0,0,1,0
12559,1543,2,20,9,4,1,NA,34,9,1,NA,166,9,1,NA,16.32,9,1,NA,10.64,9,1,NA,0.45,0,7,0,0,0,0,0,0,1,0,0
12582,10766,2,62,16,6,NA,NA,2,16,NA,NA,69,16,NA,NA,6.8100000000000005,16,NA,NA,3.9899999999999993,16,0,NA,0,0,9,0,1,0,0,0,0,0,0,0
12586,10999,2,60,7,7,NA,NA,56,7,NA,NA,112,7,NA,NA,11.57,7,NA,NA,8.229999999999999,7,0,NA,0.36090000000000005,1,5,0,0,0,0,0,0,0,0,1
12603,3711,2,75,12,2,NA,NA,20,12,NA,NA,95,12,NA,NA,10.389999999999997,12,NA,NA,6.909999999999999,12,0,NA,0.3429,0,4,0,0,0,0,0,0,0,1,0
12609,727,2,42,12,2,1,NA,44,12,1,NA,84,12,1,NA,10.05,12,1,NA,6.159999999999999,12,1,NA,0,0,4,0,0,0,0,0,0,0,1,0
12685,4409,2,34,29,3,1,NA,2,29,1,NA,38,29,1,NA,1.7700000000000002,29,1,NA,0.9500000000000001,29,1,NA,0.3024,0,6,0,0,0,0,1,0,0,0,0
12690,4550,2,22,29,3,1,NA,70,29,1,NA,32,29,1,NA,1.62,29,1,NA,1.06,29,1,NA,0.4203,0,6,0,0,0,0,1,0,0,0,0
12697,3741,2,20,23,7,1,NA,219,23,1,NA,188,23,1,NA,24.669999999999998,23,1,NA,14.27,23,1,NA,0.3672,1,7,0,0,0,0,0,0,1,0,0
12704,9683,2,45,10,5,1,NA,39,10,1,NA,210,10,1,NA,14.9,10,1,NA,8.179999999999998,10,1,NA,2.3112,0,6,0,0,0,0,1,0,0,0,0
12715,10119,2,32,14,3,1,NA,44,14,1,NA,206,14,1,NA,17.29,14,1,NA,10.129999999999997,14,1,NA,0,0,8,1,0,0,0,0,0,0,0,0
12727,8350,2,38,6,3,1,NA,23,6,1,NA,76,6,1,NA,8.94,6,1,NA,6.49,6,1,NA,0.4014,0,4,0,0,0,0,0,0,0,1,0
12787,11212,2,50,25,5,NA,NA,2,25,NA,NA,127,25,NA,NA,15.010000000000002,25,NA,NA,10.889999999999999,25,0,NA,2.115,0,3,0,0,0,0,0,1,0,0,0
12854,10873,2,26,19,4,1,NA,17,19,1,NA,192,19,1,NA,14.78,19,1,NA,10.94,19,1,NA,0.4617,0,3,0,0,0,0,0,1,0,0,0
12856,5032,2,45,12,4,1,NA,33,12,1,NA,156,12,1,NA,7.530000000000001,12,1,NA,4.96,12,1,NA,0.5013000000000001,0,8,1,0,0,0,0,0,0,0,0
12910,8510,2,60,8,2,NA,NA,458,8,NA,NA,325,8,NA,NA,17.290000000000003,8,NA,NA,10.64,8,0,NA,0,0,4,0,0,0,0,0,0,0,1,0
12920,1523,2,43,26,4,1,NA,540,26,1,NA,352,26,1,NA,15.25,26,1,NA,9.1,26,1,NA,0.35730000000000006,0,4,0,0,0,0,0,0,0,1,0
12972,8816,2,33,14,2,1,NA,5,14,1,NA,121,14,1,NA,10.56,14,1,NA,7.87,14,1,NA,1.4427,0,2,0,0,1,0,0,0,0,0,0
13050,7339,2,39,21,1,1,NA,9,21,1,NA,275,21,1,NA,23.199999999999996,21,1,NA,16.7,21,1,NA,1.8,1,3,0,0,0,0,0,1,0,0,0
13067,11734,2,32,8,1,1,NA,122,8,1,NA,159,8,1,NA,11.11,8,1,NA,7.459999999999999,8,1,NA,0,1,5,0,0,0,0,0,0,0,0,1
13091,7904,2,50,10,3,NA,NA,19,10,NA,NA,142,10,NA,NA,8.44,10,NA,NA,5.82,10,0,NA,0.5625,0,8,1,0,0,0,0,0,0,0,0
13183,774,2,24,6,3,1,NA,209,6,1,NA,242,6,1,NA,12.329999999999998,6,1,NA,7.5699999999999985,6,1,NA,0.6426000000000001,0,1,0,0,0,1,0,0,0,0,0
13330,5380,2,40,6,6,1,NA,80,6,1,NA,193,6,1,NA,12.870000000000001,6,1,NA,9.12,6,1,NA,0.9249999999999999,0,8,1,0,0,0,0,0,0,0,0
13352,8921,2,32,22,4,1,NA,72,22,1,NA,65,22,1,NA,6.57,22,1,NA,6.16,22,1,NA,0,0,8,1,0,0,0,0,0,0,0,0
13402,2398,2,27,31,3,1,NA,43,31,1,NA,219,31,1,NA,24.55,31,1,NA,16.960000000000008,31,1,NA,0.306,0,7,0,0,0,0,0,0,1,0,0
13432,10876,2,26,10,3,1,NA,17,10,1,NA,174,10,1,NA,16.87,10,1,NA,11.079999999999998,10,1,NA,0,0,8,1,0,0,0,0,0,0,0,0
13442,2744,2,26,13,6,1,NA,12,13,1,NA,196,13,1,NA,14.67,13,1,NA,11.719999999999999,13,1,NA,0,0,2,0,0,1,0,0,0,0,0,0
13445,2446,2,25,1,3,1,NA,22,1,1,NA,101,1,1,NA,5.3,1,1,NA,3.78,1,1,NA,0.4149000000000001,0,3,0,0,0,0,0,1,0,0,0
13470,9701,2,44,9,6,1,NA,8,9,1,NA,144,9,1,NA,13.259999999999998,9,1,NA,9.46,9,1,NA,0,0,9,0,1,0,0,0,0,0,0,0
13475,8957,2,21,19,3,1,NA,12,19,1,NA,145,19,1,NA,12.57,19,1,NA,9.430000000000001,19,1,NA,0,0,9,0,1,0,0,0,0,0,0,0
13534,2703,2,58,16,6,NA,NA,8,16,NA,NA,131,16,NA,NA,10.27,16,NA,NA,6.909999999999998,16,0,NA,0.5868000000000001,0,9,0,1,0,0,0,0,0,0,0
13565,1632,2,22,11,4,1,NA,13,11,1,NA,168,11,1,NA,15.74,11,1,NA,10.29,11,1,NA,0,0,2,0,0,1,0,0,0,0,0,0
13569,10577,2,45,10,7,1,NA,1588,10,1,NA,469,10,1,NA,19.439999999999998,10,1,NA,7.209999999999999,10,1,NA,1.3266,1,4,0,0,0,0,0,0,0,1,0
13583,9361,2,18,22,4,1,NA,32,22,1,NA,101,22,1,NA,9.11,22,1,NA,6.4499999999999975,22,1,NA,0,0,8,1,0,0,0,0,0,0,0,0
13617,11632,2,60,13,6,NA,NA,29,13,NA,NA,140,13,NA,NA,10.469999999999999,13,NA,NA,8.18,13,0,NA,0,0,2,0,0,1,0,0,0,0,0,0
13740,6492,2,35,23,5,1,NA,29,23,1,NA,268,23,1,NA,16.86,23,1,NA,11.139999999999997,23,1,NA,0,0,1,0,0,0,1,0,0,0,0,0
13748,6233,2,65,20,3,NA,NA,4,20,NA,NA,126,20,NA,NA,16.209999999999997,20,NA,NA,10.579999999999995,20,0,NA,0,0,9,0,1,0,0,0,0,0,0,0
13784,10382,2,18,13,6,1,NA,10,13,1,NA,156,13,1,NA,9.669999999999998,13,1,NA,6.929999999999999,13,1,NA,0,0,2,0,0,1,0,0,0,0,0,0
13791,5275,2,68,10,2,NA,NA,17,10,NA,NA,189,10,NA,NA,11.719999999999999,10,NA,NA,9.180000000000001,10,0,NA,0,0,8,1,0,0,0,0,0,0,0,0
13793,10921,2,65,9,4,NA,NA,389,9,NA,NA,356,9,NA,NA,10.43,9,NA,NA,6,9,0,NA,0.9,0,9,0,1,0,0,0,0,0,0,0
13796,9214,2,35,14,4,1,NA,1,14,1,NA,131,14,1,NA,11.690000000000001,14,1,NA,8.26,14,1,NA,0,0,9,0,1,0,0,0,0,0,0,0
13828,11622,2,30,7,7,1,NA,74,7,1,NA,119,7,1,NA,6.4799999999999995,7,1,NA,5.99,7,1,NA,0,1,8,1,0,0,0,0,0,0,0,0
13851,4976,2,35,27,3,1,NA,9,27,1,NA,249,27,1,NA,22.900000000000002,27,1,NA,15.07,27,1,NA,0,0,2,0,0,1,0,0,0,0,0,0
13880,11122,2,60,3,7,NA,NA,1947,3,NA,NA,107,3,NA,NA,11.659999999999998,3,NA,NA,6.759999999999999,3,0,NA,2.8984,1,9,0,1,0,0,0,0,0,0,0
13889,238,2,75,12,2,NA,NA,774,12,NA,NA,148,12,NA,NA,12.14,12,NA,NA,7.279999999999999,12,0,NA,0,0,4,0,0,0,0,0,0,0,1,0
13907,4854,2,35,20,1,1,NA,0,20,1,NA,86,20,1,NA,7.47,20,1,NA,5.49,20,1,NA,0.4329,1,5,0,0,0,0,0,0,0,0,1
13958,11331,2,75,24,7,NA,NA,22,24,NA,NA,123,24,NA,NA,6.88,24,NA,NA,4.2299999999999995,24,0,NA,0.3861,1,5,0,0,0,0,0,0,0,0,1
13973,3719,2,35,7,7,1,NA,35,7,1,NA,53,7,1,NA,5.25,7,1,NA,2.989999999999999,7,1,NA,0.2574,1,8,1,0,0,0,0,0,0,0,0
14001,9128,2,24,14,2,1,NA,389,14,1,NA,327,14,1,NA,12.54,14,1,NA,8.629999999999997,14,1,NA,0.3708000000000001,0,9,0,1,0,0,0,0,0,0,0
14004,762,2,21,12,2,1,NA,31,12,1,NA,185,12,1,NA,16.779999999999998,12,1,NA,13.92,12,1,NA,0.1044,0,4,0,0,0,0,0,0,0,1,0
14049,1474,2,45,5,5,1,NA,47,5,1,NA,168,5,1,NA,15.73,5,1,NA,12.39,5,1,NA,0.6075,0,8,1,0,0,0,0,0,0,0,0
14053,9966,2,68,16,4,NA,NA,4,16,NA,NA,109,16,NA,NA,11.94,16,NA,NA,9.16,16,0,NA,0,0,5,0,0,0,0,0,0,0,0,1
14128,10819,2,30,18,7,1,NA,303,18,1,NA,224,18,1,NA,19.400000000000002,18,1,NA,10.839999999999998,18,1,NA,0,1,8,1,0,0,0,0,0,0,0,0
14258,10717,2,25,3,5,1,NA,10,3,1,NA,215,3,1,NA,22.05,3,1,NA,17.169999999999995,3,1,NA,0,0,1,0,0,0,1,0,0,0,0,0
14309,10969,2,32,6,7,1,NA,93,6,1,NA,152,6,1,NA,13.73,6,1,NA,9.65,6,1,NA,1.0584,1,4,0,0,0,0,0,0,0,1,0
14420,6170,2,68,27,1,NA,NA,19,27,NA,NA,129,27,NA,NA,8.479999999999999,27,NA,NA,7.139999999999999,27,0,NA,0,1,6,0,0,0,0,1,0,0,0,0
14439,1733,2,42,14,2,1,NA,32,14,1,NA,87,14,1,NA,8.389999999999999,14,1,NA,6.239999999999998,14,1,NA,2.0376000000000003,0,6,0,0,0,0,1,0,0,0,0
14454,1589,2,70,25,7,NA,NA,109,25,NA,NA,247,25,NA,NA,27.04,25,NA,NA,19.110000000000003,25,0,NA,0,1,1,0,0,0,1,0,0,0,0,0
14715,5401,2,24,31,3,1,NA,47,31,1,NA,191,31,1,NA,24.049999999999997,31,1,NA,16.53,31,1,NA,0.6066,0,7,0,0,0,0,0,0,1,0,0
14730,11878,2,47,15,5,1,NA,87,15,1,NA,158,15,1,NA,11.68,15,1,NA,9.219999999999995,15,1,NA,0.4302,0,9,0,1,0,0,0,0,0,0,0
14743,8367,2,30,21,1,1,NA,3,21,1,NA,62,21,1,NA,6.640000000000001,21,1,NA,4.93,21,1,NA,0,1,6,0,0,0,0,1,0,0,0,0
14793,11818,2,35,2,5,1,NA,203,2,1,NA,250,2,1,NA,17.970000000000006,2,1,NA,10.919999999999998,2,1,NA,1.5651000000000002,0,7,0,0,0,0,0,0,1,0,0
14797,339,2,34,29,5,1,NA,202,29,1,NA,192,29,1,NA,26.210000000000004,29,1,NA,18.07,29,1,NA,0.0159,0,7,0,0,0,0,0,0,1,0,0
14815,7604,2,20,6,6,1,NA,19,6,1,NA,171,6,1,NA,12.219999999999999,6,1,NA,8.8,6,1,NA,2.25,0,8,1,0,0,0,0,0,0,0,0
14824,11690,2,27,28,6,1,NA,43,28,1,NA,196,28,1,NA,20.770000000000003,28,1,NA,16.06,28,1,NA,0,0,4,0,0,0,0,0,0,0,1,0
14847,10301,2,21,30,1,1,NA,34,30,1,NA,299,30,1,NA,10.499999999999998,30,1,NA,5.61,30,1,NA,0,1,4,0,0,0,0,0,0,0,1,0
14885,7310,2,30,8,1,1,NA,39,8,1,NA,267,8,1,NA,19.830000000000002,8,1,NA,12.950000000000001,8,1,NA,0.3969,1,8,1,0,0,0,0,0,0,0,0
14907,2080,2,56,8,1,NA,NA,190,8,NA,NA,256,8,NA,NA,13.8,8,NA,NA,9.04,8,0,NA,3.915,1,8,1,0,0,0,0,0,0,0,0
14990,7918,2,33,5,2,1,NA,27,5,1,NA,87,5,1,NA,9.84,5,1,NA,5.909999999999998,5,1,NA,0.7821000000000001,0,9,0,1,0,0,0,0,0,0,0
15057,1681,2,35,21,2,1,NA,104,21,1,NA,204,21,1,NA,20.65,21,1,NA,14,21,1,NA,5,0,5,0,0,0,0,0,0,0,0,1
15076,772,2,45,10,2,1,NA,15,10,1,NA,112,10,1,NA,9.92,10,1,NA,7.549999999999998,10,1,NA,0,0,8,1,0,0,0,0,0,0,0,0
15107,9293,2,36,18,5,1,NA,58,18,1,NA,257,18,1,NA,31.609999999999996,18,1,NA,19.220000000000006,18,1,NA,1.8,0,6,0,0,0,0,1,0,0,0,0
15236,2028,2,25,21,5,1,NA,96,21,1,NA,180,21,1,NA,16.67,21,1,NA,9.46,21,1,NA,0,0,7,0,0,0,0,0,0,1,0,0
15249,6996,2,32,13,1,1,NA,16,13,1,NA,294,13,1,NA,10.04,13,1,NA,3.94,13,1,NA,0,1,2,0,0,1,0,0,0,0,0,0
15253,1551,2,32,30,1,1,NA,124,30,1,NA,138,30,1,NA,11.199999999999998,30,1,NA,7.929999999999998,30,1,NA,0.0285,1,1,0,0,0,1,0,0,0,0,0
15257,7539,2,40,27,7,1,NA,37,27,1,NA,191,27,1,NA,18.27,27,1,NA,11.46,27,1,NA,0,1,7,0,0,0,0,0,0,1,0,0
15264,8463,2,19,12,7,1,NA,170,12,1,NA,153,12,1,NA,10.52,12,1,NA,7.660000000000001,12,1,NA,2.5443,1,6,0,0,0,0,1,0,0,0,0
15268,4606,2,45,10,3,1,NA,7,10,1,NA,107,10,1,NA,8.64,10,1,NA,5.83,10,1,NA,0.3753,0,8,1,0,0,0,0,0,0,0,0
15285,9315,2,45,20,7,1,NA,44,20,1,NA,279,20,1,NA,27.81,20,1,NA,18.58,20,1,NA,1.53,1,6,0,0,0,0,1,0,0,0,0
15315,7002,2,58,10,5,NA,NA,395,10,NA,NA,379,10,NA,NA,15.209999999999999,10,NA,NA,10.900000000000002,10,0,NA,0,0,9,0,1,0,0,0,0,0,0,0
15359,147,2,19,8,7,1,NA,8,8,1,NA,136,8,1,NA,10.620000000000001,8,1,NA,7.6,8,1,NA,0.13770000000000002,1,8,1,0,0,0,0,0,0,0,0
15384,853,2,61,29,5,NA,NA,25,29,NA,NA,93,29,NA,NA,12.61,29,NA,NA,7.669999999999999,29,0,NA,4.375,0,7,0,0,0,0,0,0,1,0,0
15420,3036,2,28,1,3,1,NA,1237,1,1,NA,353,1,1,NA,23.11,1,1,NA,10.549999999999997,1,1,NA,0.9909,0,3,0,0,0,0,0,1,0,0,0
15488,1396,2,19,10,7,1,NA,1291,10,1,NA,438,10,1,NA,18.900000000000002,10,1,NA,8.7,10,1,NA,0.4113,1,4,0,0,0,0,0,0,0,1,0
15535,9463,2,62,18,3,NA,NA,4,18,NA,NA,121,18,NA,NA,9.72,18,NA,NA,6.42,18,0,NA,0,0,5,0,0,0,0,0,0,0,0,1
15556,8234,2,60,23,4,NA,NA,70,23,NA,NA,166,23,NA,NA,18.77,23,NA,NA,11.7,23,0,NA,3.8628,0,5,0,0,0,0,0,0,0,0,1
15623,8854,2,57,14,6,NA,NA,137,14,NA,NA,281,14,NA,NA,21.589999999999993,14,NA,NA,14.799999999999999,14,0,NA,3.1319999999999997,0,8,1,0,0,0,0,0,0,0,0
15680,8957,2,18,19,3,1,NA,16,19,1,NA,227,19,1,NA,21.289999999999996,19,1,NA,16.04,19,1,NA,0,0,9,0,1,0,0,0,0,0,0,0
15735,830,2,55,8,1,NA,NA,16,8,NA,NA,96,8,NA,NA,6.8,8,NA,NA,4.99,8,0,NA,0,1,8,1,0,0,0,0,0,0,0,0
15831,6279,2,75,20,1,NA,NA,27,20,NA,NA,91,20,NA,NA,10.35,20,NA,NA,5.26,20,0,NA,1.44768,1,5,0,0,0,0,0,0,0,0,1
15885,10630,2,52,21,1,NA,NA,33,21,NA,NA,291,21,NA,NA,13.069999999999999,21,NA,NA,8.27,21,0,NA,0,1,3,0,0,0,0,0,1,0,0,0
16094,1587,2,63,26,4,NA,NA,23,26,NA,NA,173,26,NA,NA,22.370000000000005,26,NA,NA,15.569999999999999,26,0,NA,0,0,4,0,0,0,0,0,0,0,1,0
16145,10333,2,70,15,7,NA,NA,49,15,NA,NA,269,15,NA,NA,32.04,15,NA,NA,22,15,0,NA,0,1,8,1,0,0,0,0,0,0,0,0
16178,449,2,36,14,2,1,NA,23,14,1,NA,251,14,1,NA,15.340000000000002,14,1,NA,12.120000000000001,14,1,NA,0,0,9,0,1,0,0,0,0,0,0,0
16307,1543,2,45,9,4,1,NA,34,9,1,NA,166,9,1,NA,16.32,9,1,NA,10.64,9,1,NA,0.45,0,7,0,0,0,0,0,0,1,0,0
16347,915,2,39,23,4,1,NA,12,23,1,NA,143,23,1,NA,18.13,23,1,NA,12.73,23,1,NA,0,0,6,0,0,0,0,1,0,0,0,0
16381,3237,2,40,22,7,1,NA,5,22,1,NA,179,22,1,NA,17,22,1,NA,12.719999999999999,22,1,NA,1.8,1,2,0,0,1,0,0,0,0,0,0
16407,9267,2,28,29,5,1,NA,10,29,1,NA,262,29,1,NA,20.099999999999998,29,1,NA,14.2,29,1,NA,0,0,5,0,0,0,0,0,0,0,0,1
16605,2898,2,55,24,2,NA,NA,8,24,NA,NA,133,24,NA,NA,11.569999999999999,24,NA,NA,7.6,24,0,NA,0,0,2,0,0,1,0,0,0,0,0,0
16611,345,2,57,11,4,NA,NA,11,11,NA,NA,161,11,NA,NA,9.97,11,NA,NA,7.8,11,0,NA,0,0,2,0,0,1,0,0,0,0,0,0
16613,6954,2,34,8,2,1,NA,41,8,1,NA,257,8,1,NA,18.87,8,1,NA,12.019999999999998,8,1,NA,0,0,4,0,0,0,0,0,0,0,1,0
16638,2239,2,65,21,5,NA,NA,32,21,NA,NA,178,21,NA,NA,16.22,21,NA,NA,11.259999999999998,21,0,NA,0.1944,0,9,0,1,0,0,0,0,0,0,0
16763,6352,2,46,11,4,1,NA,30,11,1,NA,179,11,1,NA,11.709999999999999,11,1,NA,7.259999999999999,11,1,NA,0.0253,0,2,0,0,1,0,0,0,0,0,0
16792,6382,2,36,25,7,1,NA,20,25,1,NA,97,25,1,NA,7.459999999999999,25,1,NA,6.069999999999999,25,1,NA,0.0194,1,1,0,0,0,1,0,0,0,0,0
16805,11374,2,55,28,3,NA,NA,7,28,NA,NA,147,28,NA,NA,13.5,28,NA,NA,9.709999999999999,28,0,NA,0,0,1,0,0,0,1,0,0,0,0,0
16871,10748,2,65,20,5,NA,NA,0,20,NA,NA,34,20,NA,NA,3.1599999999999997,20,NA,NA,2.0599999999999996,20,0,NA,0.45,0,5,0,0,0,0,0,0,0,0,1
16895,9480,2,18,29,2,1,NA,53,29,1,NA,84,29,1,NA,7.909999999999999,29,1,NA,4.549999999999998,29,1,NA,0.2133,0,7,0,0,0,0,0,0,1,0,0
16928,9843,2,32,6,3,1,NA,31,6,1,NA,113,6,1,NA,8.959999999999999,6,1,NA,7.37,6,1,NA,0.45,0,1,0,0,0,1,0,0,0,0,0
16947,8181,2,34,3,5,1,NA,110,3,1,NA,209,3,1,NA,60.67,3,1,NA,12.02,3,1,NA,1.2962,0,7,0,0,0,0,0,0,1,0,0
16970,2835,2,60,1,3,NA,NA,233,1,NA,NA,153,1,NA,NA,13.48,1,NA,NA,8.959999999999997,1,0,NA,0,0,3,0,0,0,0,0,1,0,0,0
17081,11711,2,47,30,6,1,NA,4,30,1,NA,201,30,1,NA,21.82,30,1,NA,16,30,1,NA,0,0,5,0,0,0,0,0,0,0,0,1
17093,999,2,26,19,3,1,NA,1,19,1,NA,156,19,1,NA,17.66,19,1,NA,12.64,19,1,NA,0.4905000000000001,0,9,0,1,0,0,0,0,0,0,0
17122,5100,2,25,14,3,1,NA,68,14,1,NA,129,14,1,NA,12.579999999999997,14,1,NA,8.01,14,1,NA,0.17550000000000002,0,8,1,0,0,0,0,0,0,0,0
17296,5668,2,21,18,6,1,NA,516,18,1,NA,205,18,1,NA,7.92,18,1,NA,4.039999999999999,18,1,NA,0,0,5,0,0,0,0,0,0,0,0,1
17369,7895,2,27,18,3,1,NA,9,18,1,NA,232,18,1,NA,21.839999999999996,18,1,NA,15.369999999999997,18,1,NA,0.36,0,1,0,0,0,1,0,0,0,0,0
17424,7155,2,27,14,2,1,NA,36,14,1,NA,171,14,1,NA,14.190000000000003,14,1,NA,10.329999999999997,14,1,NA,0.36,0,9,0,1,0,0,0,0,0,0,0
17487,2429,2,56,25,6,NA,NA,138,25,NA,NA,146,25,NA,NA,7.32,25,NA,NA,4.699999999999998,25,0,NA,1.4545,0,6,0,0,0,0,1,0,0,0,0
17513,4225,2,62,12,2,NA,NA,4,12,NA,NA,100,12,NA,NA,9.57,12,NA,NA,7.409999999999999,12,0,NA,0.5877,0,4,0,0,0,0,0,0,0,1,0
17558,527,2,60,11,6,NA,NA,8,11,NA,NA,78,11,NA,NA,6.739999999999999,11,NA,NA,4.489999999999998,11,0,NA,0.3753,0,3,0,0,0,0,0,1,0,0,0
17589,9311,2,50,25,2,NA,NA,63,25,NA,NA,296,25,NA,NA,38.2,25,NA,NA,27.509999999999998,25,0,NA,4.6080000000000005,0,7,0,0,0,0,0,0,1,0,0
17591,4543,2,18,7,4,1,NA,8,7,1,NA,147,7,1,NA,12.33,7,1,NA,10.599999999999998,7,1,NA,0,0,9,0,1,0,0,0,0,0,0,0
17606,3687,2,50,19,4,NA,NA,57,19,NA,NA,117,19,NA,NA,8.679999999999998,19,NA,NA,5.779999999999999,19,0,NA,0.306,0,3,0,0,0,0,0,1,0,0,0
17663,6176,2,35,25,2,1,NA,19,25,1,NA,201,25,1,NA,22.25,25,1,NA,15.149999999999999,25,1,NA,0.36180000000000007,0,7,0,0,0,0,0,0,1,0,0
17683,11177,2,39,13,1,1,NA,11,13,1,NA,210,13,1,NA,20.540000000000003,13,1,NA,12.979999999999999,13,1,NA,0,1,9,0,1,0,0,0,0,0,0,0
17725,1028,2,36,6,3,1,NA,15,6,1,NA,109,6,1,NA,5.6499999999999995,6,1,NA,4.35,6,1,NA,0,0,1,0,0,0,1,0,0,0,0,0
17744,310,2,32,24,7,1,NA,18,24,1,NA,213,24,1,NA,24.52,24,1,NA,17.76,24,1,NA,0,1,4,0,0,0,0,0,0,0,1,0
17769,2170,2,35,29,3,1,NA,8,29,1,NA,149,29,1,NA,14.02,29,1,NA,9.34,29,1,NA,0.3186,0,6,0,0,0,0,1,0,0,0,0
17779,8074,2,26,22,5,1,NA,8,22,1,NA,279,22,1,NA,26.22,22,1,NA,18.78,22,1,NA,0,0,2,0,0,1,0,0,0,0,0,0
17842,3723,2,40,28,3,1,NA,1,28,1,NA,94,28,1,NA,13.49,28,1,NA,8.979999999999999,28,1,NA,0,0,1,0,0,0,1,0,0,0,0,0
17881,2699,2,32,12,7,1,NA,13,12,1,NA,204,12,1,NA,17.12,12,1,NA,9.439999999999998,12,1,NA,1.5596999999999999,1,9,0,1,0,0,0,0,0,0,0
17905,4739,2,28,6,6,1,NA,15,6,1,NA,122,6,1,NA,8.37,6,1,NA,7.08,6,1,NA,1.9071,0,5,0,0,0,0,0,0,0,0,1
18003,8424,2,45,19,6,1,NA,67,19,1,NA,204,19,1,NA,16.849999999999998,19,1,NA,12.609999999999998,19,1,NA,3.33,0,3,0,0,0,0,0,1,0,0,0
18012,2503,2,36,6,6,1,NA,15,6,1,NA,281,6,1,NA,21.429999999999996,6,1,NA,15.709999999999999,6,1,NA,1.8,0,8,1,0,0,0,0,0,0,0,0
18033,5383,2,20,23,5,1,NA,16,23,1,NA,33,23,1,NA,4.470000000000001,23,1,NA,2.9499999999999997,23,1,NA,0,0,1,0,0,0,1,0,0,0,0,0
18105,11016,2,25,14,3,1,NA,46,14,1,NA,52,14,1,NA,4.94,14,1,NA,3.4099999999999997,14,1,NA,0.03900000000000001,0,8,1,0,0,0,0,0,0,0,0
18200,10341,2,27,9,6,1,NA,134,9,1,NA,181,9,1,NA,13.23,9,1,NA,9.47,9,1,NA,0.23309999999999995,0,9,0,1,0,0,0,0,0,0,0
18256,1022,2,32,28,5,1,NA,2071,28,1,NA,115,28,1,NA,11.489999999999998,28,1,NA,9.37,28,1,NA,2.4348,0,4,0,0,0,0,0,0,0,1,0
18286,8002,2,30,1,4,1,NA,67,1,1,NA,182,1,1,NA,20.330000000000002,1,1,NA,13.489999999999997,1,1,NA,0.33030000000000004,0,7,0,0,0,0,0,0,1,0,0
18298,9721,2,60,27,3,NA,NA,7,27,NA,NA,188,27,NA,NA,24.239999999999995,27,NA,NA,17.96,27,0,NA,0.2718,0,7,0,0,0,0,0,0,1,0,0
18328,11524,2,32,8,5,1,NA,12,8,1,NA,134,8,1,NA,5.28,8,1,NA,4.119999999999999,8,1,NA,0.3411,0,4,0,0,0,0,0,0,0,1,0
18336,1978,2,33,10,3,1,NA,29,10,1,NA,185,10,1,NA,13.66,10,1,NA,10.609999999999998,10,1,NA,0,0,8,1,0,0,0,0,0,0,0,0
18467,7698,2,55,16,4,NA,NA,13,16,NA,NA,141,16,NA,NA,11.11,16,NA,NA,8.719999999999999,16,0,NA,0,0,5,0,0,0,0,0,0,0,0,1
18475,10302,2,18,9,6,1,NA,22,9,1,NA,115,9,1,NA,13.469999999999999,9,1,NA,6.630000000000001,9,1,NA,0.28259999999999996,0,9,0,1,0,0,0,0,0,0,0
18477,11367,2,26,6,3,1,NA,4,6,1,NA,141,6,1,NA,13.260000000000002,6,1,NA,9.579999999999997,6,1,NA,0,0,1,0,0,0,1,0,0,0,0,0
18494,6714,2,32,2,3,1,NA,15,2,1,NA,313,2,1,NA,18.990000000000002,2,1,NA,10.16,2,1,NA,0,0,4,0,0,0,0,0,0,0,1,0
18524,8414,2,23,25,2,1,NA,37,25,1,NA,225,25,1,NA,28.41,25,1,NA,20.34,25,1,NA,2.841,0,7,0,0,0,0,0,0,1,0,0
18622,9481,2,60,24,7,NA,NA,521,24,NA,NA,302,24,NA,NA,18.34,24,NA,NA,12.34,24,0,NA,0,1,4,0,0,0,0,0,0,0,1,0
18638,5350,2,46,20,7,1,NA,27,20,1,NA,183,20,1,NA,18.080000000000002,20,1,NA,13.359999999999998,20,1,NA,3.285,1,6,0,0,0,0,1,0,0,0,0
