SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY.x,WEEK_DAY,PREG_LACT.x,BREASTFEEDING.x,sum_VITA_RAE_mcg,CONSUMPTION_DAY.y,PREG_LACT.y,BREASTFEEDING.y,sum_FOLDFE_mcg,CONSUMPTION_DAY.x.x,PREG_LACT.x.x,BREASTFEEDING.x.x,sum_IRON_mg,CONSUMPTION_DAY.y.y,PREG_LACT.y.y,BREASTFEEDING.y.y,sum_ZINC_mg,CONSUMPTION_DAY,PREG_LACT,BREASTFEEDING,sum_VITB12_mcg,WEEKEND,adm2_,adm2_9,adm2_14,adm2_15,adm2_12,adm2_1,adm2_3,adm2_8,adm2_10,adm2_11,adm2_4,adm2_13,adm2_7,adm2_2,adm2_5,adm2_6
30332,9133,2,51,26,7,NA,NA,131,26,NA,NA,220,26,NA,NA,9.13,26,NA,NA,6.569999999999999,26,0,NA,0.9603,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30335,7411,2,27,18,5,1,NA,219,18,1,NA,182,18,1,NA,8.54,18,1,NA,6.949999999999999,18,1,NA,3.3647,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30348,5234,2,23,21,5,1,NA,69,21,1,NA,87,21,1,NA,4.29,21,1,NA,2.86,21,1,NA,1.2087,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30349,1061,2,55,26,7,NA,NA,80,26,NA,NA,191,26,NA,NA,15.54,26,NA,NA,8.709999999999999,26,0,NA,1.7586000000000002,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30400,5940,2,43,28,7,1,NA,147,28,1,NA,81,28,1,NA,4.199999999999999,28,1,NA,3.7299999999999986,28,1,NA,0.45,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30463,318,2,27,4,2,1,NA,30,4,1,NA,80,4,1,NA,5.3,4,1,NA,4.03,4,1,NA,0.6075,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30478,5014,2,33,3,3,1,NA,66,3,1,NA,76,3,1,NA,8.430000000000001,3,1,NA,8.639999999999999,3,1,NA,4.5,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30517,4390,2,25,14,6,1,NA,177,14,1,NA,268,14,1,NA,10.639999999999997,14,1,NA,5.579999999999998,14,1,NA,8.8258,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30560,4251,2,23,4,6,1,NA,54,4,1,NA,92,4,1,NA,12.94,4,1,NA,5.499999999999999,4,1,NA,0.972,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30563,6183,2,35,8,5,1,NA,63,8,1,NA,86,8,1,NA,5.8,8,1,NA,4.989999999999999,8,1,NA,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30588,9938,2,26,23,3,1,NA,322,23,1,NA,98,23,1,NA,7.969999999999999,23,1,NA,6.149999999999999,23,1,NA,1.026,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30589,7702,2,50,24,1,NA,NA,48,24,NA,NA,112,24,NA,NA,6.039999999999999,24,NA,NA,4.199999999999998,24,0,NA,1.134,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30592,5654,2,23,8,3,1,NA,1110,8,1,NA,207,8,1,NA,9.9,8,1,NA,7.6899999999999995,8,1,NA,4.086,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30595,4732,2,35,4,7,1,NA,40,4,1,NA,43,4,1,NA,2.7600000000000002,4,1,NA,2.7199999999999998,4,1,NA,0,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30601,9783,2,60,2,6,NA,NA,359,2,NA,NA,202,2,NA,NA,9.239999999999998,2,NA,NA,6.6,2,0,NA,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30602,6838,2,36,22,7,1,NA,876,22,1,NA,112,22,1,NA,7.099999999999998,22,1,NA,5.2799999999999985,22,1,NA,0.7020000000000001,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30628,7360,2,24,30,3,1,NA,106,30,1,NA,125,30,1,NA,5.85,30,1,NA,5.55,30,1,NA,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30690,10040,2,34,31,5,1,NA,49,31,1,NA,124,31,1,NA,8.350000000000001,31,1,NA,6.79,31,1,NA,0.6075,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30723,10660,2,30,13,1,1,NA,56,13,1,NA,189,13,1,NA,22.31,13,1,NA,12.999999999999998,13,1,NA,0.5937,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30728,3760,2,19,13,3,1,NA,569,13,1,NA,157,13,1,NA,5.5200000000000005,13,1,NA,4.649999999999999,13,1,NA,1.8,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30758,1552,2,60,15,5,NA,NA,86,15,NA,NA,109,15,NA,NA,18.89,15,NA,NA,5.450000000000001,15,0,NA,0.45,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30789,2225,2,62,23,7,NA,NA,39,23,NA,NA,72,23,NA,NA,6.8199999999999985,23,NA,NA,4.56,23,0,NA,0.468,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30859,10996,2,27,25,7,1,NA,91,25,1,NA,94,25,1,NA,84.83,25,1,NA,4.939999999999997,25,1,NA,0.18900000000000003,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30869,1298,2,27,24,5,1,NA,55,24,1,NA,327,24,1,NA,18.869999999999997,24,1,NA,13.019999999999996,24,1,NA,0.909,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30890,9567,2,75,12,7,NA,NA,45,12,NA,NA,137,12,NA,NA,5.8500000000000005,12,NA,NA,4.07,12,0,NA,1.8,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30950,8563,2,37,28,2,1,NA,39,28,1,NA,123,28,1,NA,10.259999999999998,28,1,NA,7.729999999999998,28,1,NA,3.9189000000000003,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30952,580,2,47,10,7,1,NA,80,10,1,NA,82,10,1,NA,4.15,10,1,NA,3.499999999999999,10,1,NA,0.7668,1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30977,3189,2,26,2,6,1,NA,116,2,1,NA,290,2,1,NA,10.569999999999997,2,1,NA,5.66,2,1,NA,11.342,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30981,1516,2,49,23,6,1,NA,55,23,1,NA,110,23,1,NA,18.35,23,1,NA,5.370000000000001,23,1,NA,1.0287,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31016,10482,2,24,4,6,1,NA,42,4,1,NA,170,4,1,NA,10.12,4,1,NA,7.26,4,1,NA,2.0934,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31064,8674,2,40,22,4,1,NA,40,22,1,NA,64,22,1,NA,4.059999999999999,22,1,NA,3.5499999999999994,22,1,NA,1.548,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31073,6422,2,30,21,5,1,NA,96,21,1,NA,131,21,1,NA,6.1,21,1,NA,4.3500000000000005,21,1,NA,1.9674,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31087,4261,2,60,30,4,NA,NA,60,30,NA,NA,92,30,NA,NA,4.2,30,NA,NA,3.5300000000000002,30,0,NA,0.04589999999999999,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31105,7995,2,40,13,1,1,NA,127,13,1,NA,186,13,1,NA,8.209999999999999,13,1,NA,3.6999999999999993,13,1,NA,0.0738,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31118,4599,2,27,30,4,1,NA,1316,30,1,NA,118,30,1,NA,8.140000000000002,30,1,NA,3.6999999999999997,30,1,NA,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31122,2786,2,55,6,1,NA,NA,67,6,NA,NA,254,6,NA,NA,8.689999999999998,6,NA,NA,6.77,6,0,NA,1.6613999999999998,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31130,2746,2,21,18,6,1,NA,92,18,1,NA,213,18,1,NA,13.899999999999999,18,1,NA,8.41,18,1,NA,0.6966000000000001,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31140,2498,2,42,26,7,1,NA,29,26,1,NA,80,26,1,NA,4.8999999999999995,26,1,NA,4.719999999999999,26,1,NA,1.8216,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31150,3135,2,26,3,3,1,NA,158,3,1,NA,145,3,1,NA,7.7299999999999995,3,1,NA,5.27,3,1,NA,1.7181,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31259,5420,2,45,15,3,1,NA,85,15,1,NA,205,15,1,NA,7.139999999999999,15,1,NA,3.9299999999999993,15,1,NA,6.2822,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31306,9572,2,45,17,1,1,NA,338,17,1,NA,193,17,1,NA,7.0600000000000005,17,1,NA,5.52,17,1,NA,2.3949000000000003,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31320,5728,2,47,8,4,1,NA,65,8,1,NA,148,8,1,NA,14.939999999999998,8,1,NA,6.069999999999999,8,1,NA,1.791,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31334,11382,2,30,13,3,1,NA,91,13,1,NA,113,13,1,NA,4.579999999999999,13,1,NA,4.659999999999998,13,1,NA,0.6876000000000001,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31340,7172,2,20,27,4,1,NA,17,27,1,NA,90,27,1,NA,6.3599999999999985,27,1,NA,4.259999999999999,27,1,NA,0.09,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31382,5270,2,54,10,5,NA,NA,55,10,NA,NA,128,10,NA,NA,8.08,10,NA,NA,8.409999999999998,10,0,NA,0.09,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31419,4639,2,62,13,3,NA,NA,92,13,NA,NA,269,13,NA,NA,8.990000000000002,13,NA,NA,7.349999999999999,13,0,NA,0.7371000000000001,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31424,8924,2,38,29,5,1,NA,60,29,1,NA,142,29,1,NA,7.33,29,1,NA,6.459999999999999,29,1,NA,0.954,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31427,1479,2,42,29,3,1,NA,286,29,1,NA,121,29,1,NA,5.8100000000000005,29,1,NA,4.8100000000000005,29,1,NA,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31454,2758,2,50,10,5,NA,NA,22,10,NA,NA,127,10,NA,NA,4.859999999999999,10,NA,NA,2.759999999999999,10,0,NA,5.163399999999999,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31475,5613,2,55,20,4,NA,NA,58,20,NA,NA,88,20,NA,NA,6.91,20,NA,NA,5.1,20,0,NA,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31486,5082,2,19,25,7,1,NA,51,25,1,NA,106,25,1,NA,5.869999999999999,25,1,NA,4.349999999999999,25,1,NA,0.44909999999999994,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31488,10913,2,22,22,7,1,NA,181,22,1,NA,143,22,1,NA,9.149999999999999,22,1,NA,6.3199999999999985,22,1,NA,1.08,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31506,9827,2,31,29,6,1,NA,183,29,1,NA,162,29,1,NA,8.1,29,1,NA,5.509999999999998,29,1,NA,1.8783,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31509,7872,2,45,1,2,1,NA,80,1,1,NA,162,1,1,NA,10.9,1,1,NA,7.929999999999997,1,1,NA,2.31,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31511,8993,2,42,24,1,1,NA,40,24,1,NA,287,24,1,NA,12.02,24,1,NA,6.459999999999999,24,1,NA,1.1772,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31513,7585,2,34,20,1,1,NA,39,20,1,NA,64,20,1,NA,6.149999999999999,20,1,NA,4.599999999999999,20,1,NA,0.35369999999999996,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31555,3054,2,29,4,6,1,NA,52,4,1,NA,72,4,1,NA,6.48,4,1,NA,4.46,4,1,NA,0.1818,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31635,5650,2,35,27,3,1,NA,108,27,1,NA,147,27,1,NA,8.11,27,1,NA,5.909999999999999,27,1,NA,0.72,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31645,8422,2,46,24,1,1,NA,3969,24,1,NA,152,24,1,NA,11.36,24,1,NA,9.679999999999998,24,1,NA,5.047799999999999,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31684,7973,2,22,3,6,1,NA,20,3,1,NA,125,3,1,NA,4.29,3,1,NA,2.859999999999999,3,1,NA,4.992699999999999,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31777,7635,2,28,31,5,1,NA,60,31,1,NA,121,31,1,NA,6.169999999999998,31,1,NA,6.47,31,1,NA,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31790,8159,2,65,17,5,NA,NA,1068,17,NA,NA,78,17,NA,NA,6.389999999999999,17,NA,NA,3.91,17,0,NA,1.1509,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31842,11778,2,28,22,5,1,NA,478,22,1,NA,193,22,1,NA,8.540000000000003,22,1,NA,7.16,22,1,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31898,7083,2,33,8,5,1,NA,154,8,1,NA,153,8,1,NA,6.579999999999999,8,1,NA,5.83,8,1,NA,1.7305,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31913,11004,2,48,23,3,1,NA,213,23,1,NA,252,23,1,NA,12.299999999999999,23,1,NA,8.4,23,1,NA,1.5120000000000002,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31926,10806,2,30,28,4,1,NA,26,28,1,NA,134,28,1,NA,6.050000000000001,28,1,NA,5.159999999999999,28,1,NA,1.179,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31931,9090,2,55,31,5,NA,NA,76,31,NA,NA,134,31,NA,NA,7.03,31,NA,NA,5.370000000000001,31,0,NA,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31963,10648,2,30,5,4,1,NA,95,5,1,NA,97,5,1,NA,6.32,5,1,NA,5.94,5,1,NA,0.6075,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32024,4388,2,52,27,7,NA,NA,66,27,NA,NA,98,27,NA,NA,5.73,27,NA,NA,5.109999999999999,27,0,NA,1.7946,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32084,3195,2,48,8,1,1,NA,26,8,1,NA,146,8,1,NA,6.589999999999998,8,1,NA,7.15,8,1,NA,0.8793000000000001,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32130,4173,2,53,26,6,NA,NA,140,26,NA,NA,155,26,NA,NA,8.26,26,NA,NA,6.629999999999998,26,0,NA,0.6705,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32133,10306,2,43,15,5,1,NA,59,15,1,NA,69,15,1,NA,4.129999999999998,15,1,NA,4.479999999999999,15,1,NA,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32170,10481,2,36,9,4,1,NA,119,9,1,NA,115,9,1,NA,5.16,9,1,NA,5.390000000000001,9,1,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32207,3037,2,22,17,7,1,NA,46,17,1,NA,56,17,1,NA,3.5699999999999994,17,1,NA,2.9699999999999993,17,1,NA,0.27,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32236,7395,2,75,18,1,NA,NA,70,18,NA,NA,119,18,NA,NA,5.8,18,NA,NA,4.28,18,0,NA,0,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32245,1510,2,40,27,7,1,NA,169,27,1,NA,155,27,1,NA,7.13,27,1,NA,5.729999999999999,27,1,NA,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32247,9491,2,24,23,3,1,NA,207,23,1,NA,335,23,1,NA,12.31,23,1,NA,8.15,23,1,NA,0.6714,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32251,6650,2,20,27,3,1,NA,98,27,1,NA,109,27,1,NA,7.149999999999999,27,1,NA,5.339999999999999,27,1,NA,1.0944,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32315,5993,2,61,17,7,NA,NA,102,17,NA,NA,145,17,NA,NA,6.8999999999999995,17,NA,NA,6.45,17,0,NA,1.935,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32324,6179,2,20,4,2,1,NA,100,4,1,NA,155,4,1,NA,13.580000000000002,4,1,NA,9.629999999999999,4,1,NA,7.3599,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32384,7103,2,40,13,1,1,NA,48,13,1,NA,104,13,1,NA,6.5600000000000005,13,1,NA,5.68,13,1,NA,0.0909,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32445,141,2,70,6,2,NA,NA,38,6,NA,NA,93,6,NA,NA,4.84,6,NA,NA,4.36,6,0,NA,2.7621000000000002,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32452,6557,2,33,21,5,1,NA,3668,21,1,NA,181,21,1,NA,12.86,21,1,NA,10.02,21,1,NA,7.839600000000001,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32499,10207,2,36,30,6,1,NA,240,30,1,NA,116,30,1,NA,6.1000000000000005,30,1,NA,5.330000000000001,30,1,NA,2.6946000000000003,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32533,2679,2,48,27,3,1,NA,211,27,1,NA,157,27,1,NA,9.489999999999998,27,1,NA,5.769999999999999,27,1,NA,2.2806,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32624,7138,2,19,11,2,1,NA,159,11,1,NA,135,11,1,NA,7.319999999999999,11,1,NA,6.369999999999999,11,1,NA,4.713,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32672,8247,2,32,3,3,1,NA,112,3,1,NA,171,3,1,NA,6.579999999999997,3,1,NA,4.029999999999999,3,1,NA,1.5,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32676,1973,2,35,2,4,1,NA,25,2,1,NA,123,2,1,NA,7.51,2,1,NA,7.289999999999998,2,1,NA,0.7506,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32699,363,2,29,6,1,1,NA,18,6,1,NA,22,6,1,NA,1.5200000000000002,6,1,NA,1.4200000000000002,6,1,NA,1.494,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32726,702,2,55,17,5,NA,NA,133,17,NA,NA,172,17,NA,NA,7.589999999999999,17,NA,NA,5.089999999999999,17,0,NA,3.0582000000000003,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32727,7723,2,18,21,3,1,NA,44,21,1,NA,99,21,1,NA,5.68,21,1,NA,6.130000000000001,21,1,NA,1.6344,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32817,9758,2,23,13,4,1,NA,72,13,1,NA,82,13,1,NA,8.540000000000001,13,1,NA,4.949999999999998,13,1,NA,10.15,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32835,5063,2,40,24,1,1,NA,72,24,1,NA,144,24,1,NA,6.289999999999999,24,1,NA,4.880000000000001,24,1,NA,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32853,8863,2,22,2,4,1,NA,43,2,1,NA,129,2,1,NA,4.1899999999999995,2,1,NA,3.0700000000000007,2,1,NA,0.18,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32857,1272,2,65,11,6,NA,NA,80,11,NA,NA,128,11,NA,NA,10.44,11,NA,NA,3.75,11,0,NA,0.9,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32900,9479,2,30,18,1,1,NA,2103,18,1,NA,130,18,1,NA,10.559999999999997,18,1,NA,6.3,18,1,NA,0.45,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32912,7017,2,68,2,5,NA,NA,28,2,NA,NA,84,2,NA,NA,4.46,2,NA,NA,4.76,2,0,NA,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32957,9441,2,48,24,5,1,NA,331,24,1,NA,114,24,1,NA,8.15,24,1,NA,4.959999999999999,24,1,NA,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32983,3366,2,35,25,4,1,NA,21,25,1,NA,124,25,1,NA,4.829999999999999,25,1,NA,5.079999999999998,25,1,NA,0.1368,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33039,9819,2,26,27,3,1,NA,106,27,1,NA,119,27,1,NA,5.45,27,1,NA,5.64,27,1,NA,0.8046000000000001,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33076,1432,2,24,29,1,1,NA,190,29,1,NA,159,29,1,NA,11.07,29,1,NA,6.210000000000001,29,1,NA,2.3706,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33107,10902,2,40,28,7,1,NA,46,28,1,NA,91,28,1,NA,5.669999999999999,28,1,NA,5.68,28,1,NA,0.81,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33123,3223,2,28,26,7,1,NA,1561,26,1,NA,88,26,1,NA,6.89,26,1,NA,4.3999999999999995,26,1,NA,0.54,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33133,11722,2,50,28,7,NA,NA,59,28,NA,NA,279,28,NA,NA,9.11,28,NA,NA,5.16,28,0,NA,10.969999999999999,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33166,165,2,40,3,3,1,NA,81,3,1,NA,92,3,1,NA,7.879999999999999,3,1,NA,5.049999999999999,3,1,NA,1.8875999999999995,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33178,119,2,55,27,3,NA,NA,38,27,NA,NA,181,27,NA,NA,8.320000000000002,27,NA,NA,7.879999999999999,27,0,NA,1.62,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33266,3421,2,33,23,6,1,NA,54,23,1,NA,96,23,1,NA,4.430000000000001,23,1,NA,3.599999999999999,23,1,NA,1.5030000000000001,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33278,11545,2,35,30,5,1,NA,52,30,1,NA,114,30,1,NA,4.93,30,1,NA,3.6299999999999986,30,1,NA,0.5238,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33307,1606,2,40,5,3,1,NA,55,5,1,NA,111,5,1,NA,17.569999999999997,5,1,NA,4.959999999999998,5,1,NA,2.8125,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33333,11548,2,41,24,4,1,NA,43,24,1,NA,199,24,1,NA,8.169999999999998,24,1,NA,6.7,24,1,NA,1.5129,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33348,5630,2,40,18,5,1,NA,116,18,1,NA,327,18,1,NA,13.779999999999998,18,1,NA,8.999999999999998,18,1,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33355,8751,2,25,29,3,1,NA,31,29,1,NA,72,29,1,NA,4.129999999999999,29,1,NA,3.8999999999999995,29,1,NA,0.72,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33363,2700,2,38,3,1,1,NA,21,3,1,NA,70,3,1,NA,4.33,3,1,NA,4.2299999999999995,3,1,NA,1.0215,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33375,6096,2,37,5,5,1,NA,65,5,1,NA,96,5,1,NA,5.34,5,1,NA,4.42,5,1,NA,0.45,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33382,7993,2,50,29,3,NA,NA,127,29,NA,NA,238,29,NA,NA,12.83,29,NA,NA,8.739999999999997,29,0,NA,0.8955,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33399,4168,2,35,27,4,1,NA,112,27,1,NA,164,27,1,NA,7.3999999999999995,27,1,NA,6.879999999999999,27,1,NA,2.7828,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33408,1500,2,49,12,4,1,NA,75,12,1,NA,145,12,1,NA,7.4,12,1,NA,6.36,12,1,NA,1.1457,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33423,10788,2,26,27,6,1,NA,131,27,1,NA,193,27,1,NA,8.919999999999998,27,1,NA,7.079999999999998,27,1,NA,2.6838,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33470,10746,2,56,8,1,NA,NA,582,8,NA,NA,138,8,NA,NA,36.52,8,NA,NA,4.909999999999999,8,0,NA,0,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33499,6396,2,30,2,4,1,NA,71,2,1,NA,122,2,1,NA,5.059999999999999,2,1,NA,4.009999999999999,2,1,NA,0.954,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33501,7771,2,37,17,1,1,NA,74,17,1,NA,174,17,1,NA,5.989999999999998,17,1,NA,4.58,17,1,NA,0,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33522,10692,2,42,5,7,1,NA,251,5,1,NA,200,5,1,NA,8.69,5,1,NA,5.809999999999998,5,1,NA,3.8499999999999996,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33560,4036,2,40,16,4,1,NA,180,16,1,NA,200,16,1,NA,9.11,16,1,NA,7.279999999999998,16,1,NA,2.2914000000000003,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33604,4398,2,38,22,5,1,NA,862,22,1,NA,255,22,1,NA,14.549999999999999,22,1,NA,7.889999999999999,22,1,NA,1.2688,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33635,1131,2,46,31,2,1,NA,47,31,1,NA,95,31,1,NA,8.229999999999999,31,1,NA,4.869999999999999,31,1,NA,0.499,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33643,6959,2,47,1,2,1,NA,225,1,1,NA,134,1,1,NA,4.749999999999999,1,1,NA,5.339999999999999,1,1,NA,3.6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33668,3037,2,47,17,7,1,NA,52,17,1,NA,69,17,1,NA,4.41,17,1,NA,3.9499999999999993,17,1,NA,0.27,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33679,1447,2,45,31,2,1,NA,70,31,1,NA,161,31,1,NA,14.420000000000002,31,1,NA,8.759999999999998,31,1,NA,0.9072,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33696,134,2,50,2,4,NA,NA,35,2,NA,NA,129,2,NA,NA,7.529999999999999,2,NA,NA,7.210000000000001,2,0,NA,0.1791,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33698,2550,2,18,2,6,1,NA,88,2,1,NA,86,2,1,NA,6.979999999999999,2,1,NA,5.799999999999999,2,1,NA,2.44,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
