SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY.x,WEEK_DAY,PREG_LACT.x,BREASTFEEDING.x,sum_VITA_RAE_mcg,CONSUMPTION_DAY.y,PREG_LACT.y,BREASTFEEDING.y,sum_FOLDFE_mcg,CONSUMPTION_DAY.x.x,PREG_LACT.x.x,BREASTFEEDING.x.x,sum_IRON_mg,CONSUMPTION_DAY.y.y,PREG_LACT.y.y,BREASTFEEDING.y.y,sum_ZINC_mg,CONSUMPTION_DAY,PREG_LACT,BREASTFEEDING,sum_VITB12_mcg,WEEKEND,adm2_,adm2_4,adm2_11,adm2_10,adm2_2,adm2_7,adm2_14,adm2_9,adm2_15,adm2_3,adm2_13,adm2_12,adm2_5,adm2_8,adm2_6,adm2_1
17912,1666,1,22,18,5,NA,NA,29,18,NA,NA,93,18,NA,NA,6.28,18,NA,NA,6.99,18,NA,NA,0.54,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17982,8361,1,20,20,2,NA,NA,121,20,NA,NA,196,20,NA,NA,10.229999999999999,20,NA,NA,9.34,20,NA,NA,1.179,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18028,607,1,55,27,3,NA,NA,68,27,NA,NA,178,27,NA,NA,9.859999999999998,27,NA,NA,9.300000000000002,27,NA,NA,2.2626000000000004,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18139,11375,1,41,25,7,NA,NA,131,25,NA,NA,172,25,NA,NA,11.560000000000002,25,NA,NA,7.939999999999999,25,NA,NA,0.6795,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18185,1757,1,52,30,2,NA,NA,28,30,NA,NA,271,30,NA,NA,14.829999999999998,30,NA,NA,8.3,30,NA,NA,9.128699999999998,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18214,9090,1,65,31,5,NA,NA,107,31,NA,NA,191,31,NA,NA,10.29,31,NA,NA,8.36,31,NA,NA,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18232,3662,1,46,21,5,NA,NA,151,21,NA,NA,305,21,NA,NA,16.309999999999995,21,NA,NA,9.929999999999996,21,NA,NA,2.4785999999999997,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18261,7036,1,45,24,1,NA,NA,308,24,NA,NA,127,24,NA,NA,6.2299999999999995,24,NA,NA,5.690000000000001,24,NA,NA,0.6921,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18282,2839,1,51,9,4,NA,NA,49,9,NA,NA,115,9,NA,NA,8.899999999999997,9,NA,NA,6.539999999999998,9,NA,NA,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18295,2328,1,38,2,4,NA,NA,231,2,NA,NA,222,2,NA,NA,10.89,2,NA,NA,9.129999999999997,2,NA,NA,2.1168,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18354,1540,1,35,17,1,NA,NA,281,17,NA,NA,335,17,NA,NA,12.180000000000001,17,NA,NA,9.459999999999997,17,NA,NA,3.3030000000000004,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18358,84,1,62,27,6,NA,NA,424,27,NA,NA,365,27,NA,NA,15.87,27,NA,NA,9.549999999999999,27,NA,NA,3.4964000000000004,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18375,1205,1,28,21,5,NA,NA,63,21,NA,NA,156,21,NA,NA,10.27,21,NA,NA,6.199999999999999,21,NA,NA,1.5102000000000002,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18407,7958,1,57,25,5,NA,NA,52,25,NA,NA,140,25,NA,NA,10.709999999999999,25,NA,NA,5.439999999999999,25,NA,NA,1.1916000000000002,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18410,2860,1,27,8,2,NA,NA,81,8,NA,NA,117,8,NA,NA,5.210000000000001,8,NA,NA,5.4799999999999995,8,NA,NA,1.8261,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18472,10447,1,60,10,5,NA,NA,156,10,NA,NA,167,10,NA,NA,7.379999999999998,10,NA,NA,6.039999999999999,10,NA,NA,1.5129,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18499,3373,1,40,25,7,NA,NA,70,25,NA,NA,330,25,NA,NA,14.979999999999999,25,NA,NA,11.8,25,NA,NA,1.9314,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18702,2520,1,75,27,4,NA,NA,44,27,NA,NA,127,27,NA,NA,4.89,27,NA,NA,4.999999999999997,27,NA,NA,0.918,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18719,8758,1,29,30,1,NA,NA,34,30,NA,NA,61,30,NA,NA,6.35,30,NA,NA,4.639999999999999,30,NA,NA,0.3435,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18738,2758,1,65,10,5,NA,NA,34,10,NA,NA,194,10,NA,NA,7.549999999999998,10,NA,NA,4.749999999999998,10,NA,NA,7.4104,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18815,8022,1,29,13,3,NA,NA,102,13,NA,NA,217,13,NA,NA,9.979999999999999,13,NA,NA,10.28,13,NA,NA,2.9898,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18827,6534,1,56,26,7,NA,NA,119,26,NA,NA,113,26,NA,NA,9.11,26,NA,NA,8.219999999999999,26,NA,NA,7.190999999999999,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18833,10849,1,19,10,7,NA,NA,131,10,NA,NA,94,10,NA,NA,6.52,10,NA,NA,8.189999999999998,10,NA,NA,2.6670000000000003,1,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18960,3957,1,47,26,6,NA,NA,350,26,NA,NA,274,26,NA,NA,13.119999999999997,26,NA,NA,10.499999999999998,26,NA,NA,7.3512,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18978,7985,1,50,13,3,NA,NA,408,13,NA,NA,223,13,NA,NA,12.979999999999999,13,NA,NA,10.029999999999998,13,NA,NA,3.813,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18979,10920,1,38,30,6,NA,NA,105,30,NA,NA,110,30,NA,NA,8.06,30,NA,NA,8.209999999999997,30,NA,NA,7.3891,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18994,6187,1,36,27,4,NA,NA,52,27,NA,NA,230,27,NA,NA,10.429999999999998,27,NA,NA,6.989999999999999,27,NA,NA,0.459,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18995,6112,1,32,4,6,NA,NA,73,4,NA,NA,152,4,NA,NA,9.509999999999998,4,NA,NA,7.459999999999998,4,NA,NA,0.0099,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19107,7162,1,49,30,2,NA,NA,106,30,NA,NA,135,30,NA,NA,6.8999999999999995,30,NA,NA,7.419999999999998,30,NA,NA,1.7577,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19110,1057,1,65,14,2,NA,NA,211,14,NA,NA,118,14,NA,NA,6.609999999999999,14,NA,NA,6.18,14,NA,NA,1.3122,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19202,3454,1,34,4,7,NA,NA,60,4,NA,NA,268,4,NA,NA,9.700000000000003,4,NA,NA,8.399999999999999,4,NA,NA,1.7874,1,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19299,1383,1,23,3,3,NA,NA,128,3,NA,NA,149,3,NA,NA,13.600000000000001,3,NA,NA,11.019999999999994,3,NA,NA,1.062,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19308,6076,1,30,4,7,NA,NA,25,4,NA,NA,38,4,NA,NA,3.7799999999999994,4,NA,NA,3.199999999999999,4,NA,NA,0,1,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19323,10481,1,18,9,4,NA,NA,116,9,NA,NA,163,9,NA,NA,7.59,9,NA,NA,6.259999999999999,9,NA,NA,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19337,2550,1,25,2,6,NA,NA,109,2,NA,NA,104,2,NA,NA,8.369999999999997,2,NA,NA,7.249999999999999,2,NA,NA,2.88,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19415,9758,1,25,13,4,NA,NA,99,13,NA,NA,125,13,NA,NA,12.32,13,NA,NA,8.14,13,NA,NA,12.95,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19442,5672,1,38,18,6,NA,NA,97,18,NA,NA,240,18,NA,NA,11.860000000000001,18,NA,NA,5.87,18,NA,NA,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19486,4160,1,52,22,3,NA,NA,3842,22,NA,NA,239,22,NA,NA,15.129999999999999,22,NA,NA,11.709999999999996,22,NA,NA,3.96,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19490,9906,1,31,7,3,NA,NA,1263,7,NA,NA,42,7,NA,NA,3.0499999999999994,7,NA,NA,2.94,7,NA,NA,1.3224,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19570,3873,1,42,27,4,NA,NA,49,27,NA,NA,229,27,NA,NA,12.67,27,NA,NA,8.73,27,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19621,7723,1,65,21,3,NA,NA,44,21,NA,NA,112,21,NA,NA,6.34,21,NA,NA,6.92,21,NA,NA,1.3914,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19724,316,1,66,5,4,NA,NA,73,5,NA,NA,988,5,NA,NA,8.919999999999998,5,NA,NA,8.45,5,NA,NA,4.6982,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19762,5363,1,45,29,1,NA,NA,20,29,NA,NA,158,29,NA,NA,5.28,29,NA,NA,2.589999999999999,29,NA,NA,6.8134999999999994,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19764,10018,1,60,2,6,NA,NA,63,2,NA,NA,280,2,NA,NA,10.14,2,NA,NA,4.429999999999998,2,NA,NA,10.647699999999999,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19768,7388,1,63,27,3,NA,NA,47,27,NA,NA,169,27,NA,NA,10.399999999999999,27,NA,NA,6.99,27,NA,NA,1.5174,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19781,8937,1,38,24,5,NA,NA,87,24,NA,NA,223,24,NA,NA,8.54,24,NA,NA,7.739999999999999,24,NA,NA,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19803,7440,1,52,24,5,NA,NA,123,24,NA,NA,152,24,NA,NA,6.79,24,NA,NA,5.039999999999998,24,NA,NA,1.5174,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19809,8893,1,75,2,6,NA,NA,44,2,NA,NA,102,2,NA,NA,5.630000000000002,2,NA,NA,5.71,2,NA,NA,1.6839,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19942,918,1,41,27,4,NA,NA,110,27,NA,NA,139,27,NA,NA,8.639999999999999,27,NA,NA,4.9,27,NA,NA,1.765,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19989,2746,1,60,18,6,NA,NA,105,18,NA,NA,225,18,NA,NA,14.46,18,NA,NA,7.5,18,NA,NA,0.8910000000000001,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19994,10610,1,60,13,4,NA,NA,77,13,NA,NA,121,13,NA,NA,51.48,13,NA,NA,7.159999999999999,13,NA,NA,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20066,5724,1,42,8,3,NA,NA,196,8,NA,NA,237,8,NA,NA,11.369999999999997,8,NA,NA,9.47,8,NA,NA,2.385,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20078,9078,1,32,11,6,NA,NA,78,11,NA,NA,184,11,NA,NA,11.540000000000001,11,NA,NA,7.4399999999999995,11,NA,NA,1.1457,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20112,7146,1,27,9,4,NA,NA,137,9,NA,NA,218,9,NA,NA,13.52,9,NA,NA,9.1,9,NA,NA,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20190,6883,1,37,14,6,NA,NA,187,14,NA,NA,149,14,NA,NA,7.719999999999997,14,NA,NA,7.489999999999998,14,NA,NA,2.9813,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20215,7175,1,34,22,5,NA,NA,28,22,NA,NA,58,22,NA,NA,3.53,22,NA,NA,3.76,22,NA,NA,0.45,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20378,3223,1,60,26,7,NA,NA,1562,26,NA,NA,96,26,NA,NA,7.500000000000001,26,NA,NA,5.1499999999999995,26,NA,NA,0.54,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20388,7966,1,33,5,5,NA,NA,63,5,NA,NA,180,5,NA,NA,10.309999999999999,5,NA,NA,8.329999999999998,5,NA,NA,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20401,6219,1,19,22,3,NA,NA,79,22,NA,NA,116,22,NA,NA,7.290000000000001,22,NA,NA,6.889999999999999,22,NA,NA,1.746,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20480,10321,1,23,4,2,NA,NA,215,4,NA,NA,201,4,NA,NA,14.790000000000001,4,NA,NA,13.009999999999998,4,NA,NA,6.800999999999999,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20541,9452,1,25,30,6,NA,NA,179,30,NA,NA,162,30,NA,NA,7.339999999999998,30,NA,NA,6.92,30,NA,NA,2.16,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20569,10498,1,70,18,6,NA,NA,33,18,NA,NA,108,18,NA,NA,6.47,18,NA,NA,5.139999999999999,18,NA,NA,1.44,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20774,6749,1,40,27,3,NA,NA,42,27,NA,NA,77,27,NA,NA,3.2900000000000005,27,NA,NA,2.579999999999999,27,NA,NA,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20790,666,1,27,10,6,NA,NA,103,10,NA,NA,166,10,NA,NA,13.99,10,NA,NA,9.229999999999999,10,NA,NA,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20798,8461,1,32,8,2,NA,NA,415,8,NA,NA,181,8,NA,NA,10.28,8,NA,NA,6.6499999999999995,8,NA,NA,0.22680000000000003,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20827,10060,1,18,19,4,NA,NA,1717,19,NA,NA,160,19,NA,NA,10.230000000000002,19,NA,NA,5.93,19,NA,NA,2.3958,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20850,5817,1,37,8,4,NA,NA,100,8,NA,NA,116,8,NA,NA,8.63,8,NA,NA,5.84,8,NA,NA,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20874,4215,1,60,16,6,NA,NA,63,16,NA,NA,113,16,NA,NA,6.27,16,NA,NA,6.680000000000001,16,NA,NA,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20885,677,1,23,8,4,NA,NA,76,8,NA,NA,139,8,NA,NA,9.93,8,NA,NA,8.2,8,NA,NA,0.7290000000000001,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20951,7648,1,27,8,3,NA,NA,27,8,NA,NA,68,8,NA,NA,12.030000000000001,8,NA,NA,3.3899999999999997,8,NA,NA,4.1814,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20967,8422,1,48,24,1,NA,NA,3036,24,NA,NA,157,24,NA,NA,12.14,24,NA,NA,10.17,24,NA,NA,4.0638,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21041,2570,1,32,13,1,NA,NA,29,13,NA,NA,101,13,NA,NA,6.130000000000001,13,NA,NA,4.26,13,NA,NA,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21055,10764,1,30,2,5,NA,NA,128,2,NA,NA,323,2,NA,NA,11.57,2,NA,NA,8.139999999999999,2,NA,NA,2.1614,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21056,611,1,33,13,3,NA,NA,174,13,NA,NA,206,13,NA,NA,13.579999999999997,13,NA,NA,10.950000000000001,13,NA,NA,5.4281999999999995,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21169,4941,1,40,29,3,NA,NA,82,29,NA,NA,173,29,NA,NA,8.479999999999997,29,NA,NA,8.03,29,NA,NA,0.252,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21176,2746,1,20,18,6,NA,NA,96,18,NA,NA,224,18,NA,NA,15.600000000000003,18,NA,NA,8.519999999999998,18,NA,NA,2.25,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21315,1911,1,19,10,5,NA,NA,97,10,NA,NA,226,10,NA,NA,10.76,10,NA,NA,9.659999999999998,10,NA,NA,1.8261,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21341,2324,1,65,24,1,NA,NA,222,24,NA,NA,126,24,NA,NA,8.18,24,NA,NA,6.1899999999999995,24,NA,NA,0.8334,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21349,11166,1,35,18,5,NA,NA,158,18,NA,NA,149,18,NA,NA,6.18,18,NA,NA,6.54,18,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21368,4551,1,21,14,2,NA,NA,171,14,NA,NA,163,14,NA,NA,12.639999999999999,14,NA,NA,8.319999999999999,14,NA,NA,0.6057,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21452,1643,1,30,14,6,NA,NA,73,14,NA,NA,244,14,NA,NA,10.68,14,NA,NA,4.329999999999999,14,NA,NA,8.0333,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21710,5940,1,23,28,7,NA,NA,239,28,NA,NA,114,28,NA,NA,5.829999999999998,28,NA,NA,5.459999999999998,28,NA,NA,0.45,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21727,2999,1,55,11,6,NA,NA,116,11,NA,NA,128,11,NA,NA,26.619999999999997,11,NA,NA,10.239999999999998,11,NA,NA,1.6911,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21771,7289,1,20,11,6,NA,NA,54,11,NA,NA,94,11,NA,NA,5.569999999999999,11,NA,NA,4.98,11,NA,NA,0.6831,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21783,1214,1,19,1,2,NA,NA,1485,1,NA,NA,167,1,NA,NA,14.109999999999998,1,NA,NA,7.489999999999999,1,NA,NA,0.9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21788,11688,1,30,29,3,NA,NA,453,29,NA,NA,216,29,NA,NA,10.03,29,NA,NA,7.139999999999999,29,NA,NA,0.6075,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21791,6090,1,21,1,3,NA,NA,357,1,NA,NA,68,1,NA,NA,4.819999999999999,1,NA,NA,3.829999999999999,1,NA,NA,0.7569,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21792,2200,1,27,13,4,NA,NA,85,13,NA,NA,279,13,NA,NA,11.889999999999997,13,NA,NA,6.569999999999996,13,NA,NA,8.302999999999999,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21831,7873,1,40,27,4,NA,NA,71,27,NA,NA,151,27,NA,NA,7.869999999999999,27,NA,NA,7.75,27,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21838,7083,1,40,8,5,NA,NA,181,8,NA,NA,196,8,NA,NA,8.11,8,NA,NA,7.329999999999999,8,NA,NA,3.5240000000000005,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21890,581,1,33,8,3,NA,NA,61,8,NA,NA,101,8,NA,NA,6.769999999999999,8,NA,NA,3.369999999999999,8,NA,NA,1.35,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21942,11783,1,18,4,7,NA,NA,18,4,NA,NA,42,4,NA,NA,2.6700000000000004,4,NA,NA,2.12,4,NA,NA,0.7560000000000001,1,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21947,9782,1,32,21,3,NA,NA,80,21,NA,NA,1687,21,NA,NA,9.249999999999998,21,NA,NA,8.139999999999999,21,NA,NA,7.314,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21983,10554,1,24,14,6,NA,NA,256,14,NA,NA,258,14,NA,NA,9.479999999999999,14,NA,NA,7.579999999999999,14,NA,NA,0.9108,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21989,8470,1,57,13,1,NA,NA,30,13,NA,NA,203,13,NA,NA,11.889999999999999,13,NA,NA,7.81,13,NA,NA,0.0945,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22062,7788,1,72,25,7,NA,NA,1311,25,NA,NA,332,25,NA,NA,19.369999999999997,25,NA,NA,9.789999999999997,25,NA,NA,3.3148,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22106,5231,1,34,17,5,NA,NA,148,17,NA,NA,133,17,NA,NA,6.840000000000001,17,NA,NA,5.539999999999999,17,NA,NA,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22109,5507,1,65,31,3,NA,NA,152,31,NA,NA,308,31,NA,NA,14.9,31,NA,NA,9.779999999999998,31,NA,NA,2.5758,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22123,8087,1,42,2,4,NA,NA,234,2,NA,NA,392,2,NA,NA,19.51,2,NA,NA,11.979999999999999,2,NA,NA,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22130,6096,1,40,5,5,NA,NA,75,5,NA,NA,113,5,NA,NA,7.52,5,NA,NA,5.02,5,NA,NA,0.45,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22135,580,1,45,10,7,NA,NA,103,10,NA,NA,106,10,NA,NA,6.34,10,NA,NA,5.130000000000001,10,NA,NA,0.7668,1,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22138,3794,1,24,17,7,NA,NA,157,17,NA,NA,201,17,NA,NA,12.429999999999998,17,NA,NA,9.519999999999998,17,NA,NA,1.35,1,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22155,1103,1,47,22,3,NA,NA,186,22,NA,NA,131,22,NA,NA,7.16,22,NA,NA,6.4499999999999975,22,NA,NA,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22183,1245,1,18,3,3,NA,NA,93,3,NA,NA,153,3,NA,NA,7.650000000000001,3,NA,NA,5.729999999999999,3,NA,NA,0.4545,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22215,4831,1,32,26,7,NA,NA,85,26,NA,NA,236,26,NA,NA,10.469999999999997,26,NA,NA,6.959999999999999,26,NA,NA,0.9108,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22374,1500,1,52,12,4,NA,NA,76,12,NA,NA,153,12,NA,NA,7.839999999999999,12,NA,NA,6.82,12,NA,NA,1.1457,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22397,3400,1,31,3,6,NA,NA,60,3,NA,NA,210,3,NA,NA,9.84,3,NA,NA,6.619999999999998,3,NA,NA,6.7588,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22403,6921,1,49,24,5,NA,NA,228,24,NA,NA,240,24,NA,NA,11.750000000000002,24,NA,NA,10.709999999999999,24,NA,NA,1.9386,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22420,3922,1,22,10,5,NA,NA,46,10,NA,NA,412,10,NA,NA,13.55,10,NA,NA,7.88,10,NA,NA,15.943,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22444,9491,1,73,23,3,NA,NA,101,23,NA,NA,204,23,NA,NA,10.169999999999998,23,NA,NA,5.839999999999998,23,NA,NA,1.4697000000000002,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22478,5507,1,29,31,3,NA,NA,119,31,NA,NA,194,31,NA,NA,11.659999999999998,31,NA,NA,7.969999999999999,31,NA,NA,3.2958000000000007,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22616,7375,1,43,20,2,NA,NA,80,20,NA,NA,218,20,NA,NA,13.259999999999998,20,NA,NA,10.729999999999999,20,NA,NA,2.8440000000000003,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22679,4125,1,45,24,5,NA,NA,73,24,NA,NA,123,24,NA,NA,6.419999999999998,24,NA,NA,5.83,24,NA,NA,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22687,1057,1,28,14,2,NA,NA,211,14,NA,NA,129,14,NA,NA,7.36,14,NA,NA,7.36,14,NA,NA,1.3122,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22794,1131,1,27,31,2,NA,NA,54,31,NA,NA,107,31,NA,NA,8.909999999999998,31,NA,NA,5.45,31,NA,NA,0.499,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22814,512,1,38,3,3,NA,NA,42,3,NA,NA,107,3,NA,NA,5.949999999999999,3,NA,NA,3.9699999999999998,3,NA,NA,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22866,7946,1,22,14,2,NA,NA,53,14,NA,NA,53,14,NA,NA,5.479999999999999,14,NA,NA,7.409999999999999,14,NA,NA,2.8979999999999997,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22985,4261,1,40,30,4,NA,NA,129,30,NA,NA,101,30,NA,NA,4.62,30,NA,NA,3.6599999999999997,30,NA,NA,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23142,438,1,40,24,1,NA,NA,27,24,NA,NA,185,24,NA,NA,9.099999999999998,24,NA,NA,6.429999999999999,24,NA,NA,0.9126,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23183,7554,1,38,9,4,NA,NA,131,9,NA,NA,390,9,NA,NA,29.299999999999997,9,NA,NA,11.95,9,NA,NA,0.6003000000000001,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23218,9018,1,40,10,2,NA,NA,46,10,NA,NA,344,10,NA,NA,13.469999999999999,10,NA,NA,8.33,10,NA,NA,11.5382,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23227,6179,1,47,4,2,NA,NA,88,4,NA,NA,129,4,NA,NA,11.769999999999998,4,NA,NA,8.739999999999997,4,NA,NA,6.5226,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23233,11504,1,20,22,7,NA,NA,92,22,NA,NA,174,22,NA,NA,8.42,22,NA,NA,7.6999999999999975,22,NA,NA,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23264,9431,1,30,17,2,NA,NA,108,17,NA,NA,112,17,NA,NA,4.97,17,NA,NA,5.299999999999999,17,NA,NA,0.72,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23284,11517,1,24,6,1,NA,NA,231,6,NA,NA,102,6,NA,NA,6.889999999999999,6,NA,NA,6.39,6,NA,NA,1.368,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
