SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_VITA_RAE_mcg,sum_FOLDFE_mcg,sum_IRON_mg,sum_ZINC_mg,sum_VITB12_mcg,WEEKEND,adm2_,adm2_9,adm2_11,adm2_10,adm2_4,adm2_5,adm2_3,adm2_7,adm2_8,adm2_12,adm2_6,adm2_2,adm2_1
20198,9002,1,20,13,129,145,7.920000000000002,7.169999999999999,0.6408,0,5,0,0,0,0,1,0,0,0,0,0,0,0
20199,5253,1,25,20,60,125,13.09,8.02,0.72,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20230,2832,1,61,27,86,205,19.060000000000006,11.469999999999997,0.693,0,3,0,0,0,0,0,1,0,0,0,0,0,0
20247,6300,1,25,13,104,157,15.490000000000002,8.05,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
20248,4498,1,40,13,71,109,5.950000000000001,4.64,0.2403,0,6,0,0,0,0,0,0,0,0,0,1,0,0
20271,5810,1,75,27,131,91,4.46,4.539999999999999,1.035,0,5,0,0,0,0,1,0,0,0,0,0,0,0
20298,8789,1,40,27,106,179,9.25,10.389999999999999,3.0629999999999997,0,5,0,0,0,0,1,0,0,0,0,0,0,0
20339,6652,1,48,20,113,324,29.020000000000003,18.049999999999997,0.234,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20342,5346,1,25,2,60,231,19.650000000000006,14.14,0.4554,0,3,0,0,0,0,0,1,0,0,0,0,0,0
20360,2174,1,30,29,790,505,21.809999999999995,10.389999999999999,0.2322,0,10,0,0,1,0,0,0,0,0,0,0,0,0
20369,3691,1,22,11,30,82,7.670000000000001,5.349999999999999,6.252,0,12,0,0,0,0,0,0,0,0,1,0,0,0
20397,8594,1,40,15,26,159,10.07,9.119999999999997,4.24,0,2,0,0,0,0,0,0,0,0,0,0,1,0
20621,1771,1,50,25,77,107,5.9399999999999995,2.579999999999999,0.9299999999999999,0,9,1,0,0,0,0,0,0,0,0,0,0,0
20651,1834,1,35,19,181,421,29.97,19.06,0.198,0,3,0,0,0,0,0,1,0,0,0,0,0,0
20687,3939,1,40,22,123,255,21.24,14.58,0.6264,0,6,0,0,0,0,0,0,0,0,0,1,0,0
20758,1949,1,60,19,87,158,15.879999999999997,6.979999999999999,0.483,0,3,0,0,0,0,0,1,0,0,0,0,0,0
20877,3244,1,60,15,35,106,6.3500000000000005,6.96,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0
20889,461,1,45,11,24,198,16.41,10.24,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
20921,6333,1,40,22,1144,222,18.549999999999997,7.729999999999999,0.5958000000000001,0,12,0,0,0,0,0,0,0,0,1,0,0,0
20945,1847,1,40,14,532,440,6.1,5.259999999999999,0.4032,0,7,0,0,0,0,0,0,1,0,0,0,0,0
21008,2946,1,49,13,130,504,26.199999999999996,16.04,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
21022,7332,1,23,8,62,138,13.259999999999994,7.219999999999998,0.396,0,11,0,1,0,0,0,0,0,0,0,0,0,0
21106,3801,1,21,27,6,51,8.629999999999999,3.4799999999999995,1.056,0,5,0,0,0,0,1,0,0,0,0,0,0,0
21117,3566,1,30,27,364,285,15.759999999999996,10.569999999999995,0.5184000000000001,0,11,0,1,0,0,0,0,0,0,0,0,0,0
21136,9649,1,19,11,99,100,7.470000000000001,5.579999999999998,1.5174,0,9,1,0,0,0,0,0,0,0,0,0,0,0
21200,7183,1,69,11,43,69,4.99,5.07,0.37800000000000006,0,12,0,0,0,0,0,0,0,0,1,0,0,0
21212,2281,1,52,24,109,197,14.269999999999998,10.269999999999998,0.4302,0,10,0,0,1,0,0,0,0,0,0,0,0,0
21231,11298,1,62,8,278,413,28.909999999999993,16.45,0.28800000000000003,0,11,0,1,0,0,0,0,0,0,0,0,0,0
21260,5855,1,27,25,44,76,4.849999999999999,3.749999999999999,0.8883,0,4,0,0,0,1,0,0,0,0,0,0,0,0
21303,11136,1,23,11,62,152,11.439999999999996,8.23,1.2124,0,8,0,0,0,0,0,0,0,1,0,0,0,0
21314,5068,1,45,11,111,181,12.82,9.479999999999997,0.4959,0,9,1,0,0,0,0,0,0,0,0,0,0,0
21433,6142,1,21,8,99,106,6.8999999999999995,5.1499999999999995,0.207,0,11,0,1,0,0,0,0,0,0,0,0,0,0
21515,8466,1,60,25,46,181,14.549999999999997,9.78,0.653,0,6,0,0,0,0,0,0,0,0,0,1,0,0
21536,5739,1,51,25,540,207,26.109999999999996,12.089999999999998,0.35550000000000004,0,9,1,0,0,0,0,0,0,0,0,0,0,0
21542,9284,1,35,29,1055,339,32.61,13.95,4.451,0,5,0,0,0,0,1,0,0,0,0,0,0,0
21552,8496,1,28,20,14,538,4.279999999999999,3.6399999999999992,5.4445500000000004,0,6,0,0,0,0,0,0,0,0,0,1,0,0
21554,9075,1,36,13,64,189,14.24,8.829999999999997,0.3807,0,4,0,0,0,1,0,0,0,0,0,0,0,0
21582,10938,1,40,12,47,136,9.2,8.529999999999998,0.1818,0,8,0,0,0,0,0,0,0,1,0,0,0,0
21645,10986,1,45,20,154,313,19.060000000000002,13.32,2.4440000000000004,0,2,0,0,0,0,0,0,0,0,0,0,1,0
21844,4207,1,38,22,41,184,14.290000000000001,10.969999999999999,0.18900000000000003,0,4,0,0,0,1,0,0,0,0,0,0,0,0
21897,8559,1,27,11,96,47,4.48,2.7599999999999993,1.1880000000000002,0,8,0,0,0,0,0,0,0,1,0,0,0,0
22010,3842,1,35,16,65,76,6.85,5.159999999999999,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0
22050,10604,1,24,15,92,196,25.27,11.549999999999999,0.207,0,2,0,0,0,0,0,0,0,0,0,0,1,0
22057,6080,1,52,23,28,182,13.169999999999998,8.769999999999998,1.1925,0,4,0,0,0,1,0,0,0,0,0,0,0,0
22108,11681,1,54,26,163,80,7.52,10.879999999999999,3.5129999999999995,0,10,0,0,1,0,0,0,0,0,0,0,0,0
22113,9916,1,35,24,87,109,7.17,7.270000000000001,3.0389,0,12,0,0,0,0,0,0,0,0,1,0,0,0
22115,7042,1,56,20,1031,192,14.499999999999996,9.419999999999998,0.3033,0,7,0,0,0,0,0,0,1,0,0,0,0,0
22117,976,1,74,27,109,112,8.820000000000002,6.01,0.7110000000000001,0,3,0,0,0,0,0,1,0,0,0,0,0,0
22142,7725,1,20,12,24,103,5.13,2.12,0.3123,0,9,1,0,0,0,0,0,0,0,0,0,0,0
22168,6161,1,20,15,164,521,25.150000000000002,15.6,0.3624,0,2,0,0,0,0,0,0,0,0,0,0,1,0
22218,6337,1,55,29,33,182,12.979999999999999,9.009999999999998,0.8892,0,10,0,0,1,0,0,0,0,0,0,0,0,0
22245,10275,1,40,24,61,315,21.500000000000004,12.309999999999995,0.9495,0,11,0,1,0,0,0,0,0,0,0,0,0,0
22260,9935,1,18,23,50,162,14.76,10.959999999999999,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
22296,5747,1,47,16,132,182,15.829999999999998,9.709999999999999,0.18900000000000003,0,8,0,0,0,0,0,0,0,1,0,0,0,0
22348,9223,1,22,20,8,310,4.539999999999999,4.85,3.02805,0,6,0,0,0,0,0,0,0,0,0,1,0,0
22365,5701,1,50,9,71,222,19.400000000000002,11.279999999999998,0.325,0,8,0,0,0,0,0,0,0,1,0,0,0,0
22386,10852,1,38,24,191,317,25.039999999999996,21.6,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0
22492,4485,1,18,25,96,196,19.439999999999998,23.35,9.519,0,9,1,0,0,0,0,0,0,0,0,0,0,0
22634,6713,1,67,18,36,92,6.36,6.01,2.0637,0,12,0,0,0,0,0,0,0,0,1,0,0,0
22672,7092,1,40,13,58,148,12.84,7.88,0.8712000000000001,0,6,0,0,0,0,0,0,0,0,0,1,0,0
22688,2164,1,55,25,58,137,11.99,8.860000000000001,0.8370000000000001,0,9,1,0,0,0,0,0,0,0,0,0,0,0
22728,153,1,68,1,143,237,30.38,20.29,12,1,7,0,0,0,0,0,0,1,0,0,0,0,0
22804,4975,1,21,12,223,383,27.110000000000007,16.91,0.09,0,10,0,0,1,0,0,0,0,0,0,0,0,0
22838,4283,1,40,16,116,436,25.28,14.789999999999994,2.52,0,6,0,0,0,0,0,0,0,0,0,1,0,0
22886,7905,1,61,15,176,448,38.33,17.169999999999998,0.3132,0,3,0,0,0,0,0,1,0,0,0,0,0,0
22909,7488,1,21,11,114,78,4.660000000000001,3.53,0.6318,0,9,1,0,0,0,0,0,0,0,0,0,0,0
22981,7332,1,19,8,36,205,18.769999999999992,10.42,0.396,0,11,0,1,0,0,0,0,0,0,0,0,0,0
23009,5985,1,42,16,93,217,19.38,13.64,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0
23013,6506,1,45,5,102,313,21.57,12.839999999999998,1.3566000000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,1
23044,4429,1,18,24,767,177,17.490000000000002,12.369999999999997,3.696,0,12,0,0,0,0,0,0,0,0,1,0,0,0
23045,4906,1,30,20,59,250,23.630000000000006,14.73,0.531,0,1,0,0,0,0,0,0,0,0,0,0,0,1
23060,4414,1,64,8,213,169,12.919999999999998,10.68,1.7046000000000001,0,8,0,0,0,0,0,0,0,1,0,0,0,0
23083,844,1,44,10,158,288,20.75,13.26,0.441,0,11,0,1,0,0,0,0,0,0,0,0,0,0
23112,3918,1,55,24,621,230,30.36,14.09,0.3024,0,11,0,1,0,0,0,0,0,0,0,0,0,0
23120,198,1,25,18,212,282,15.979999999999999,12.349999999999998,0.7236000000000001,0,10,0,0,1,0,0,0,0,0,0,0,0,0
23148,9773,1,45,19,88,379,29.219999999999995,14.729999999999999,0.14400000000000002,0,2,0,0,0,0,0,0,0,0,0,0,1,0
23177,7183,1,30,11,43,84,6.050000000000001,6.73,0.37800000000000006,0,12,0,0,0,0,0,0,0,0,1,0,0,0
23187,2167,1,36,11,82,331,32.47,18.95,1.6757999999999995,0,5,0,0,0,0,1,0,0,0,0,0,0,0
23213,3411,1,34,11,31,269,27.06,15.74,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
23253,11708,1,40,21,16,213,16.62,8.91,0.29790000000000005,0,4,0,0,0,1,0,0,0,0,0,0,0,0
23259,9461,1,40,12,42,158,17.740000000000002,10.969999999999999,0.2916,0,8,0,0,0,0,0,0,0,1,0,0,0,0
23292,9588,1,45,17,23,110,8.030000000000001,7.5699999999999985,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
23349,10970,1,82,13,64,286,20.83,13.349999999999998,0.5238,0,2,0,0,0,0,0,0,0,0,0,0,1,0
23384,1611,1,70,15,84,164,10.200000000000003,7.279999999999999,3.1848,0,3,0,0,0,0,0,1,0,0,0,0,0,0
23388,8185,1,55,6,47,114,8.359999999999998,7.31,0.45,0,7,0,0,0,0,0,0,1,0,0,0,0,0
23425,4671,1,72,13,68,262,11.68,6.6,0.8504999999999999,0,6,0,0,0,0,0,0,0,0,0,1,0,0
23458,2394,1,56,13,50,209,11.620000000000001,7.119999999999999,0.4959,0,5,0,0,0,0,1,0,0,0,0,0,0,0
23471,6099,1,63,13,49,257,10.69,7.939999999999998,0.7272,0,6,0,0,0,0,0,0,0,0,0,1,0,0
23488,7488,1,19,11,208,147,7.820000000000001,7.37,0.6318,0,9,1,0,0,0,0,0,0,0,0,0,0,0
23498,8768,1,34,22,105,455,24.080000000000005,14.440000000000001,0.7253999999999999,0,10,0,0,1,0,0,0,0,0,0,0,0,0
23513,9609,1,50,17,39,65,10.73,5.38,1.4520000000000002,0,2,0,0,0,0,0,0,0,0,0,0,1,0
23560,10557,1,50,20,9,120,6.23,5.029999999999999,0.2646,0,6,0,0,0,0,0,0,0,0,0,1,0,0
23573,1568,1,21,24,121,182,13.549999999999999,8.969999999999999,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
23587,5232,1,39,29,113,115,9.47,5.14,1.6760000000000002,0,3,0,0,0,0,0,1,0,0,0,0,0,0
23631,733,1,19,31,62,97,8.01,6.179999999999999,1.337,0,6,0,0,0,0,0,0,0,0,0,1,0,0
23855,4658,1,45,19,279,267,7.859999999999999,6.899999999999999,0.9108,0,7,0,0,0,0,0,0,1,0,0,0,0,0
23860,9749,1,40,15,25,66,6.960000000000001,4.72,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
23880,8322,1,62,11,487,270,21.859999999999996,9.75,0.3933,0,4,0,0,0,1,0,0,0,0,0,0,0,0
23887,8279,1,24,16,46,396,28.41,16.92,0.423,0,4,0,0,0,1,0,0,0,0,0,0,0,0
23892,7738,1,48,19,34,259,12.000000000000002,7.77,5.9205,0,12,0,0,0,0,0,0,0,0,1,0,0,0
23923,3346,1,26,27,42,285,18.52,7.69,0.2574,0,10,0,0,1,0,0,0,0,0,0,0,0,0
23940,1662,1,34,28,879,220,18.27,13.43,2.4112,0,11,0,1,0,0,0,0,0,0,0,0,0,0
23955,3206,1,39,22,122,247,13.77,9.06,1.1754,0,11,0,1,0,0,0,0,0,0,0,0,0,0
24000,2745,1,32,6,164,150,10.040000000000001,8.929999999999998,1.062,0,7,0,0,0,0,0,0,1,0,0,0,0,0
24067,7847,1,43,10,203,96,8.61,5.959999999999999,0.153,0,11,0,1,0,0,0,0,0,0,0,0,0,0
24071,10204,1,36,15,38,165,6.759999999999999,7.449999999999999,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0
24115,6364,1,38,24,147,331,22.110000000000003,16.37,0.1179,0,10,0,0,1,0,0,0,0,0,0,0,0,0
24142,634,1,23,24,148,153,11.149999999999997,7.089999999999999,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
24167,2814,1,35,21,89,150,14.649999999999999,8.649999999999999,1.6823000000000001,0,6,0,0,0,0,0,0,0,0,0,1,0,0
24215,10573,1,20,12,424,264,20.85,12.759999999999998,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0
24229,4545,1,18,16,178,210,11.200000000000001,9.469999999999997,2.4084000000000003,0,12,0,0,0,0,0,0,0,0,1,0,0,0
24241,3531,1,27,19,149,143,15.200000000000001,8.399999999999999,1.368,0,2,0,0,0,0,0,0,0,0,0,0,1,0
24305,9118,1,53,21,98,188,13.93,9.239999999999998,0.2916,0,12,0,0,0,0,0,0,0,0,1,0,0,0
24306,7273,1,30,24,60,345,24.34,12.95,1.1835,0,9,1,0,0,0,0,0,0,0,0,0,0,0
24337,2670,1,30,23,22,156,11.32,9.509999999999998,6.4296,0,11,0,1,0,0,0,0,0,0,0,0,0,0
24350,11794,1,55,20,126,226,19.37,11.389999999999999,3.3106,0,2,0,0,0,0,0,0,0,0,0,0,1,0
24353,471,1,27,21,193,257,12.34,8.579999999999997,0.477,0,6,0,0,0,0,0,0,0,0,0,1,0,0
24396,3271,1,26,11,100,164,25.58,13.249999999999998,5.58,0,5,0,0,0,0,1,0,0,0,0,0,0,0
24502,11176,1,33,12,4,204,17.76,12.739999999999998,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0
24522,2543,1,58,10,162,110,9.89,4.62,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0
24549,11832,1,42,4,47,135,8.610000000000001,7.809999999999999,0.468,0,7,0,0,0,0,0,0,1,0,0,0,0,0
24564,5763,1,25,16,868,463,24.830000000000002,12.23,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
24575,3991,1,54,22,123,299,32.92,18.16,0.9753000000000001,0,11,0,1,0,0,0,0,0,0,0,0,0,0
24625,10395,1,60,14,28,159,10.670000000000002,4.949999999999998,0.9918,0,8,0,0,0,0,0,0,0,1,0,0,0,0
24654,9007,1,42,27,15,45,5.160000000000001,1.9000000000000001,0.044,0,5,0,0,0,0,1,0,0,0,0,0,0,0
24731,6370,1,45,26,627,200,16.1,8.589999999999996,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
24752,4746,1,44,11,173,698,14.2,10.919999999999998,5.769,0,12,0,0,0,0,0,0,0,0,1,0,0,0
24767,9301,1,39,17,128,307,29.029999999999994,19.84,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0
24833,8077,1,20,11,100,166,10.859999999999998,7.969999999999999,1.7137,0,8,0,0,0,0,0,0,0,1,0,0,0,0
24926,8038,1,48,26,64,1944,17,11.66,18.0162,0,12,0,0,0,0,0,0,0,0,1,0,0,0
24948,5887,1,28,18,13,90,6.03,4.39,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
24959,7713,1,65,17,17,52,6.47,3.28,0.342,0,2,0,0,0,0,0,0,0,0,0,0,1,0
24968,6769,1,68,21,1874,332,25.54,12.319999999999999,4.9999,0,6,0,0,0,0,0,0,0,0,0,1,0,0
24987,10264,1,42,14,1140,742,27.889999999999997,15.84,1.278,0,7,0,0,0,0,0,0,1,0,0,0,0,0
24989,9027,1,23,10,24,43,8.7,3.8799999999999994,0.3024,0,8,0,0,0,0,0,0,0,1,0,0,0,0
24994,1698,1,43,25,443,240,14,10.520000000000001,0.738,0,9,1,0,0,0,0,0,0,0,0,0,0,0
25043,140,1,55,17,39,174,23.099999999999998,9.62,2.8269,0,4,0,0,0,1,0,0,0,0,0,0,0,0
25093,5346,1,19,2,26,180,14.32,10.259999999999998,1.7153999999999998,0,3,0,0,0,0,0,1,0,0,0,0,0,0
25208,8504,1,72,30,117,201,9.260000000000002,7.289999999999999,1.791,0,7,0,0,0,0,0,0,1,0,0,0,0,0
25269,9440,1,34,10,76,181,13.379999999999999,11.199999999999998,0.3204,0,7,0,0,0,0,0,0,1,0,0,0,0,0
25275,7170,1,30,20,64,315,25.03,12.41,0.6030000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25276,9251,1,73,17,70,107,10.5,5.619999999999999,0.8330000000000001,0,11,0,1,0,0,0,0,0,0,0,0,0,0
25347,1,1,28,2,60,238,16.54,10.459999999999999,0.4644,0,3,0,0,0,0,0,1,0,0,0,0,0,0
25396,5096,1,43,26,357,384,19,9.269999999999998,13.508400000000002,0,12,0,0,0,0,0,0,0,0,1,0,0,0
25404,8870,1,18,19,102,236,30.650000000000002,17.189999999999998,5.507999999999999,0,4,0,0,0,1,0,0,0,0,0,0,0,0
25472,10080,1,22,22,83,145,17.130000000000003,10,2.001,0,4,0,0,0,1,0,0,0,0,0,0,0,0
25608,11409,1,21,25,56,254,20.76,11.649999999999999,0.9970000000000001,0,9,1,0,0,0,0,0,0,0,0,0,0,0
25727,7514,1,51,6,57,156,9.88,7.050000000000001,0.477,0,7,0,0,0,0,0,0,1,0,0,0,0,0
25746,10557,1,21,20,4,80,4.689999999999999,5.089999999999999,0.2646,0,6,0,0,0,0,0,0,0,0,0,1,0,0
25815,2280,1,52,22,55,375,35.62,19.460000000000004,0.306,0,11,0,1,0,0,0,0,0,0,0,0,0,0
25873,6122,1,30,14,43,232,17.43,12.149999999999999,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
25896,10289,1,70,26,14,535,22.540000000000003,11.72,22.6389,0,12,0,0,0,0,0,0,0,0,1,0,0,0
25901,9386,1,23,17,111,251,16.18,11.119999999999997,0.585,0,12,0,0,0,0,0,0,0,0,1,0,0,0
26067,9131,1,45,15,332,227,13.82,10.58,3.4,0,12,0,0,0,0,0,0,0,0,1,0,0,0
26147,4538,1,45,25,52,211,21.669999999999998,12.349999999999998,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
26186,6141,1,34,18,21,105,6.000000000000001,2.74,0.6309,0,12,0,0,0,0,0,0,0,0,1,0,0,0
26197,1353,1,45,18,15,131,12.77,8.57,2.3706,0,6,0,0,0,0,0,0,0,0,0,1,0,0
26234,11013,1,76,30,669,144,14.86,3.91,1.9129999999999998,0,7,0,0,0,0,0,0,1,0,0,0,0,0
26353,3954,1,43,21,52,154,13.540000000000001,8.139999999999999,0.2367,0,6,0,0,0,0,0,0,0,0,0,1,0,0
26355,2575,1,72,21,31,147,10.36,6.289999999999999,0.171,0,4,0,0,0,1,0,0,0,0,0,0,0,0
26362,3048,1,32,10,149,199,9.38,8.860000000000001,0.369,0,9,1,0,0,0,0,0,0,0,0,0,0,0
26371,11129,1,63,19,151,248,12.489999999999998,11.38,2.4129000000000005,0,5,0,0,0,0,1,0,0,0,0,0,0,0
26376,11249,1,77,24,25,141,6.749999999999999,3.7800000000000002,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0
26485,3448,1,31,18,5,40,2.9299999999999997,2.9699999999999993,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0
26523,1274,1,25,23,399,313,24.090000000000007,15.549999999999999,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
26548,4230,1,52,2,42,243,20.49,12.9,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0
26566,3735,1,40,18,315,182,17.5,10.819999999999999,0.14400000000000002,0,8,0,0,0,0,0,0,0,1,0,0,0,0
26586,9330,1,20,19,1518,293,32.569999999999986,18.330000000000002,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0
26592,6319,1,50,9,110,253,19.540000000000003,11.599999999999998,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0
26612,3755,1,27,18,84,282,19.049999999999997,11.219999999999999,0.35009999999999997,0,10,0,0,1,0,0,0,0,0,0,0,0,0
26626,8150,1,20,6,490,316,17.169999999999995,11.270000000000001,1.2060000000000002,0,11,0,1,0,0,0,0,0,0,0,0,0,0
26638,4968,1,19,22,91,233,21.62,12.160000000000002,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0
26669,9155,1,37,22,98,177,14.549999999999999,7.449999999999999,0.3852,0,12,0,0,0,0,0,0,0,0,1,0,0,0
26843,10423,1,48,8,66,209,16.78,11.78,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
26880,11636,1,28,28,117,312,19.45,9.609999999999998,1.7280000000000002,0,11,0,1,0,0,0,0,0,0,0,0,0,0
26986,2778,1,27,25,406,116,7.180000000000001,5.499999999999998,0.36,0,6,0,0,0,0,0,0,0,0,0,1,0,0
27047,11355,1,28,27,117,588,31.77,17.73,0.9693,0,11,0,1,0,0,0,0,0,0,0,0,0,0
27065,10158,1,30,9,64,167,15.99,10.44,0.3798,0,8,0,0,0,0,0,0,0,1,0,0,0,0
27108,4391,1,22,26,38,75,4.1000000000000005,5.48,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
27141,4615,1,26,20,124,300,29.169999999999995,19.349999999999998,0.2385,0,2,0,0,0,0,0,0,0,0,0,0,1,0
27144,3525,1,44,12,206,245,15.78,10.409999999999998,0.9,0,7,0,0,0,0,0,0,1,0,0,0,0,0
27221,4294,1,26,15,15,53,6.34,4.289999999999999,0.252,0,12,0,0,0,0,0,0,0,0,1,0,0,0
27272,5716,1,35,15,11,37,2.38,2.3099999999999987,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
27273,1338,1,25,2,7,64,3.94,5.039999999999998,0.414,0,7,0,0,0,0,0,0,1,0,0,0,0,0
27304,2955,1,28,25,78,217,18.05,10.229999999999999,0.1512,0,4,0,0,0,1,0,0,0,0,0,0,0,0
27377,10010,1,38,18,95,280,24.99,16.369999999999997,5.28,0,5,0,0,0,0,1,0,0,0,0,0,0,0
27383,11381,1,42,18,124,1334,15.729999999999999,8.4,22.3967,0,12,0,0,0,0,0,0,0,0,1,0,0,0
27396,1870,1,25,29,95,231,20.13,15.069999999999997,0.252,0,10,0,0,1,0,0,0,0,0,0,0,0,0
27420,3731,1,39,17,68,359,40.87,21.23,0.4311,0,4,0,0,0,1,0,0,0,0,0,0,0,0
27454,5520,1,37,8,152,147,12.95,10.339999999999998,6.798,0,8,0,0,0,0,0,0,0,1,0,0,0,0
27476,732,1,36,31,125,179,9.709999999999999,5.669999999999999,0.153,0,6,0,0,0,0,0,0,0,0,0,1,0,0
27509,7356,1,30,29,157,138,17.059999999999995,9.909999999999998,0.1863,0,10,0,0,1,0,0,0,0,0,0,0,0,0
27656,4485,1,25,25,88,181,17.189999999999998,19.700000000000003,7.599,0,9,1,0,0,0,0,0,0,0,0,0,0,0
27674,8227,1,47,13,28,623,8.329999999999998,8.72,5.7285,0,12,0,0,0,0,0,0,0,0,1,0,0,0
27684,7118,1,55,25,59,164,16.5,11.790000000000001,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0
27772,10283,1,44,27,84,370,29.790000000000003,19.87,5.775,0,5,0,0,0,0,1,0,0,0,0,0,0,0
27776,5574,1,41,9,89,327,19.39,12.279999999999998,1.0528,0,8,0,0,0,0,0,0,0,1,0,0,0,0
27798,7844,1,36,24,176,236,14.03,8.849999999999998,0.3087,0,11,0,1,0,0,0,0,0,0,0,0,0,0
27890,5399,1,32,15,138,395,29.570000000000004,16.199999999999996,0.2367,0,6,0,0,0,0,0,0,0,0,0,1,0,0
27924,10750,1,30,23,465,206,23.880000000000003,10.209999999999999,0.14400000000000002,0,6,0,0,0,0,0,0,0,0,0,1,0,0
27970,1238,1,30,23,113,373,24.97,13.46,0.1476,0,10,0,0,1,0,0,0,0,0,0,0,0,0
27980,9853,1,30,11,125,134,9.24,5.760000000000001,1.5615,0,8,0,0,0,0,0,0,0,1,0,0,0,0
28029,1133,1,45,10,621,397,27.68,14.68,1.1779,0,9,1,0,0,0,0,0,0,0,0,0,0,0
28047,6864,1,38,30,76,146,8.94,6.6899999999999995,1.26,0,7,0,0,0,0,0,0,1,0,0,0,0,0
28066,4170,1,45,10,281,256,19.32,11.790000000000001,1.1925,0,9,1,0,0,0,0,0,0,0,0,0,0,0
28071,5855,1,23,25,89,194,12.95,9.02,0.8883,0,4,0,0,0,1,0,0,0,0,0,0,0,0
28077,3542,1,36,2,76,97,5.069999999999999,6.609999999999999,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
28118,1876,1,25,26,329,82,7.87,5.089999999999999,0.16740000000000002,0,12,0,0,0,0,0,0,0,0,1,0,0,0
28124,1683,1,35,8,38,218,17.16,9.77,0.297,0,11,0,1,0,0,0,0,0,0,0,0,0,0
28129,1576,1,30,7,306,281,18.33,13.739999999999998,1.4581,1,9,1,0,0,0,0,0,0,0,0,0,0,0
28245,4391,1,19,26,43,74,3.92,5,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
28294,5636,1,45,15,92,103,6.06,5.66,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0
28343,2842,1,21,14,81,146,15.5,11.42,6.2585999999999995,0,8,0,0,0,0,0,0,0,1,0,0,0,0
28364,153,1,25,1,124,198,24.410000000000004,17.659999999999997,10.8,1,7,0,0,0,0,0,0,1,0,0,0,0,0
28389,10111,1,28,26,65,45,3.3100000000000005,4.199999999999998,0.26280000000000003,0,10,0,0,1,0,0,0,0,0,0,0,0,0
28435,5850,1,70,23,161,371,16.619999999999997,11.84,0.396,0,9,1,0,0,0,0,0,0,0,0,0,0,0
28443,947,1,28,18,1945,276,20.439999999999998,9.24,1.53,0,5,0,0,0,0,1,0,0,0,0,0,0,0
28455,10454,1,19,16,107,458,26.910000000000004,14.079999999999997,0.3024,0,6,0,0,0,0,0,0,0,0,0,1,0,0
28475,3390,1,18,13,71,394,34.209999999999994,18.27,1.26,0,5,0,0,0,0,1,0,0,0,0,0,0,0
28506,9389,1,80,11,80,207,14.059999999999999,11.229999999999997,1.0781999999999998,0,7,0,0,0,0,0,0,1,0,0,0,0,0
28511,6404,1,22,6,871,270,20.529999999999998,11.209999999999999,0.685,0,7,0,0,0,0,0,0,1,0,0,0,0,0
28544,6812,1,19,23,111,103,8.890000000000002,7.8,4.281000000000001,0,6,0,0,0,0,0,0,0,0,0,1,0,0
28607,9489,1,60,1,339,160,17.96,8.09,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0
28616,8279,1,22,16,35,347,26.59,15.77,0.423,0,4,0,0,0,1,0,0,0,0,0,0,0,0
