SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_VITA_RAE_mcg,sum_FOLDFE_mcg,sum_IRON_mg,sum_ZINC_mg,WEEKEND,adm2_,adm2_9,adm2_4,adm2_14,adm2_15,adm2_11,adm2_10,adm2_12,adm2_2,adm2_7,adm2_1,adm2_3,adm2_8,adm2_13,adm2_5,adm2_6
30213,8814,2,38,17,58,72,4.8599999999999985,5.339999999999997,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30238,3054,2,65,4,27,35,3.67,2.1899999999999995,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30241,10093,2,22,2,453,104,6.13,5.23,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30242,1298,2,49,24,46,319,19.000000000000004,12.39,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30264,2834,2,57,25,124,196,7.279999999999999,5.56,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30320,1194,2,24,3,109,96,8.68,6.109999999999999,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30332,9133,2,51,26,131,220,9.13,6.569999999999999,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30335,7411,2,27,18,219,182,8.54,6.949999999999999,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30348,5234,2,23,21,69,87,4.29,2.86,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30349,1061,2,55,26,80,191,15.54,8.709999999999999,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30400,5940,2,43,28,147,81,4.199999999999999,3.7299999999999986,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30429,3267,1,38,2,22,107,7.380000000000001,6.43,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30463,318,2,27,4,30,80,5.3,4.03,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30478,5014,2,33,3,66,76,8.430000000000001,8.639999999999999,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30517,4390,2,25,14,177,268,10.639999999999997,5.579999999999998,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30543,2679,1,58,27,312,216,13.04,7.819999999999999,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30556,11901,1,61,20,41,176,9.62,7.619999999999998,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30560,4251,2,23,4,54,92,12.94,5.499999999999999,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30563,6183,2,35,8,63,86,5.8,4.989999999999999,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30566,10447,1,20,10,133,115,4.979999999999999,3.8499999999999996,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30585,121,1,55,1,75,128,7.48,6.17,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30588,9938,2,26,23,322,98,7.969999999999999,6.149999999999999,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30589,7702,2,50,24,48,112,6.039999999999999,4.199999999999998,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30590,10967,1,24,13,150,74,3.92,3.9299999999999997,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30592,5654,2,23,8,1110,207,9.9,7.6899999999999995,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30595,4732,2,35,4,40,43,2.7600000000000002,2.7199999999999998,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30597,849,1,47,22,187,147,6.090000000000001,5.6,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30601,9783,2,60,2,359,202,9.239999999999998,6.6,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30602,6838,2,36,22,876,112,7.099999999999998,5.2799999999999985,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30622,10476,1,45,29,108,87,4.589999999999999,4.379999999999999,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30626,1394,1,29,6,199,180,9.3,8.489999999999998,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30628,7360,2,24,30,106,125,5.85,5.55,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30689,7930,1,47,27,64,187,5.97,4.949999999999999,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30690,10040,2,34,31,49,124,8.350000000000001,6.79,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30721,3166,1,24,27,34,139,7.34,6.489999999999998,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30723,10660,2,30,13,56,189,22.31,12.999999999999998,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30728,3760,2,19,13,569,157,5.5200000000000005,4.649999999999999,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30748,914,1,60,25,37,251,28.03,14.61,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30758,1552,2,60,15,86,109,18.89,5.450000000000001,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30773,11118,1,28,26,44,112,6.139999999999999,5.659999999999998,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30789,2225,2,62,23,39,72,6.8199999999999985,4.56,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30808,6993,1,54,2,196,336,12.940000000000003,10.43,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30859,10996,2,27,25,91,94,84.83,4.939999999999997,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30869,1298,2,27,24,55,327,18.869999999999997,13.019999999999996,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30871,7138,1,18,11,137,139,8.659999999999998,7.229999999999999,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30890,9567,2,75,12,45,137,5.8500000000000005,4.07,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30948,9564,1,55,25,26,290,44.35,16.989999999999995,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30950,8563,2,37,28,39,123,10.259999999999998,7.729999999999998,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30952,580,2,47,10,80,82,4.15,3.499999999999999,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30962,6297,1,36,26,149,113,5.14,4.78,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30971,3761,1,29,10,244,271,17.36,7.2299999999999995,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30977,3189,2,26,2,116,290,10.569999999999997,5.66,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30981,1516,2,49,23,55,110,18.35,5.370000000000001,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30986,1557,1,19,6,117,177,7.28,7.1099999999999985,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31016,10482,2,24,4,42,170,10.12,7.26,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31064,8674,2,40,22,40,64,4.059999999999999,3.5499999999999994,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31073,6422,2,30,21,96,131,6.1,4.3500000000000005,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31083,9819,1,30,27,133,135,6.13,6.619999999999999,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31087,4261,2,60,30,60,92,4.2,3.5300000000000002,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31096,7478,1,30,27,92,219,10.18,8.77,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31099,193,2,35,5,75,117,6.470000000000001,6.97,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31105,7995,2,40,13,127,186,8.209999999999999,3.6999999999999993,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31108,11252,1,35,17,66,107,9.530000000000001,6.659999999999998,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31109,9962,2,24,29,111,399,16.289999999999996,11.659999999999998,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31118,4599,2,27,30,1316,118,8.140000000000002,3.6999999999999997,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31122,2786,2,55,6,67,254,8.689999999999998,6.77,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31130,2746,2,21,18,92,213,13.899999999999999,8.41,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31140,2498,2,42,26,29,80,4.8999999999999995,4.719999999999999,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31150,3135,2,26,3,158,145,7.7299999999999995,5.27,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31161,8759,1,19,21,63,113,5.79,6.68,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31167,10501,1,55,4,44,241,9.44,7.41,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31246,9239,1,46,8,105,190,19.22,10.77,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31259,5420,2,45,15,85,205,7.139999999999999,3.9299999999999993,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31278,10260,1,67,26,173,195,8.650000000000002,6.829999999999999,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31295,8885,1,33,17,40,109,6.2299999999999995,5.029999999999999,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31306,9572,2,45,17,338,193,7.0600000000000005,5.52,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31313,3366,1,45,25,39,170,7.259999999999999,7.26,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31320,5728,2,47,8,65,148,14.939999999999998,6.069999999999999,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31334,11382,2,30,13,91,113,4.579999999999999,4.659999999999998,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31340,7172,2,20,27,17,90,6.3599999999999985,4.259999999999999,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31355,1172,1,40,24,231,94,7.379999999999999,7.92,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31382,5270,2,54,10,55,128,8.08,8.409999999999998,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31390,7018,1,50,30,83,73,7.199999999999999,5.629999999999999,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31419,4639,2,62,13,92,269,8.990000000000002,7.349999999999999,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31422,9565,1,39,22,66,191,12.339999999999998,6.489999999999999,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31424,8924,2,38,29,60,142,7.33,6.459999999999999,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31427,1479,2,42,29,286,121,5.8100000000000005,4.8100000000000005,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31454,2758,2,50,10,22,127,4.859999999999999,2.759999999999999,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31475,5613,2,55,20,58,88,6.91,5.1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31486,5082,2,19,25,51,106,5.869999999999999,4.349999999999999,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31488,10913,2,22,22,181,143,9.149999999999999,6.3199999999999985,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31506,9827,2,31,29,183,162,8.1,5.509999999999998,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31509,7872,2,45,1,80,162,10.9,7.929999999999997,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31511,8993,2,42,24,40,287,12.02,6.459999999999999,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31513,7585,2,34,20,39,64,6.149999999999999,4.599999999999999,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31552,8997,1,27,2,63,78,4.95,3.6899999999999995,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31555,3054,2,29,4,52,72,6.48,4.46,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31576,4054,1,19,12,359,228,13.919999999999996,10.749999999999996,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31635,5650,2,35,27,108,147,8.11,5.909999999999999,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31645,8422,2,46,24,3969,152,11.36,9.679999999999998,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31684,7973,2,22,3,20,125,4.29,2.859999999999999,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31777,7635,2,28,31,60,121,6.169999999999998,6.47,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31790,8159,2,65,17,1068,78,6.389999999999999,3.91,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31839,2688,1,62,18,53,106,7.420000000000001,5.079999999999999,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31842,11778,2,28,22,478,193,8.540000000000003,7.16,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31877,9584,1,47,5,633,208,9.440000000000001,8.449999999999998,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31898,7083,2,33,8,154,153,6.579999999999999,5.83,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31913,11004,2,48,23,213,252,12.299999999999999,8.4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31926,10806,2,30,28,26,134,6.050000000000001,5.159999999999999,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31931,9090,2,55,31,76,134,7.03,5.370000000000001,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31963,10648,2,30,5,95,97,6.32,5.94,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31985,502,1,26,7,162,60,13.099999999999998,3.94,1,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32012,3904,1,55,8,83,113,10.32,7.1800000000000015,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32023,6346,1,40,13,591,186,9.179999999999998,8.43,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32024,4388,2,52,27,66,98,5.73,5.109999999999999,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32027,1418,1,60,3,72,188,13.52,10.379999999999999,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32082,9706,1,40,30,90,210,14.809999999999999,11.679999999999996,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32084,3195,2,48,8,26,146,6.589999999999998,7.15,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32095,6259,1,29,31,335,197,8.13,5.439999999999998,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32130,4173,2,53,26,140,155,8.26,6.629999999999998,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32133,10306,2,43,15,59,69,4.129999999999998,4.479999999999999,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32170,10481,2,36,9,119,115,5.16,5.390000000000001,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32207,3037,2,22,17,46,56,3.5699999999999994,2.9699999999999993,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32232,7966,2,28,5,40,119,6.85,5.4899999999999975,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32236,7395,2,75,18,70,119,5.8,4.28,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32241,1220,1,28,11,45,49,7.03,3.81,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32245,1510,2,40,27,169,155,7.13,5.729999999999999,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32247,9491,2,24,23,207,335,12.31,8.15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32251,6650,2,20,27,98,109,7.149999999999999,5.339999999999999,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32254,2763,1,20,10,249,170,10.03,6.269999999999999,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32305,1622,1,29,17,124,156,6.790000000000001,6.12,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32315,5993,2,61,17,102,145,6.8999999999999995,6.45,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32318,9111,1,42,10,145,179,9.11,7.279999999999999,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32324,6179,2,20,4,100,155,13.580000000000002,9.629999999999999,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32340,3922,1,45,10,50,431,13.970000000000002,8.129999999999999,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32384,7103,2,40,13,48,104,6.5600000000000005,5.68,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32405,10180,1,25,13,72,110,9.7,10.729999999999999,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32445,141,2,70,6,38,93,4.84,4.36,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32452,6557,2,33,21,3668,181,12.86,10.02,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32456,2089,2,27,27,120,202,9.070000000000002,6.83,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32472,5425,1,53,4,147,203,17.379999999999995,12.839999999999998,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32490,1521,1,35,29,122,130,7.799999999999999,7.089999999999998,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32499,10207,2,36,30,240,116,6.1000000000000005,5.330000000000001,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32500,10180,1,55,13,39,67,19.900000000000002,4.52,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32533,2679,2,48,27,211,157,9.489999999999998,5.769999999999999,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32607,10527,1,56,30,9,52,3.7399999999999998,4.219999999999999,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32609,11548,1,41,24,53,232,9.089999999999998,7.329999999999999,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32624,7138,2,19,11,159,135,7.319999999999999,6.369999999999999,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32631,3037,1,29,17,68,101,6.49,6.15,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32643,5047,1,43,19,146,196,15.76,11.529999999999998,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32672,8247,2,32,3,112,171,6.579999999999997,4.029999999999999,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32676,1973,2,35,2,25,123,7.51,7.289999999999998,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32688,2366,1,24,17,212,138,8.2,7.839999999999998,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32699,363,2,29,6,18,22,1.5200000000000002,1.4200000000000002,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32726,702,2,55,17,133,172,7.589999999999999,5.089999999999999,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32727,7723,2,18,21,44,99,5.68,6.130000000000001,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32771,9519,1,22,10,36,418,13.52,4.8999999999999995,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32774,7447,1,67,27,74,108,7.650000000000001,4.759999999999999,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32807,6204,1,19,23,66,150,6.159999999999999,5.7,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32817,9758,2,23,13,72,82,8.540000000000001,4.949999999999998,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32835,5063,2,40,24,72,144,6.289999999999999,4.880000000000001,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32853,8863,2,22,2,43,129,4.1899999999999995,3.0700000000000007,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32857,1272,2,65,11,80,128,10.44,3.75,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32900,9479,2,30,18,2103,130,10.559999999999997,6.3,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32912,7017,2,68,2,28,84,4.46,4.76,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32937,10306,1,18,15,79,96,5.839999999999998,6.44,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32957,9441,2,48,24,331,114,8.15,4.959999999999999,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32983,3366,2,35,25,21,124,4.829999999999999,5.079999999999998,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33039,9819,2,26,27,106,119,5.45,5.64,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33069,5425,1,22,4,143,192,17.000000000000004,12.6,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33076,1432,2,24,29,190,159,11.07,6.210000000000001,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33083,10950,1,38,19,79,213,9.749999999999998,8.81,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33090,10002,1,69,21,181,377,10.809999999999999,9.129999999999999,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33107,10902,2,40,28,46,91,5.669999999999999,5.68,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33123,3223,2,28,26,1561,88,6.89,4.3999999999999995,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33131,6918,1,20,20,31,94,5.719999999999999,4.779999999999998,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33133,11722,2,50,28,59,279,9.11,5.16,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33166,165,2,40,3,81,92,7.879999999999999,5.049999999999999,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33178,119,2,55,27,38,181,8.320000000000002,7.879999999999999,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33214,11371,2,22,18,46,103,5.649999999999999,5.41,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33256,1089,1,37,9,70,279,11.56,7.919999999999997,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33266,3421,2,33,23,54,96,4.430000000000001,3.599999999999999,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33267,1840,1,55,29,31,341,19.679999999999996,11.259999999999998,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33278,11545,2,35,30,52,114,4.93,3.6299999999999986,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33279,8022,2,21,13,76,135,6.369999999999998,6.38,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33299,4388,1,25,27,90,137,7.969999999999999,7.3199999999999985,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33307,1606,2,40,5,55,111,17.569999999999997,4.959999999999998,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33314,5397,1,32,20,965,225,10.279999999999998,7.049999999999998,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33333,11548,2,41,24,43,199,8.169999999999998,6.7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33348,5630,2,40,18,116,327,13.779999999999998,8.999999999999998,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33355,8751,2,25,29,31,72,4.129999999999999,3.8999999999999995,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33356,3475,1,65,23,259,217,13.89,10.61,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33357,1804,1,22,28,19,70,3.27,3.259999999999999,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33363,2700,2,38,3,21,70,4.33,4.2299999999999995,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33375,6096,2,37,5,65,96,5.34,4.42,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33382,7993,2,50,29,127,238,12.83,8.739999999999997,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33399,4168,2,35,27,112,164,7.3999999999999995,6.879999999999999,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33408,1500,2,49,12,75,145,7.4,6.36,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33423,10788,2,26,27,131,193,8.919999999999998,7.079999999999998,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33456,4786,2,23,10,425,122,6.06,5.12,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33465,5713,1,43,30,156,303,12.949999999999998,8.169999999999998,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33468,9192,2,24,18,706,155,8.04,6.130000000000001,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33470,10746,2,56,8,582,138,36.52,4.909999999999999,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33477,4141,1,20,1,30,68,3.39,3.45,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33499,6396,2,30,2,71,122,5.059999999999999,4.009999999999999,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33501,7771,2,37,17,74,174,5.989999999999998,4.58,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33522,10692,2,42,5,251,200,8.69,5.809999999999998,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33560,4036,2,40,16,180,200,9.11,7.279999999999998,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33604,4398,2,38,22,862,255,14.549999999999999,7.889999999999999,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33635,1131,2,46,31,47,95,8.229999999999999,4.869999999999999,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33643,6959,2,47,1,225,134,4.749999999999999,5.339999999999999,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33668,3037,2,47,17,52,69,4.41,3.9499999999999993,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33679,1447,2,45,31,70,161,14.420000000000002,8.759999999999998,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33696,134,2,50,2,35,129,7.529999999999999,7.210000000000001,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33698,2550,2,18,2,88,86,6.979999999999999,5.799999999999999,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33706,6100,1,36,2,28,155,8.9,8.520000000000001,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33762,4718,2,35,30,22,68,4.85,4.339999999999999,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33785,8689,1,60,13,600,124,6.82,6.18,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
