SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_VITA_RAE_mcg,sum_FOLDFE_mcg,sum_IRON_mg,sum_ZINC_mg,WEEKEND,adm2_,adm2_7,adm2_1,adm2_2,adm2_4,adm2_3,adm2_6,adm2_8,adm2_5
18385,584,2,27,2,0,60,12.67,5.329999999999999,0,6,0,0,0,0,0,1,0,0
18404,9528,1,60,7,10,137,4.9,4.89,1,1,0,1,0,0,0,0,0,0
18432,1389,1,42,25,195,53,5.779999999999999,4.199999999999999,0,7,1,0,0,0,0,0,0,0
18450,4720,2,60,15,842,205,22.899999999999995,5.0699999999999985,0,2,0,0,1,0,0,0,0,0
18464,10097,2,22,10,782,49,4.88,4.3100000000000005,0,8,0,0,0,0,0,0,1,0
18523,3746,2,26,24,1785,94,8.25,4.58,0,4,0,0,0,1,0,0,0,0
18527,1842,1,19,23,1,99,7.1,6.06,0,7,1,0,0,0,0,0,0,0
18590,367,2,36,11,299,136,12.969999999999999,5.94,0,2,0,0,1,0,0,0,0,0
18594,7054,2,31,22,0,105,11.829999999999998,8.419999999999998,0,7,1,0,0,0,0,0,0,0
18656,9082,1,20,23,10,139,17.49,10.089999999999996,0,3,0,0,0,0,1,0,0,0
18659,9866,1,28,5,598,176,10.579999999999998,5.349999999999999,0,8,0,0,0,0,0,0,1,0
18660,4939,2,20,9,24,157,10.32,6.799999999999999,0,2,0,0,1,0,0,0,0,0
18665,6457,1,36,16,11,78,6.489999999999999,4.68,0,5,0,0,0,0,0,0,0,1
18678,8326,2,29,31,3,50,4.109999999999999,3.9399999999999995,0,1,0,1,0,0,0,0,0,0
18680,5087,2,38,24,1,126,5.95,3.73,0,8,0,0,0,0,0,0,1,0
18704,9225,2,23,11,57,83,4.94,3.8200000000000003,0,4,0,0,0,1,0,0,0,0
18726,8569,2,25,13,89,114,8.62,5.74,0,1,0,1,0,0,0,0,0,0
18754,1695,2,29,25,123,61,5.819999999999999,4.029999999999999,0,4,0,0,0,1,0,0,0,0
18764,4602,2,54,28,16,78,9.479999999999999,6.079999999999999,0,3,0,0,0,0,1,0,0,0
18784,6763,2,48,29,533,198,25.96,9.05,0,4,0,0,0,1,0,0,0,0
18801,3161,2,18,24,12,65,9.49,5.529999999999999,0,3,0,0,0,0,1,0,0,0
18802,6457,2,61,16,11,69,5.65,3.8899999999999997,0,5,0,0,0,0,0,0,0,1
18825,3629,1,35,15,0,45,3.9800000000000004,3.8899999999999997,0,8,0,0,0,0,0,0,1,0
18831,5197,1,22,7,144,78,10.43,6.069999999999999,1,6,0,0,0,0,0,1,0,0
18843,3601,2,62,23,3,233,9.850000000000001,4.4399999999999995,0,3,0,0,0,0,1,0,0,0
18852,838,2,46,14,730,82,15.899999999999999,5.1899999999999995,0,4,0,0,0,1,0,0,0,0
18857,11404,1,35,11,16,92,6.54,5.909999999999998,0,1,0,1,0,0,0,0,0,0
18864,3104,1,30,26,3662,109,12.07,4.529999999999999,0,1,0,1,0,0,0,0,0,0
18873,9829,2,49,29,23,104,9.71,5.409999999999999,0,4,0,0,0,1,0,0,0,0
18885,6401,1,52,22,258,207,40.3,6.090000000000001,0,7,1,0,0,0,0,0,0,0
18894,2296,2,32,30,7,142,13.190000000000001,7.1,0,6,0,0,0,0,0,1,0,0
18917,6439,1,41,19,26,163,11.099999999999998,6.500000000000002,0,8,0,0,0,0,0,0,1,0
18927,5965,1,38,16,0,108,8.18,5.0600000000000005,0,5,0,0,0,0,0,0,0,1
18947,10392,2,67,24,6,131,10.27,5.59,0,3,0,0,0,0,1,0,0,0
18948,3471,1,50,6,298,326,14.3,8.03,0,1,0,1,0,0,0,0,0,0
18991,1151,1,33,8,1,81,8.41,7.25,0,6,0,0,0,0,0,1,0,0
19002,3647,1,45,15,180,112,15.360000000000001,9.320000000000002,0,2,0,0,1,0,0,0,0,0
19019,2875,2,45,22,15,93,15.68,6.709999999999999,0,8,0,0,0,0,0,0,1,0
19020,7501,2,38,8,216,220,12.09,5.799999999999999,0,1,0,1,0,0,0,0,0,0
19027,11572,1,28,23,16,180,16.169999999999998,9.07,0,8,0,0,0,0,0,0,1,0
19035,8439,2,46,24,17,155,13.590000000000002,7.139999999999999,0,3,0,0,0,0,1,0,0,0
19050,3697,1,56,23,101,143,16.349999999999998,9.68,0,8,0,0,0,0,0,0,1,0
19058,2659,1,37,26,497,66,13.57,4.369999999999999,0,5,0,0,0,0,0,0,0,1
19070,7929,1,38,26,7,108,9.7,7.81,0,7,1,0,0,0,0,0,0,0
19091,7394,2,22,18,68,103,6,4.35,0,5,0,0,0,0,0,0,0,1
19101,2615,1,26,12,575,470,19.189999999999998,8.899999999999999,0,1,0,1,0,0,0,0,0,0
19116,9528,2,58,7,10,137,4.89,4.88,1,1,0,1,0,0,0,0,0,0
19133,6660,2,28,22,87,122,11.32,7.290000000000001,0,5,0,0,0,0,0,0,0,1
19206,1452,1,65,10,61,119,10.660000000000002,6.989999999999999,0,2,0,0,1,0,0,0,0,0
19209,2899,2,23,11,6,115,8.65,4.8100000000000005,0,4,0,0,0,1,0,0,0,0
19233,6030,2,39,3,9,49,5.3599999999999985,3.9599999999999995,0,7,1,0,0,0,0,0,0,0
19245,8939,2,35,7,40,126,6.77,5.210000000000001,1,1,0,1,0,0,0,0,0,0
19304,9745,2,36,23,0,47,5.84,4.34,0,8,0,0,0,0,0,0,1,0
19309,3684,2,29,22,37,857,15.64,7.249999999999999,0,8,0,0,0,0,0,0,1,0
19317,9826,2,36,14,0,84,6.299999999999999,5.559999999999999,0,2,0,0,1,0,0,0,0,0
19324,439,1,19,17,88,138,6.789999999999999,5.92,0,3,0,0,0,0,1,0,0,0
19368,1261,1,21,27,5,95,12.84,7.049999999999999,0,4,0,0,0,1,0,0,0,0
19388,7938,1,40,17,39,175,11.77,9.209999999999999,0,2,0,0,1,0,0,0,0,0
19391,6367,2,37,8,406,264,12.629999999999999,7.06,0,2,0,0,1,0,0,0,0,0
19397,5266,1,32,7,1,44,5.449999999999999,4.1,1,8,0,0,0,0,0,0,1,0
19398,6182,2,23,14,14,90,4.54,3.9,0,8,0,0,0,0,0,0,1,0
19431,5272,1,66,23,128,103,6.8900000000000015,5.7,0,7,1,0,0,0,0,0,0,0
19439,1951,1,41,23,59,124,6.989999999999999,5.869999999999999,0,5,0,0,0,0,0,0,0,1
19450,11277,2,58,7,0,60,8.11,4.83,1,8,0,0,0,0,0,0,1,0
19467,1207,2,39,17,6,80,9.09,5.110000000000001,0,7,1,0,0,0,0,0,0,0
19473,4502,1,18,21,0,57,7.509999999999999,5.13,0,8,0,0,0,0,0,0,1,0
19514,7863,2,45,5,803,231,14.25,5.8,0,6,0,0,0,0,0,1,0,0
19562,2899,1,45,11,6,138,9.629999999999999,5.84,0,4,0,0,0,1,0,0,0,0
19572,779,1,26,23,18,114,5.85,5.8500000000000005,0,7,1,0,0,0,0,0,0,0
19573,5030,2,45,17,30,56,5.46,5.11,0,2,0,0,1,0,0,0,0,0
19591,6455,1,20,11,67,303,11.520000000000001,8.09,0,1,0,1,0,0,0,0,0,0
19613,6541,1,45,19,60,134,26.589999999999996,7.019999999999999,0,7,1,0,0,0,0,0,0,0
19634,9025,2,23,10,824,17,1.11,1.75,0,8,0,0,0,0,0,0,1,0
19638,10438,2,24,10,19,255,12.199999999999996,7.72,0,6,0,0,0,0,0,1,0,0
19643,5944,2,28,14,2,123,12,7.999999999999999,0,2,0,0,1,0,0,0,0,0
19647,9082,1,62,23,9,121,14.989999999999998,8.319999999999999,0,3,0,0,0,0,1,0,0,0
19650,5086,1,20,14,44,66,7.83,5.06,0,1,0,1,0,0,0,0,0,0
19654,942,1,42,24,187,152,19.060000000000002,11.509999999999998,0,3,0,0,0,0,1,0,0,0
19746,11053,1,47,26,13,432,19.409999999999997,9.88,0,7,1,0,0,0,0,0,0,0
19784,616,2,39,19,7,87,5.26,3.94,0,8,0,0,0,0,0,0,1,0
19823,7798,1,62,9,62,96,9.01,5.93,0,2,0,0,1,0,0,0,0,0
19849,3488,2,20,21,172,200,12.87,6.71,0,3,0,0,0,0,1,0,0,0
19850,2426,2,28,14,186,166,10.27,5.64,0,1,0,1,0,0,0,0,0,0
19852,10776,1,39,12,26,294,11.390000000000002,7.56,0,6,0,0,0,0,0,1,0,0
19861,4088,2,37,28,85,103,6.99,5.13,0,7,1,0,0,0,0,0,0,0
19876,2206,2,25,17,1008,78,20.93,5.78,0,2,0,0,1,0,0,0,0,0
19882,2615,1,61,12,575,470,19.189999999999998,8.899999999999999,0,1,0,1,0,0,0,0,0,0
19904,10491,1,50,25,11,59,5.909999999999999,4.1499999999999995,0,1,0,1,0,0,0,0,0,0
19950,10517,1,28,9,23,95,6.419999999999999,4.309999999999999,0,6,0,0,0,0,0,1,0,0
19965,3642,2,20,26,616,88,15.440000000000001,5.299999999999999,0,1,0,1,0,0,0,0,0,0
19975,2201,2,30,17,11,90,6.7700000000000005,4.18,0,7,1,0,0,0,0,0,0,0
19985,2560,1,22,26,9,193,19.19,12.51,0,7,1,0,0,0,0,0,0,0
20015,2674,2,51,11,102,148,15.2,8.04,0,2,0,0,1,0,0,0,0,0
20062,5118,1,46,29,457,86,17.229999999999997,7.060000000000001,0,4,0,0,0,1,0,0,0,0
20071,8017,2,40,26,88,243,8.85,4.74,0,7,1,0,0,0,0,0,0,0
20153,1254,1,30,23,1,135,15.629999999999997,10.68,0,5,0,0,0,0,0,0,0,1
20183,11028,2,30,4,0,57,4.83,3.939999999999999,0,8,0,0,0,0,0,0,1,0
20187,6455,2,60,11,48,225,7.620000000000001,5.119999999999999,0,1,0,1,0,0,0,0,0,0
20206,8040,1,30,1,13,241,17.29,9.62,1,3,0,0,0,0,1,0,0,0
20223,10673,2,46,31,929,70,6.620000000000001,3.5900000000000003,0,1,0,1,0,0,0,0,0,0
20225,7438,2,39,21,44,291,12.04,7.619999999999999,0,3,0,0,0,0,1,0,0,0
20254,6215,1,23,22,102,118,4.3,3.5300000000000002,0,7,1,0,0,0,0,0,0,0
20289,5324,2,49,11,62,143,10.409999999999998,6.680000000000001,0,1,0,1,0,0,0,0,0,0
20307,3027,1,60,30,2,120,14.600000000000001,8.97,0,1,0,1,0,0,0,0,0,0
20332,11842,1,55,23,91,113,7.98,6.9799999999999995,0,7,1,0,0,0,0,0,0,0
20336,4954,1,27,9,0,39,11.280000000000001,5.17,0,6,0,0,0,0,0,1,0,0
20338,779,2,28,23,15,85,4.3,4.12,0,7,1,0,0,0,0,0,0,0
20343,3285,2,45,3,3,87,4.67,3.37,0,7,1,0,0,0,0,0,0,0
20354,4990,2,22,23,2765,106,13.969999999999997,5.709999999999999,0,1,0,1,0,0,0,0,0,0
20387,1312,2,23,2,656,77,19.66,5.129999999999999,0,1,0,1,0,0,0,0,0,0
20403,10474,2,23,14,280,240,8.93,5.72,0,2,0,0,1,0,0,0,0,0
20417,8668,2,35,25,0,69,7.4399999999999995,5.7700000000000005,0,5,0,0,0,0,0,0,0,1
20423,7798,2,60,9,62,96,9.01,5.93,0,2,0,0,1,0,0,0,0,0
20457,7501,2,25,8,269,242,13.420000000000002,6.5,0,1,0,1,0,0,0,0,0,0
20496,2552,2,45,10,743,425,18.47,8.49,0,4,0,0,0,1,0,0,0,0
20501,9065,1,20,2,4,146,9.459999999999999,5.37,0,6,0,0,0,0,0,1,0,0
20505,9503,2,25,6,87,119,9.37,6.699999999999999,0,1,0,1,0,0,0,0,0,0
20506,9594,1,52,29,1,93,10.82,8.53,0,7,1,0,0,0,0,0,0,0
20520,8836,2,25,5,121,218,16.490000000000002,9.86,0,8,0,0,0,0,0,0,1,0
20529,3666,1,40,17,32,96,8.549999999999999,6.0600000000000005,0,2,0,0,1,0,0,0,0,0
20538,9232,2,55,6,95,182,15.39,5.8100000000000005,0,1,0,1,0,0,0,0,0,0
20556,2979,2,35,17,10,53,7.550000000000001,4.01,0,2,0,0,1,0,0,0,0,0
20564,3901,2,43,12,63,134,9.499999999999998,7.96,0,6,0,0,0,0,0,1,0,0
20566,2126,2,36,28,1,150,8.41,6.97,0,7,1,0,0,0,0,0,0,0
20573,7933,1,32,28,1,47,9.059999999999999,4.05,0,3,0,0,0,0,1,0,0,0
20601,1555,2,55,6,90,160,5.58,3.3799999999999994,0,4,0,0,0,1,0,0,0,0
20617,11302,2,24,31,3,79,5.68,5.99,0,1,0,1,0,0,0,0,0,0
20630,7773,2,62,14,687,173,20.160000000000004,5.829999999999999,0,1,0,1,0,0,0,0,0,0
20633,4067,1,18,26,9,151,12.4,6.869999999999999,0,5,0,0,0,0,0,0,0,1
20648,4234,2,44,13,0,180,13.68,8.229999999999999,0,4,0,0,0,1,0,0,0,0
20656,7099,2,29,13,0,33,3.4699999999999998,2.69,0,1,0,1,0,0,0,0,0,0
20670,399,1,68,25,631,140,20.79,6.1,0,3,0,0,0,0,1,0,0,0
20677,10551,1,40,10,862,457,13.7,6.92,0,1,0,1,0,0,0,0,0,0
20727,1565,1,23,10,48,392,15.85,10.27,0,6,0,0,0,0,0,1,0,0
20751,8874,2,45,23,4,93,7.890000000000001,6.049999999999999,0,3,0,0,0,0,1,0,0,0
20760,4310,1,34,23,2,133,13.020000000000001,9.79,0,7,1,0,0,0,0,0,0,0
20761,5316,1,29,7,83,100,10.379999999999997,5.46,1,6,0,0,0,0,0,1,0,0
20800,8125,1,55,11,11,100,6.41,5.33,0,8,0,0,0,0,0,0,1,0
20804,7047,2,31,14,33,62,4.859999999999999,3.9899999999999998,0,2,0,0,1,0,0,0,0,0
20826,4604,2,35,7,25,166,17,5.49,1,3,0,0,0,0,1,0,0,0
20837,1253,1,30,20,0,76,6.24,5.06,0,5,0,0,0,0,0,0,0,1
20886,11762,2,32,1,70,180,10.959999999999999,7.95,1,3,0,0,0,0,1,0,0,0
20896,2725,1,21,13,317,123,9.5,4.68,0,1,0,1,0,0,0,0,0,0
20900,4266,1,35,1,16,94,6.769999999999999,3.6199999999999997,1,3,0,0,0,0,1,0,0,0
20910,767,2,78,9,629,52,3.5,3.0999999999999996,0,8,0,0,0,0,0,0,1,0
20927,1790,2,18,11,511,742,14.129999999999997,5.79,0,4,0,0,0,1,0,0,0,0
20935,4804,2,45,19,0,57,7.21,5.6,0,8,0,0,0,0,0,0,1,0
20940,10635,1,54,9,11,120,11.34,8.13,0,8,0,0,0,0,0,0,1,0
20957,3814,2,40,26,372,127,8.12,4.739999999999998,0,7,1,0,0,0,0,0,0,0
20965,3453,2,42,24,241,57,10.059999999999999,4.489999999999999,0,3,0,0,0,0,1,0,0,0
20977,11854,2,45,6,0,27,6.08,3.0700000000000003,0,4,0,0,0,1,0,0,0,0
20983,11200,1,45,23,26,127,26.100000000000005,5.82,0,3,0,0,0,0,1,0,0,0
20995,1991,2,43,24,0,52,5.48,4.25,0,8,0,0,0,0,0,0,1,0
21072,11682,2,72,19,47,73,10.6,9.959999999999999,0,3,0,0,0,0,1,0,0,0
21082,7938,2,35,17,31,154,9.34,7.079999999999998,0,2,0,0,1,0,0,0,0,0
21109,7948,2,75,1,42,128,7.7,4.470000000000001,1,6,0,0,0,0,0,1,0,0
21113,5970,1,34,29,103,75,6.66,3.0199999999999996,0,7,1,0,0,0,0,0,0,0
21123,298,1,27,13,53,120,6.67,5.47,0,5,0,0,0,0,0,0,0,1
21131,9936,2,36,1,90,127,10.309999999999997,7.829999999999999,1,3,0,0,0,0,1,0,0,0
21143,3713,2,23,1,53,159,11.129999999999999,6.489999999999999,1,3,0,0,0,0,1,0,0,0
21196,4441,2,45,14,63,126,8.780000000000001,6.51,0,4,0,0,0,1,0,0,0,0
21210,8847,1,38,12,6,187,21.31,13.719999999999999,0,6,0,0,0,0,0,1,0,0
21222,1242,2,40,12,476,78,13.450000000000001,6,0,8,0,0,0,0,0,0,1,0
21241,4521,2,32,24,589,49,12.329999999999998,2.71,0,8,0,0,0,0,0,0,1,0
21264,6627,2,49,1,488,99,15.719999999999997,5.03,1,1,0,1,0,0,0,0,0,0
21279,852,1,30,12,21,99,10.099999999999998,7.120000000000001,0,4,0,0,0,1,0,0,0,0
21286,11407,2,20,2,37,82,9.37,3.849999999999999,0,6,0,0,0,0,0,1,0,0
21289,10348,2,34,6,587,203,12.55,7.869999999999999,0,3,0,0,0,0,1,0,0,0
21298,9536,2,37,21,1651,54,3.06,3.3899999999999992,0,8,0,0,0,0,0,0,1,0
21322,7130,1,30,12,1,70,4.74,4.8,0,2,0,0,1,0,0,0,0,0
21355,1659,1,46,20,0,59,6.1,5.4399999999999995,0,8,0,0,0,0,0,0,1,0
21362,1730,1,48,22,16,297,21.429999999999996,12.879999999999997,0,8,0,0,0,0,0,0,1,0
21372,8939,1,19,7,42,163,8.1,6.14,1,1,0,1,0,0,0,0,0,0
21373,1409,2,56,27,32,54,7.62,3.5399999999999996,0,4,0,0,0,1,0,0,0,0
21416,3067,2,42,2,197,142,9.05,4.53,0,1,0,1,0,0,0,0,0,0
21425,11812,2,21,24,550,45,3.06,4.04,0,7,1,0,0,0,0,0,0,0
21438,3209,2,26,26,261,62,10.68,3.4299999999999997,0,7,1,0,0,0,0,0,0,0
21468,10437,2,22,3,0,44,5.529999999999999,3.7899999999999996,0,6,0,0,0,0,0,1,0,0
21531,3328,1,27,24,59,98,7.6,6.34,0,7,1,0,0,0,0,0,0,0
21535,7157,1,39,5,90,94,8.069999999999999,5.62,0,3,0,0,0,0,1,0,0,0
21551,8894,2,41,13,8,92,7.739999999999999,4.630000000000001,0,5,0,0,0,0,0,0,0,1
21586,8505,2,50,17,867,71,13.819999999999999,4.92,0,7,1,0,0,0,0,0,0,0
21618,5865,1,72,12,3,75,4.3100000000000005,2.9999999999999996,0,4,0,0,0,1,0,0,0,0
21634,4528,2,58,27,200,192,10.41,5.089999999999999,0,4,0,0,0,1,0,0,0,0
21646,489,1,42,16,9,143,16.099999999999998,8.04,0,3,0,0,0,0,1,0,0,0
21687,3415,1,30,31,4,66,4.6000000000000005,4.5200000000000005,0,1,0,1,0,0,0,0,0,0
21714,557,1,34,7,1,75,7.6,4.359999999999999,1,3,0,0,0,0,1,0,0,0
21720,7044,2,26,15,1,99,14.459999999999996,9.009999999999998,0,8,0,0,0,0,0,0,1,0
21723,4124,1,56,10,559,291,17.470000000000002,10.469999999999997,0,2,0,0,1,0,0,0,0,0
21739,8161,2,75,26,144,96,7.5699999999999985,5.5,0,3,0,0,0,0,1,0,0,0
21781,4829,1,20,24,1329,67,7.3,4.6000000000000005,0,8,0,0,0,0,0,0,1,0
21798,3626,1,39,13,55,155,11.89,6.6499999999999995,0,4,0,0,0,1,0,0,0,0
21861,2156,1,22,17,187,222,11.760000000000002,9.11,0,3,0,0,0,0,1,0,0,0
21872,8706,1,56,22,226,75,8.440000000000001,5.639999999999999,0,1,0,1,0,0,0,0,0,0
21874,6871,2,62,26,179,242,11.219999999999999,6.29,0,1,0,1,0,0,0,0,0,0
21888,7863,2,19,5,783,196,13.589999999999996,5.620000000000001,0,6,0,0,0,0,0,1,0,0
21889,7270,1,70,11,895,13,2.4799999999999995,0.9800000000000001,0,1,0,1,0,0,0,0,0,0
21894,8629,2,52,25,1,117,3.9000000000000004,2.82,0,8,0,0,0,0,0,0,1,0
21937,3144,2,19,23,95,163,12.399999999999999,4.68,0,3,0,0,0,0,1,0,0,0
21943,10304,2,62,8,14,57,7.099999999999999,4.56,0,8,0,0,0,0,0,0,1,0
21957,3219,2,40,25,77,226,16.15,8.059999999999999,0,3,0,0,0,0,1,0,0,0
21965,2885,2,28,6,31,70,7.209999999999999,5.1899999999999995,0,6,0,0,0,0,0,1,0,0
21978,7232,1,56,15,267,55,11.26,6.219999999999998,0,2,0,0,1,0,0,0,0,0
21979,3027,2,45,30,2,125,15.68,9.059999999999999,0,1,0,1,0,0,0,0,0,0
21980,4659,2,37,17,26,116,20.349999999999994,5.289999999999998,0,3,0,0,0,0,1,0,0,0
22018,8223,2,22,11,1,78,8.41,5.819999999999999,0,8,0,0,0,0,0,0,1,0
22046,9058,2,54,2,300,199,12.870000000000001,4.579999999999999,0,6,0,0,0,0,0,1,0,0
22047,399,2,18,25,444,126,16.77,5.779999999999998,0,3,0,0,0,0,1,0,0,0
22054,6541,2,62,19,60,119,25.490000000000002,5.279999999999999,0,7,1,0,0,0,0,0,0,0
22056,8977,2,31,10,100,190,7.83,5.1,0,1,0,1,0,0,0,0,0,0
22076,5299,2,37,9,111,188,13.050000000000002,6.900000000000001,0,1,0,1,0,0,0,0,0,0
22091,7386,2,28,23,1,83,4.779999999999999,5.95,0,7,1,0,0,0,0,0,0,0
22124,1790,1,20,11,591,127,10.329999999999998,5.04,0,4,0,0,0,1,0,0,0,0
22126,10453,2,33,19,287,292,13.399999999999997,7.59,0,7,1,0,0,0,0,0,0,0
22161,4528,1,38,27,231,238,16.349999999999998,9.219999999999999,0,4,0,0,0,1,0,0,0,0
22175,836,1,25,28,122,148,10.250000000000002,5.6899999999999995,0,3,0,0,0,0,1,0,0,0
22192,2327,2,18,21,282,216,11.069999999999999,5.919999999999999,0,3,0,0,0,0,1,0,0,0
22203,4980,1,18,13,8,91,8.14,5.419999999999999,0,5,0,0,0,0,0,0,0,1
22216,10437,2,40,3,0,44,5.53,3.7899999999999996,0,6,0,0,0,0,0,1,0,0
22221,9272,1,23,8,81,1839,15.21,10.77,0,1,0,1,0,0,0,0,0,0
22225,9429,2,56,28,3986,168,20.919999999999998,13.76,0,3,0,0,0,0,1,0,0,0
22241,5919,2,40,7,15,108,8.51,5.87,1,1,0,1,0,0,0,0,0,0
22256,9624,1,30,15,98,171,12.899999999999999,8.42,0,2,0,0,1,0,0,0,0,0
22261,3902,1,62,6,23,169,15.07,9.370000000000001,0,4,0,0,0,1,0,0,0,0
22309,2627,1,66,20,1,132,10.79,8.42,0,8,0,0,0,0,0,0,1,0
22319,5506,2,21,28,106,135,14.549999999999999,7.25,0,3,0,0,0,0,1,0,0,0
22329,6636,1,34,13,9,79,6.239999999999999,5.7700000000000005,0,7,1,0,0,0,0,0,0,0
22341,10763,2,55,9,453,155,7.8,4.949999999999999,0,4,0,0,0,1,0,0,0,0
22345,5486,2,80,12,290,177,11.399999999999999,5.860000000000001,0,4,0,0,0,1,0,0,0,0
22370,8212,2,24,8,90,74,7.539999999999999,5.049999999999999,0,1,0,1,0,0,0,0,0,0
22375,5249,2,28,12,2,137,9.76,6.3500000000000005,0,2,0,0,1,0,0,0,0,0
22388,11562,1,28,23,608,124,18.66,6.51,0,1,0,1,0,0,0,0,0,0
22391,290,2,28,14,203,159,14.54,7.19,0,4,0,0,0,1,0,0,0,0
22401,5653,2,43,10,38,85,6.43,4.71,0,1,0,1,0,0,0,0,0,0
22423,7409,2,65,9,17,83,9.55,4.2700000000000005,0,6,0,0,0,0,0,1,0,0
22437,5197,2,50,7,168,79,10.83,6.12,1,6,0,0,0,0,0,1,0,0
22440,9866,2,48,5,276,104,9.290000000000001,5.14,0,8,0,0,0,0,0,0,1,0
22466,4530,1,30,9,446,28,1.7,2.38,0,8,0,0,0,0,0,0,1,0
22475,5824,2,38,29,105,116,13.359999999999998,7.959999999999999,0,3,0,0,0,0,1,0,0,0
22491,2238,1,32,26,1,58,3.63,3.9000000000000004,0,5,0,0,0,0,0,0,0,1
22496,4266,2,27,1,16,104,9.810000000000002,5.159999999999999,1,3,0,0,0,0,1,0,0,0
22497,5506,1,52,28,106,162,15.570000000000002,9.049999999999999,0,3,0,0,0,0,1,0,0,0
22501,5272,2,19,23,128,103,6.89,5.7,0,7,1,0,0,0,0,0,0,0
22504,273,1,62,6,1303,48,5.09,5,0,8,0,0,0,0,0,0,1,0
22513,9314,1,42,22,1,358,5.24,4.01,0,5,0,0,0,0,0,0,0,1
22514,8439,1,56,24,23,257,20.88,10.199999999999998,0,3,0,0,0,0,1,0,0,0
22529,6636,1,60,13,21,108,10.21,8.420000000000002,0,7,1,0,0,0,0,0,0,0
22530,2219,2,19,23,2,268,9.169999999999998,4.5200000000000005,0,5,0,0,0,0,0,0,0,1
22532,11370,2,21,26,321,163,13.309999999999999,6.489999999999999,0,7,1,0,0,0,0,0,0,0
22535,9624,2,25,15,98,168,12.61,7.949999999999999,0,2,0,0,1,0,0,0,0,0
22571,7521,2,52,1,4,125,7.5600000000000005,4.4799999999999995,1,6,0,0,0,0,0,1,0,0
22589,1407,2,29,2,26,186,8.609999999999998,4.6499999999999995,0,3,0,0,0,0,1,0,0,0
22608,7442,2,35,29,1160,187,14.16,6.739999999999999,0,7,1,0,0,0,0,0,0,0
22620,2063,1,30,22,166,139,17.909999999999997,8.72,0,8,0,0,0,0,0,0,1,0
22656,5035,2,50,9,2,67,3.4999999999999996,1.7000000000000002,0,6,0,0,0,0,0,1,0,0
22685,2799,1,21,25,5,87,9.67,5.6099999999999985,0,3,0,0,0,0,1,0,0,0
22692,4317,2,31,29,40,273,17.19,7.069999999999999,0,3,0,0,0,0,1,0,0,0
22693,4828,2,52,7,9,156,10.639999999999999,7,1,6,0,0,0,0,0,1,0,0
22696,218,2,23,10,38,144,12.920000000000002,8.03,0,4,0,0,0,1,0,0,0,0
22701,6821,2,46,20,0,42,4.579999999999999,3.7099999999999995,0,8,0,0,0,0,0,0,1,0
22713,4676,2,39,24,19,179,14.12,6.81,0,3,0,0,0,0,1,0,0,0
22724,8148,2,20,8,54,191,12.37,8.259999999999998,0,2,0,0,1,0,0,0,0,0
22740,10184,2,19,14,3,70,4.88,4.2299999999999995,0,8,0,0,0,0,0,0,1,0
22746,5102,2,36,22,117,136,7.24,5.449999999999999,0,7,1,0,0,0,0,0,0,0
22767,6821,1,51,20,0,47,6.14,4.72,0,8,0,0,0,0,0,0,1,0
22787,1368,1,25,26,90,146,9.2,6.18,0,1,0,1,0,0,0,0,0,0
22803,4338,2,40,23,1,63,5.35,4.409999999999999,0,3,0,0,0,0,1,0,0,0
22820,9296,2,20,26,26,155,16.3,10.780000000000001,0,7,1,0,0,0,0,0,0,0
22822,773,2,47,14,419,237,10.09,4.56,0,1,0,1,0,0,0,0,0,0
22839,11599,1,45,16,17,117,12.76,6.119999999999999,0,3,0,0,0,0,1,0,0,0
22843,7214,1,36,6,37,146,11.330000000000002,8.149999999999999,0,4,0,0,0,1,0,0,0,0
22856,3511,2,26,8,20,179,10.34,6.980000000000001,0,2,0,0,1,0,0,0,0,0
22869,4512,1,45,7,4,188,8.93,7.0200000000000005,1,1,0,1,0,0,0,0,0,0
22881,8088,2,21,14,2313,190,14.75,6.610000000000001,0,8,0,0,0,0,0,0,1,0
22891,9878,1,60,7,12,167,15.519999999999998,8.85,1,6,0,0,0,0,0,1,0,0
22901,1533,2,39,29,1,103,13.02,8.02,0,3,0,0,0,0,1,0,0,0
22910,6636,2,55,13,9,79,6.239999999999998,5.77,0,7,1,0,0,0,0,0,0,0
22916,9278,2,29,28,73,199,11.249999999999998,9.26,0,7,1,0,0,0,0,0,0,0
22925,7200,2,19,15,5,159,9.16,4.94,0,1,0,1,0,0,0,0,0,0
22926,1417,2,66,29,15,102,6.5200000000000005,4.37,0,1,0,1,0,0,0,0,0,0
22934,4499,1,35,30,30,137,10.17,7.269999999999999,0,6,0,0,0,0,0,1,0,0
22936,10438,2,54,10,19,263,12.779999999999998,8.62,0,6,0,0,0,0,0,1,0,0
22957,7032,2,45,9,2,117,6.469999999999999,2.04,0,6,0,0,0,0,0,1,0,0
22988,847,2,21,23,0,88,10.12,6.82,0,5,0,0,0,0,0,0,0,1
23008,3291,1,40,29,2,40,5.3999999999999995,3.81,0,1,0,1,0,0,0,0,0,0
23049,6455,2,40,11,54,253,8.71,5.489999999999998,0,1,0,1,0,0,0,0,0,0
23055,10041,2,27,13,64,140,10.12,5.5600000000000005,0,4,0,0,0,1,0,0,0,0
