SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_VITA_RAE_mcg,sum_FOLDFE_mcg,sum_IRON_mg,sum_ZINC_mg,WEEKEND,adm2_,adm2_6,adm2_3,adm2_1,adm2_2,adm2_7,adm2_4,adm2_5,adm2_8
29780,443,1,40,20,123,141,24.35,8.99,0,3,0,1,0,0,0,0,0,0
29784,5152,1,62,24,26,49,2.21,2.3599999999999994,0,4,0,0,0,0,0,1,0,0
29793,25,2,70,8,146,97,5.95,6.39,0,2,0,0,0,1,0,0,0,0
29796,3395,1,70,19,4,88,9.4,6.069999999999999,0,2,0,0,0,1,0,0,0,0
29814,3257,2,50,23,115,105,5.53,5.699999999999999,0,5,0,0,0,0,0,0,1,0
29823,2149,1,26,18,80,142,7.779999999999999,8.139999999999999,0,7,0,0,0,0,1,0,0,0
29867,11654,1,22,23,20,74,3.27,3.0399999999999996,0,6,1,0,0,0,0,0,0,0
29870,382,2,45,20,27,92,7.57,6.72,0,3,0,1,0,0,0,0,0,0
29872,6483,1,57,28,92,154,13.83,8.399999999999999,0,3,0,1,0,0,0,0,0,0
29882,1413,1,30,22,20,98,5.75,4.32,0,8,0,0,0,0,0,0,0,1
29895,6252,2,26,3,117,121,7.719999999999999,6.639999999999999,0,4,0,0,0,0,0,1,0,0
29904,2876,1,18,23,38,121,5.839999999999999,6.609999999999999,0,1,0,0,1,0,0,0,0,0
29928,4708,1,55,25,59,155,8.79,9.599999999999996,0,5,0,0,0,0,0,0,1,0
29952,9924,2,29,7,352,269,8.7,6.499999999999999,1,5,0,0,0,0,0,0,1,0
29979,7091,1,35,5,21,197,7.950000000000001,9.21,0,4,0,0,0,0,0,1,0,0
30031,4031,2,30,14,244,191,11.600000000000001,8.509999999999998,0,1,0,0,1,0,0,0,0,0
30038,3236,2,26,18,113,140,8.08,6.759999999999999,0,1,0,0,1,0,0,0,0,0
30046,2135,2,28,21,4792,149,10.09,13.32,0,3,0,1,0,0,0,0,0,0
30111,7319,2,65,25,134,54,4.06,3.1999999999999997,0,5,0,0,0,0,0,0,1,0
30113,5198,1,46,9,13,62,2.9400000000000004,2.86,0,5,0,0,0,0,0,0,1,0
30118,1199,1,27,28,123,181,24.53000000000001,14.209999999999999,0,1,0,0,1,0,0,0,0,0
30129,1729,1,32,22,122,224,12.839999999999996,8.059999999999999,0,6,1,0,0,0,0,0,0,0
30138,2475,2,25,14,140,99,9.81,6.2,0,1,0,0,1,0,0,0,0,0
30156,166,2,40,1,180,159,8.25,7.829999999999999,1,4,0,0,0,0,0,1,0,0
30166,241,2,35,16,169,160,8.079999999999998,6.319999999999999,0,1,0,0,1,0,0,0,0,0
30175,2416,1,36,12,66,178,16.54,14.579999999999998,0,8,0,0,0,0,0,0,0,1
30182,7454,2,30,24,75,109,6.830000000000001,7.779999999999999,0,1,0,0,1,0,0,0,0,0
30221,9114,2,36,29,76,159,6.95,6.079999999999999,0,2,0,0,0,1,0,0,0,0
30232,8189,2,58,30,17,47,3.1999999999999997,4.54,0,4,0,0,0,0,0,1,0,0
30237,11635,1,28,25,17,115,7.2700000000000005,8.709999999999999,0,6,1,0,0,0,0,0,0,0
30257,2054,2,22,14,172,170,9.899999999999999,6.84,0,7,0,0,0,0,1,0,0,0
30287,1285,2,45,9,21,136,7.319999999999999,8.809999999999999,0,8,0,0,0,0,0,0,0,1
30301,1536,2,73,18,104,103,4.8,3.82,0,1,0,0,1,0,0,0,0,0
30306,2586,1,56,16,128,260,13.74,12.509999999999998,0,7,0,0,0,0,1,0,0,0
30308,11359,2,30,2,62,96,5.21,5.97,0,5,0,0,0,0,0,0,1,0
30315,593,2,39,12,8,115,11.5,7.629999999999999,0,5,0,0,0,0,0,0,1,0
30333,7212,2,60,18,46,20,2.7199999999999998,3.93,0,3,0,1,0,0,0,0,0,0
30360,3612,1,25,16,364,528,19.380000000000003,14.04,0,1,0,0,1,0,0,0,0,0
30375,1898,2,70,27,143,56,5.86,3.5599999999999996,0,1,0,0,1,0,0,0,0,0
30389,1944,2,21,11,272,233,5.56,3.9799999999999995,0,4,0,0,0,0,0,1,0,0
30395,3127,2,49,23,122,48,1.4200000000000002,0.6000000000000001,0,2,0,0,0,1,0,0,0,0
30413,3546,1,23,2,49,111,8.79,5.799999999999999,0,5,0,0,0,0,0,0,1,0
30417,1302,1,50,2,137,190,6.93,5.569999999999999,0,2,0,0,0,1,0,0,0,0
30422,3323,2,23,16,185,82,4.58,5.319999999999999,0,3,0,1,0,0,0,0,0,0
30425,1944,2,38,11,273,249,6.47,5.15,0,4,0,0,0,0,0,1,0,0
30460,3081,2,20,24,52,82,4.5600000000000005,3.81,0,1,0,0,1,0,0,0,0,0
30525,10312,1,25,2,156,76,3.01,2.4200000000000004,0,2,0,0,0,1,0,0,0,0
30532,1881,2,45,19,194,154,12.659999999999997,6.59,0,1,0,0,1,0,0,0,0,0
30537,10172,1,26,26,33,59,5.57,8.7,0,6,1,0,0,0,0,0,0,0
30559,2713,2,20,16,190,148,13.23,6.89,0,7,0,0,0,0,1,0,0,0
30561,11679,2,20,24,123,224,19.319999999999997,12.379999999999999,0,6,1,0,0,0,0,0,0,0
30568,9924,1,33,7,352,267,8.57,6.47,1,5,0,0,0,0,0,0,1,0
30583,25,2,26,8,189,122,6.76,7.33,0,2,0,0,0,1,0,0,0,0
30606,5862,2,18,18,151,134,7.35,8.78,0,8,0,0,0,0,0,0,0,1
30642,4721,2,28,2,628,155,11.56,10.549999999999999,0,5,0,0,0,0,0,0,1,0
30657,4369,1,25,31,109,146,7.53,7.4399999999999995,0,2,0,0,0,1,0,0,0,0
30663,9080,2,24,11,16,72,3.52,4.93,0,4,0,0,0,0,0,1,0,0
30667,8103,2,45,8,81,158,13.51,7.529999999999999,0,1,0,0,1,0,0,0,0,0
30675,6915,1,43,16,176,128,8.22,4.45,0,8,0,0,0,0,0,0,0,1
30693,2475,1,30,14,140,94,9.559999999999999,6.01,0,1,0,0,1,0,0,0,0,0
30719,3260,2,30,16,3,89,12.48,7.56,0,7,0,0,0,0,1,0,0,0
30729,11817,1,26,24,133,71,4.97,5.47,0,4,0,0,0,0,0,1,0,0
30734,11390,1,40,16,288,230,6.07,5.48,0,1,0,0,1,0,0,0,0,0
30766,6483,1,21,28,183,227,16.720000000000002,12.95,0,3,0,1,0,0,0,0,0,0
30772,10137,1,34,25,80,128,8.099999999999998,4.749999999999997,0,6,1,0,0,0,0,0,0,0
30796,8162,2,30,24,137,112,9.749999999999998,6.76,0,4,0,0,0,0,0,1,0,0
30797,8273,2,46,13,573,128,9.9,6.33,0,8,0,0,0,0,0,0,0,1
30812,1503,2,50,12,195,79,6.499999999999998,5.919999999999998,0,1,0,0,1,0,0,0,0,0
30819,11394,2,19,3,185,89,5.280000000000001,6.299999999999999,0,4,0,0,0,0,0,1,0,0
30825,1250,1,58,10,547,94,6.13,7.279999999999999,0,1,0,0,1,0,0,0,0,0
30833,11678,2,36,8,9,73,4.59,4.53,0,4,0,0,0,0,0,1,0,0
30840,5062,2,35,9,43,35,1.6500000000000001,2.11,0,2,0,0,0,1,0,0,0,0
30851,10202,2,25,16,21,180,10.469999999999999,8.549999999999999,0,7,0,0,0,0,1,0,0,0
30903,5041,2,18,12,104,115,7.4700000000000015,5.15,0,1,0,0,1,0,0,0,0,0
30938,1262,1,50,16,120,176,13.34,11.93,0,7,0,0,0,0,1,0,0,0
31005,9154,2,40,23,1012,692,7.909999999999999,5.98,0,7,0,0,0,0,1,0,0,0
31095,4898,1,40,26,250,162,10.99,12.139999999999999,0,7,0,0,0,0,1,0,0,0
31117,6177,2,55,31,161,125,6.950000000000001,5.519999999999999,0,4,0,0,0,0,0,1,0,0
31137,5218,1,29,26,85,128,25.39,11.999999999999996,0,6,1,0,0,0,0,0,0,0
31139,8076,1,50,31,25,92,6.130000000000001,7.95,0,4,0,0,0,0,0,1,0,0
31146,2981,1,26,28,36,194,22.209999999999997,11.359999999999998,0,3,0,1,0,0,0,0,0,0
31155,6841,2,60,4,48,55,3.7199999999999993,5.279999999999999,0,4,0,0,0,0,0,1,0,0
31182,2956,2,30,20,82,97,7.330000000000001,9.29,0,3,0,1,0,0,0,0,0,0
31186,2416,2,32,12,49,155,13.87,11.269999999999998,0,8,0,0,0,0,0,0,0,1
31189,485,1,19,22,35,71,1.8400000000000003,1.52,0,2,0,0,0,1,0,0,0,0
31224,7887,1,28,24,102,121,9.600000000000003,5.49,0,4,0,0,0,0,0,1,0,0
31227,7515,2,28,14,78,133,8.919999999999998,8.59,0,7,0,0,0,0,1,0,0,0
31243,3444,1,19,7,325,162,6.329999999999999,7.5600000000000005,1,2,0,0,0,1,0,0,0,0
31263,3895,2,35,27,98,172,6.170000000000001,5.42,0,5,0,0,0,0,0,0,1,0
31276,5339,2,55,14,23,110,6.469999999999999,6.859999999999999,0,7,0,0,0,0,1,0,0,0
31315,3125,2,26,19,89,124,11.15,7.04,0,7,0,0,0,0,1,0,0,0
31328,4730,2,26,15,260,118,5.86,6.26,0,6,1,0,0,0,0,0,0,0
31338,6925,2,47,24,19,113,6.369999999999999,7.749999999999999,0,3,0,1,0,0,0,0,0,0
31344,3970,2,22,18,159,189,9.62,7.53,0,1,0,0,1,0,0,0,0,0
31356,3069,2,49,2,106,132,9.14,6.8999999999999995,0,2,0,0,0,1,0,0,0,0
31357,3444,1,45,7,252,134,5.0600000000000005,6.069999999999999,1,2,0,0,0,1,0,0,0,0
31369,5726,2,38,1,145,88,7.22,5.24,1,5,0,0,0,0,0,0,1,0
31375,4058,2,21,4,104,130,7.36,7.22,0,4,0,0,0,0,0,1,0,0
31378,6565,2,36,27,34,129,11.73,6.829999999999999,0,7,0,0,0,0,1,0,0,0
31391,4693,2,55,16,107,94,6.859999999999999,6.23,0,8,0,0,0,0,0,0,0,1
31395,2504,2,29,13,26,121,6.619999999999999,5.079999999999998,0,6,1,0,0,0,0,0,0,0
31407,2264,1,21,26,173,408,24.459999999999997,19.659999999999997,0,6,1,0,0,0,0,0,0,0
31457,4453,2,28,20,106,139,8.87,8.649999999999999,0,3,0,1,0,0,0,0,0,0
31470,3469,2,46,20,91,118,5.800000000000001,6.11,0,3,0,1,0,0,0,0,0,0
31501,10729,1,24,15,663,95,6.67,6.95,0,7,0,0,0,0,1,0,0,0
31505,2727,1,60,18,9,56,5.419999999999999,7.879999999999999,0,8,0,0,0,0,0,0,0,1
31517,920,1,19,2,109,88,4.87,6.079999999999999,0,2,0,0,0,1,0,0,0,0
31529,2108,2,65,10,56,108,4.390000000000001,4.89,0,1,0,0,1,0,0,0,0,0
31558,10205,1,26,15,11,61,7.5,6.88,0,8,0,0,0,0,0,0,0,1
31565,11026,1,27,11,95,142,8.390000000000002,8.01,0,4,0,0,0,0,0,1,0,0
31583,11222,1,38,12,263,236,12.12,10.469999999999999,0,7,0,0,0,0,1,0,0,0
31618,1265,2,26,21,71,72,4.32,4.869999999999998,0,5,0,0,0,0,0,0,1,0
31631,11862,2,60,29,410,172,8.47,6.219999999999999,0,2,0,0,0,1,0,0,0,0
31636,7622,2,45,29,225,115,5.22,5.47,0,2,0,0,0,1,0,0,0,0
31640,138,2,29,2,111,140,7.8599999999999985,7.709999999999999,0,4,0,0,0,0,0,1,0,0
31646,3747,1,30,14,96,153,11.139999999999999,9.209999999999999,0,1,0,0,1,0,0,0,0,0
31662,2713,2,65,16,272,168,14.139999999999997,5.809999999999999,0,7,0,0,0,0,1,0,0,0
31673,2606,1,60,15,35,91,4.13,5.11,0,5,0,0,0,0,0,0,1,0
31712,11468,2,50,20,122,149,5.9399999999999995,6.119999999999999,0,3,0,1,0,0,0,0,0,0
31717,8216,1,38,30,67,100,7.7700000000000005,5.109999999999999,0,3,0,1,0,0,0,0,0,0
31738,9042,2,62,16,4113,189,12.749999999999998,10.120000000000003,0,8,0,0,0,0,0,0,0,1
31747,11813,1,46,16,328,145,8.48,8.580000000000002,0,1,0,0,1,0,0,0,0,0
31758,5666,2,50,30,158,97,4.68,6.39,0,4,0,0,0,0,0,1,0,0
31763,8838,2,35,12,144,69,4.6499999999999995,3.2099999999999995,0,1,0,0,1,0,0,0,0,0
31786,8601,1,45,13,23,44,2.7699999999999996,2.05,0,2,0,0,0,1,0,0,0,0
31796,8507,2,25,26,71,117,10.519999999999996,9.749999999999998,0,7,0,0,0,0,1,0,0,0
31807,1758,1,27,2,19,139,11.02,9.91,0,4,0,0,0,0,0,1,0,0
31817,360,1,49,12,372,143,11.04,10.040000000000001,0,5,0,0,0,0,0,0,1,0
31822,3772,2,63,13,154,118,6.7700000000000005,5.77,0,2,0,0,0,1,0,0,0,0
31856,9593,1,42,30,256,85,4.25,4.42,0,3,0,1,0,0,0,0,0,0
31887,515,1,65,11,65,147,6.6899999999999995,7.880000000000001,0,2,0,0,0,1,0,0,0,0
31901,2198,2,48,23,11,75,3.3100000000000005,3.4400000000000004,0,2,0,0,0,1,0,0,0,0
31933,7136,2,50,26,6,36,2.93,3.0899999999999994,0,3,0,1,0,0,0,0,0,0
31940,7498,2,20,12,43,125,8.209999999999999,7.709999999999999,0,5,0,0,0,0,0,0,1,0
31941,9430,1,20,15,202,106,6.92,8.57,0,5,0,0,0,0,0,0,1,0
31979,5540,1,18,25,92,62,3.09,2.4899999999999998,0,6,1,0,0,0,0,0,0,0
31998,9983,2,25,12,17,92,6.8,4.71,0,8,0,0,0,0,0,0,0,1
32037,6683,1,24,19,358,238,13.509999999999998,12.089999999999998,0,5,0,0,0,0,0,0,1,0
32040,120,2,24,23,73,118,5.55,5.909999999999999,0,5,0,0,0,0,0,0,1,0
32061,8370,2,26,2,65,80,3.8499999999999988,1.7700000000000002,0,4,0,0,0,0,0,1,0,0
32066,10211,2,28,30,245,275,7.499999999999998,5.849999999999999,0,3,0,1,0,0,0,0,0,0
32081,8013,2,25,22,27,160,10.18,8.72,0,6,1,0,0,0,0,0,0,0
32091,8628,2,55,27,40,100,5.26,5.3999999999999995,0,5,0,0,0,0,0,0,1,0
32125,2731,1,60,28,246,123,6.239999999999999,6.56,0,4,0,0,0,0,0,1,0,0
32131,166,1,25,1,111,122,6.64,6.710000000000001,1,4,0,0,0,0,0,1,0,0
32142,5409,2,36,30,2196,179,13.28,10.079999999999998,0,3,0,1,0,0,0,0,0,0
32147,3337,1,65,16,22,164,10.159999999999998,8.239999999999998,0,7,0,0,0,0,1,0,0,0
32171,1348,2,38,11,118,22,3.9599999999999995,2,0,4,0,0,0,0,0,1,0,0
32180,9937,1,30,22,5,71,5.379999999999999,5.679999999999999,0,8,0,0,0,0,0,0,0,1
32192,8106,2,28,28,43,160,18.719999999999995,10.790000000000001,0,3,0,1,0,0,0,0,0,0
32200,1586,2,39,1,114,224,11.34,10.949999999999996,1,5,0,0,0,0,0,0,1,0
32214,4385,2,65,16,88,56,3.21,3.71,0,5,0,0,0,0,0,0,1,0
32246,5349,2,25,31,237,208,12.36,7.7799999999999985,0,3,0,1,0,0,0,0,0,0
32273,9107,2,60,12,787,253,19.96,9.32,0,7,0,0,0,0,1,0,0,0
32292,11340,2,55,19,403,132,8.9,8.61,0,3,0,1,0,0,0,0,0,0
32297,6558,2,45,5,794,136,15.08,4.7299999999999995,0,4,0,0,0,0,0,1,0,0
32328,4224,2,49,21,16,94,6,8.33,0,3,0,1,0,0,0,0,0,0
32330,293,2,33,25,67,162,12.709999999999997,12.17,0,3,0,1,0,0,0,0,0,0
32337,1070,1,21,27,239,209,17.050000000000004,12.789999999999997,0,1,0,0,1,0,0,0,0,0
32358,5224,2,25,8,9,124,8.6,8.969999999999997,0,6,1,0,0,0,0,0,0,0
32374,6109,2,65,8,100,94,5.370000000000001,3.5300000000000002,0,6,1,0,0,0,0,0,0,0
32382,9349,1,50,29,254,115,5.42,6.449999999999999,0,2,0,0,0,1,0,0,0,0
32395,6168,2,28,18,86,156,5.69,5.73,0,7,0,0,0,0,1,0,0,0
32409,1070,1,56,27,190,136,12.420000000000002,9.279999999999996,0,1,0,0,1,0,0,0,0,0
32433,10528,1,55,21,97,235,10.829999999999998,9.63,0,7,0,0,0,0,1,0,0,0
32448,8448,1,35,18,49,103,6.680000000000001,6.319999999999999,0,1,0,0,1,0,0,0,0,0
32449,4785,2,60,15,630,156,12.520000000000003,8.25,0,5,0,0,0,0,0,0,1,0
32451,10390,1,31,22,41,96,14.66,7.42,0,3,0,1,0,0,0,0,0,0
32467,10641,2,46,9,79,97,7.659999999999999,9.37,0,6,1,0,0,0,0,0,0,0
32473,10288,1,33,27,241,135,9.24,8.549999999999999,0,5,0,0,0,0,0,0,1,0
32559,11141,2,34,18,37,118,8.59,5.77,0,3,0,1,0,0,0,0,0,0
32591,6415,2,50,7,147,115,6.09,5.209999999999999,1,2,0,0,0,1,0,0,0,0
32595,2696,2,37,24,10,87,6.140000000000001,8.889999999999997,0,3,0,1,0,0,0,0,0,0
32622,6945,2,29,11,85,147,9.559999999999999,4.369999999999999,0,2,0,0,0,1,0,0,0,0
32632,6298,2,22,25,45,72,4.01,4.85,0,1,0,0,1,0,0,0,0,0
32642,2637,1,24,22,1217,215,14.700000000000001,12.209999999999999,0,3,0,1,0,0,0,0,0,0
32655,10173,2,52,4,139,148,8.34,6.999999999999999,0,4,0,0,0,0,0,1,0,0
32660,9042,1,45,16,4,44,2.1,1.6600000000000001,0,8,0,0,0,0,0,0,0,1
32678,5549,2,34,22,0,36,2.2899999999999996,3.7799999999999994,0,8,0,0,0,0,0,0,0,1
32682,11075,1,35,23,140,135,12.089999999999998,14.089999999999998,0,5,0,0,0,0,0,0,1,0
32698,10043,2,40,7,165,77,4.509999999999999,3.9299999999999997,1,4,0,0,0,0,0,1,0,0
32703,1475,2,33,29,110,65,3.9499999999999997,5.449999999999999,0,4,0,0,0,0,0,1,0,0
32732,5531,1,69,16,136,53,3.44,3.339999999999999,0,5,0,0,0,0,0,0,1,0
32739,8402,1,45,22,140,57,3,2.71,0,1,0,0,1,0,0,0,0,0
32781,7669,1,28,25,13,103,3.36,1.95,0,7,0,0,0,0,1,0,0,0
32796,293,2,28,25,94,140,9.79,10.45,0,3,0,1,0,0,0,0,0,0
32797,2606,2,38,15,50,140,6.499999999999999,7.659999999999998,0,5,0,0,0,0,0,0,1,0
32798,7786,2,29,27,139,107,6.8100000000000005,5.3,0,4,0,0,0,0,0,1,0,0
32821,1561,2,24,9,17,68,5.63,4.4399999999999995,0,8,0,0,0,0,0,0,0,1
32826,1285,1,18,9,29,166,6.76,9.95,0,8,0,0,0,0,0,0,0,1
32837,7086,2,32,17,264,131,5.76,5.4799999999999995,0,3,0,1,0,0,0,0,0,0
32877,9535,2,38,25,178,216,14.129999999999999,10.559999999999999,0,6,1,0,0,0,0,0,0,0
32905,5844,1,38,23,158,81,6.14,4.97,0,3,0,1,0,0,0,0,0,0
32948,5759,1,37,3,1700,1819,15.17,12.209999999999999,0,4,0,0,0,0,0,1,0,0
32952,7534,1,32,9,14,90,17.480000000000004,5.010000000000001,0,5,0,0,0,0,0,0,1,0
32982,344,1,23,22,103,121,7.48,9.759999999999998,0,3,0,1,0,0,0,0,0,0
32996,10219,2,55,20,103,136,5.97,6.71,0,7,0,0,0,0,1,0,0,0
32999,1204,1,65,29,222,212,10.760000000000002,10.3,0,5,0,0,0,0,0,0,1,0
33009,2873,2,63,6,147,143,6.72,5.67,0,4,0,0,0,0,0,1,0,0
33023,23,2,36,23,14,67,14.52,7.58,0,3,0,1,0,0,0,0,0,0
33029,5387,2,27,18,56,128,8.629999999999999,5.7299999999999995,0,3,0,1,0,0,0,0,0,0
33036,6638,2,48,31,19,60,3.63,5.23,0,3,0,1,0,0,0,0,0,0
33070,209,1,65,17,210,96,6.620000000000001,7.449999999999999,0,5,0,0,0,0,0,0,1,0
33087,1898,1,31,27,670,377,7.7799999999999985,3.6399999999999997,0,1,0,0,1,0,0,0,0,0
33140,10558,2,58,31,34,143,4.67,5.999999999999999,0,4,0,0,0,0,0,1,0,0
33151,2601,1,45,18,23,62,4.869999999999999,2.2699999999999996,0,3,0,1,0,0,0,0,0,0
33169,3469,2,19,20,75,109,5.61,6.4799999999999995,0,3,0,1,0,0,0,0,0,0
33170,10627,2,73,20,208,81,9.32,4.029999999999999,0,7,0,0,0,0,1,0,0,0
33187,3272,2,36,22,90,105,10.89,8.200000000000001,0,7,0,0,0,0,1,0,0,0
33194,48,2,21,29,119,132,8.37,5.8199999999999985,0,1,0,0,1,0,0,0,0,0
33206,9937,2,28,22,4,64,4.79,4.6899999999999995,0,8,0,0,0,0,0,0,0,1
33253,9235,2,40,25,35,78,5.67,5.130000000000001,0,3,0,1,0,0,0,0,0,0
33268,4087,2,64,23,471,189,12.419999999999998,10.589999999999996,0,5,0,0,0,0,0,0,1,0
33281,808,1,40,22,217,150,9.229999999999999,7.079999999999998,0,4,0,0,0,0,0,1,0,0
33287,164,2,27,26,211,187,9.530000000000001,7.279999999999999,0,3,0,1,0,0,0,0,0,0
33292,10063,2,35,14,145,128,5.32,6.239999999999999,0,5,0,0,0,0,0,0,1,0
33308,7824,1,60,6,37,92,5.2700000000000005,8.120000000000001,0,4,0,0,0,0,0,1,0,0
33323,11891,2,32,7,133,184,10.369999999999997,8.159999999999998,1,8,0,0,0,0,0,0,0,1
33340,3395,1,29,19,3,102,9.34,6.42,0,2,0,0,0,1,0,0,0,0
33359,9430,2,18,15,161,85,5.390000000000001,6.669999999999998,0,5,0,0,0,0,0,0,1,0
33372,11692,2,74,18,112,152,4.92,4.7299999999999995,0,8,0,0,0,0,0,0,0,1
33378,7159,1,23,28,89,80,3.3099999999999996,2.8299999999999996,0,4,0,0,0,0,0,1,0,0
33381,2240,1,63,20,187,137,13.46,7.580000000000001,0,2,0,0,0,1,0,0,0,0
33405,1740,1,24,23,163,169,7.469999999999998,7.890000000000001,0,2,0,0,0,1,0,0,0,0
33428,5804,1,60,18,88,69,3.3799999999999994,4.209999999999999,0,5,0,0,0,0,0,0,1,0
33443,7781,1,20,27,763,94,5.77,7.88,0,4,0,0,0,0,0,1,0,0
33444,7107,1,50,22,43,40,1.9899999999999998,2.67,0,2,0,0,0,1,0,0,0,0
33448,8927,2,22,24,43,93,4.6499999999999995,5.96,0,3,0,1,0,0,0,0,0,0
33452,491,2,20,15,4024,162,11.44,10.93,0,5,0,0,0,0,0,0,1,0
33454,9112,2,35,7,103,96,7.879999999999999,8.719999999999999,1,8,0,0,0,0,0,0,0,1
33458,1881,1,25,19,274,211,15.089999999999998,10.93,0,1,0,0,1,0,0,0,0,0
33489,3085,2,43,12,188,115,5.04,4.869999999999998,0,1,0,0,1,0,0,0,0,0
33494,8611,2,33,22,2,45,3.17,5.16,0,4,0,0,0,0,0,1,0,0
33532,145,2,25,11,73,62,3.07,4.21,0,5,0,0,0,0,0,0,1,0
33536,11831,2,32,12,29,125,11.219999999999999,10.58,0,5,0,0,0,0,0,0,1,0
33543,5143,1,68,19,290,213,10.53,11.43,0,3,0,1,0,0,0,0,0,0
33547,9987,2,65,15,68,60,2.4599999999999995,2.33,0,5,0,0,0,0,0,0,1,0
33576,6384,2,55,1,75,110,6.76,8.459999999999999,1,4,0,0,0,0,0,1,0,0
33585,5540,2,20,25,157,112,5.8,4.46,0,6,1,0,0,0,0,0,0,0
33592,6940,2,50,27,53,83,3.4699999999999993,3.2799999999999994,0,7,0,0,0,0,1,0,0,0
33608,3710,1,21,23,2713,247,19.770000000000003,14.2,0,6,1,0,0,0,0,0,0,0
33659,2527,1,68,20,102,145,7.859999999999999,8.72,0,8,0,0,0,0,0,0,0,1
33660,1454,2,21,29,65,148,10.040000000000001,8.519999999999998,0,6,1,0,0,0,0,0,0,0
33661,6925,1,25,24,17,97,5.180000000000001,6.25,0,3,0,1,0,0,0,0,0,0
33673,2714,2,27,12,142,149,6.460000000000001,5.390000000000001,0,1,0,0,1,0,0,0,0,0
33676,5823,1,46,12,128,340,15.83,9.219999999999999,0,7,0,0,0,0,1,0,0,0
33690,10169,2,24,20,47,86,5.13,6.840000000000001,0,3,0,1,0,0,0,0,0,0
33701,1680,1,27,29,207,222,17.250000000000004,12.269999999999998,0,6,1,0,0,0,0,0,0,0
33709,10958,1,45,18,448,803,8.059999999999999,6.68,0,8,0,0,0,0,0,0,0,1
33731,4237,2,40,28,111,145,8.95,8.979999999999997,0,5,0,0,0,0,0,0,1,0
33732,5605,2,28,19,71,85,3.6500000000000004,4.509999999999998,0,5,0,0,0,0,0,0,1,0
33737,5712,2,27,22,33,58,7.9799999999999995,4.819999999999999,0,7,0,0,0,0,1,0,0,0
33748,9541,1,24,23,494,998,10.780000000000001,8.98,0,7,0,0,0,0,1,0,0,0
33751,5911,2,39,14,731,235,24.59,12.479999999999999,0,7,0,0,0,0,1,0,0,0
33759,3125,1,30,19,159,185,16.2,9.96,0,7,0,0,0,0,1,0,0,0
33805,7216,2,36,15,296,139,9.829999999999998,9.42,0,6,1,0,0,0,0,0,0,0
33812,11330,1,21,24,146,289,13.500000000000002,7.83,0,3,0,1,0,0,0,0,0,0
33830,6866,1,28,15,70,96,6.109999999999999,7.0699999999999985,0,6,1,0,0,0,0,0,0,0
33841,8384,2,35,4,207,274,12.05,12.219999999999999,0,4,0,0,0,0,0,1,0,0
33842,9349,1,22,29,198,104,4.769999999999999,5.86,0,2,0,0,0,1,0,0,0,0
33888,1958,1,30,24,90,102,6.420000000000001,7.17,0,3,0,1,0,0,0,0,0,0
33896,10172,2,21,26,33,66,5.54,8.139999999999997,0,6,1,0,0,0,0,0,0,0
33918,2731,2,45,28,181,106,5.449999999999999,5.8100000000000005,0,4,0,0,0,0,0,1,0,0
33930,898,1,40,11,438,249,5.62,5.71,0,5,0,0,0,0,0,0,1,0
33957,250,2,23,20,166,237,14.38,7.669999999999999,0,3,0,1,0,0,0,0,0,0
33965,5976,1,44,13,81,175,9.889999999999997,7.35,0,8,0,0,0,0,0,0,0,1
33966,4597,2,32,23,173,102,3.66,2.7299999999999995,0,2,0,0,0,1,0,0,0,0
33976,3397,2,34,21,113,78,4.56,6.1099999999999985,0,5,0,0,0,0,0,0,1,0
33987,7874,2,27,5,52,87,4.449999999999999,5.35,0,4,0,0,0,0,0,1,0,0
34035,2680,1,55,13,107,108,6.31,5.91,0,8,0,0,0,0,0,0,0,1
34042,1785,1,60,26,86,64,7.09,12.229999999999995,0,6,1,0,0,0,0,0,0,0
34066,3567,1,35,19,132,149,7.310000000000001,7.580000000000001,0,7,0,0,0,0,1,0,0,0
34080,6327,1,60,27,775,204,14.44,9.519999999999998,0,3,0,1,0,0,0,0,0,0
34100,9835,2,34,25,107,298,19.7,13.749999999999998,0,7,0,0,0,0,1,0,0,0
34104,8730,2,38,23,205,178,7.46,8.09,0,3,0,1,0,0,0,0,0,0
34144,8170,2,33,9,71,62,4.76,4.149999999999999,0,8,0,0,0,0,0,0,0,1
34149,8266,1,40,16,230,178,11.099999999999996,8.34,0,1,0,0,1,0,0,0,0,0
34155,920,1,40,2,311,171,8.690000000000001,9.329999999999998,0,2,0,0,0,1,0,0,0,0
34157,9561,1,18,23,111,86,4.3100000000000005,4.38,0,1,0,0,1,0,0,0,0,0
34204,4846,2,19,13,6,90,5.0600000000000005,6.25,0,2,0,0,0,1,0,0,0,0
34207,2803,2,18,20,81,106,5.8,5.77,0,3,0,1,0,0,0,0,0,0
34213,1899,1,19,16,75,109,6.369999999999999,6.419999999999998,0,1,0,0,1,0,0,0,0,0
34244,11735,2,36,28,59,77,4.16,3.9099999999999997,0,4,0,0,0,0,0,1,0,0
34245,3550,1,28,12,196,95,5.869999999999999,4.84,0,1,0,0,1,0,0,0,0,0
34260,8524,1,46,7,17,82,4.109999999999999,5.3100000000000005,1,5,0,0,0,0,0,0,1,0
34264,6298,1,26,25,80,113,11.200000000000003,13.94,0,1,0,0,1,0,0,0,0,0
