SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_VITA_RAE_mcg,sum_FOLDFE_mcg,sum_IRON_mg,sum_ZINC_mg,sum_VITB12_mcg,WEEKEND,adm2_,adm2_5,adm2_1,adm2_6,adm2_12,adm2_4,adm2_9,adm2_10,adm2_11,adm2_2,adm2_3,adm2_7,adm2_8
14892,10209,2,22,21,248,150,11.02,8.19,0.37800000000000006,0,1,0,1,0,0,0,0,0,0,0,0,0,0
14895,11251,2,35,16,51,170,11.14,8.120000000000001,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0
14905,8221,2,28,28,101,337,17.86,11.659999999999998,0.4446,0,11,0,0,0,0,0,0,0,1,0,0,0,0
14910,4986,2,23,15,56,80,6.76,4.53,0.8370000000000001,0,2,0,0,0,0,0,0,0,0,1,0,0,0
14917,3505,2,19,24,280,100,6.24,5.259999999999999,0.315,0,9,0,0,0,0,0,1,0,0,0,0,0,0
14921,7836,2,20,20,36,144,9.689999999999998,7.2299999999999995,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
14939,7519,2,62,18,74,199,11.799999999999999,4.6899999999999995,0.5823,0,1,0,1,0,0,0,0,0,0,0,0,0,0
14941,5068,2,36,11,76,127,7.019999999999998,5.449999999999999,0.4959,0,9,0,0,0,0,0,1,0,0,0,0,0,0
14952,10246,2,24,5,1360,232,28.840000000000003,9.079999999999998,0.423,0,1,0,1,0,0,0,0,0,0,0,0,0,0
15014,9308,2,70,23,429,214,22.010000000000005,12.760000000000002,1.155,0,5,1,0,0,0,0,0,0,0,0,0,0,0
15018,11845,2,25,23,37,209,7.1,8.71,0.2385,0,10,0,0,0,0,0,0,1,0,0,0,0,0
15046,5634,2,29,21,95,127,6.109999999999999,5.089999999999999,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
15090,10413,2,36,13,89,130,15.15,14.569999999999999,5.25,0,2,0,0,0,0,0,0,0,0,1,0,0,0
15103,7628,2,21,24,1214,231,12.030000000000001,5.049999999999999,2.3760000000000003,0,12,0,0,0,1,0,0,0,0,0,0,0,0
15135,2204,2,35,15,88,156,7.81,5.939999999999998,1.487,0,12,0,0,0,1,0,0,0,0,0,0,0,0
15137,10986,2,18,20,127,220,12.059999999999999,8.139999999999999,2.4440000000000004,0,2,0,0,0,0,0,0,0,0,1,0,0,0
15142,9115,2,36,21,109,94,9.02,3.5799999999999996,0.486,0,1,0,1,0,0,0,0,0,0,0,0,0,0
15146,6319,2,68,9,97,250,19.970000000000002,13.06,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0
15158,6333,2,28,22,1150,225,20.259999999999998,7.999999999999998,0.5958000000000001,0,12,0,0,0,1,0,0,0,0,0,0,0,0
15160,3392,2,26,27,74,182,8.95,9.639999999999995,0.1476,0,10,0,0,0,0,0,0,1,0,0,0,0,0
15181,3343,2,24,24,168,171,11.939999999999998,8.540000000000001,0.6543000000000001,0,11,0,0,0,0,0,0,0,1,0,0,0,0
15186,11245,2,48,13,101,212,14.89,8.069999999999999,0.3564,0,4,0,0,0,0,1,0,0,0,0,0,0,0
15188,9451,2,40,21,78,181,14.2,7.0600000000000005,0.117,0,3,0,0,0,0,0,0,0,0,0,1,0,0
15191,6756,2,28,24,60,133,7.6899999999999995,2.7500000000000004,0.5958000000000001,0,12,0,0,0,1,0,0,0,0,0,0,0,0
15198,2090,2,55,28,10,98,4.63,4.51,0.6048,0,12,0,0,0,1,0,0,0,0,0,0,0,0
15205,8093,2,67,10,86,187,15.09,9.950000000000001,0.333,0,11,0,0,0,0,0,0,0,1,0,0,0,0
15238,4609,2,50,8,78,342,25.45,16.819999999999997,0.5337,0,9,0,0,0,0,0,1,0,0,0,0,0,0
15250,909,2,38,17,351,218,16.14,12.78,9.756,0,5,1,0,0,0,0,0,0,0,0,0,0,0
15252,5389,2,44,19,132,192,11.370000000000001,7.669999999999999,0.38159999999999994,0,4,0,0,0,0,1,0,0,0,0,0,0,0
15290,2853,2,55,8,223,118,7.92,4.79,0.135,0,8,0,0,0,0,0,0,0,0,0,0,0,1
15297,5253,2,53,20,82,188,19.83,12.13,0.72,0,1,0,1,0,0,0,0,0,0,0,0,0,0
15299,4892,2,30,25,46,97,8.49,5.58,0.775,0,9,0,0,0,0,0,1,0,0,0,0,0,0
15337,9264,2,31,25,137,218,15.8,8.1,0.72,0,9,0,0,0,0,0,1,0,0,0,0,0,0
15357,11221,2,40,5,220,215,13.68,10.89,0.9108,0,1,0,1,0,0,0,0,0,0,0,0,0,0
15397,9155,2,29,22,905,237,18.12,7.3199999999999985,0.54990000000000006,0,12,0,0,0,1,0,0,0,0,0,0,0,0
15405,984,2,56,24,36,283,9.2,5.13,10.5505,0,12,0,0,0,1,0,0,0,0,0,0,0,0
15419,6162,2,45,18,40,124,8.319999999999999,7.180000000000001,0.6147,0,12,0,0,0,1,0,0,0,0,0,0,0,0
15425,1566,2,19,21,60,100,7.709999999999999,5.78,0.7065999999999999,0,6,0,0,1,0,0,0,0,0,0,0,0,0
15515,8169,2,28,18,93,147,8.100000000000001,8.859999999999998,0.7,0,6,0,0,1,0,0,0,0,0,0,0,0,0
15518,4325,2,54,18,105,93,11.73,2.9200000000000004,0.558,0,11,0,0,0,0,0,0,0,1,0,0,0,0
15530,7234,2,45,20,19,152,6.44,5.599999999999999,1.2217500000000001,0,6,0,0,1,0,0,0,0,0,0,0,0,0
15568,11886,2,27,9,61,239,10.620000000000001,7.709999999999999,1.008,0,8,0,0,0,0,0,0,0,0,0,0,0,1
15602,9223,2,45,20,8,311,4.62,4.89,3.02805,0,6,0,0,1,0,0,0,0,0,0,0,0,0
15627,3566,2,23,27,312,262,15,10.209999999999999,0.5184000000000001,0,11,0,0,0,0,0,0,0,1,0,0,0,0
15681,6649,2,50,26,441,266,26.68,18.260000000000005,0.207,0,7,0,0,0,0,0,0,0,0,0,0,1,0
15684,6059,2,26,16,57,340,25.409999999999997,15.28,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
15695,6713,2,24,18,31,87,5.96,6.179999999999998,2.0637,0,12,0,0,0,1,0,0,0,0,0,0,0,0
15760,10645,2,32,15,153,209,26.32,12.199999999999998,0.2925,0,6,0,0,1,0,0,0,0,0,0,0,0,0
15793,3206,2,34,22,83,122,5.73,4.15,1.1754,0,11,0,0,0,0,0,0,0,1,0,0,0,0
15795,1009,2,57,25,119,163,7,7.030000000000001,0.36,0,9,0,0,0,0,0,1,0,0,0,0,0,0
15803,8337,2,98,19,22,160,10.34,6.93,0.6435,0,2,0,0,0,0,0,0,0,0,1,0,0,0
15812,10058,2,55,9,556,203,16.99,8.79,0.9154,0,8,0,0,0,0,0,0,0,0,0,0,0,1
15849,6142,2,65,8,61,80,5.750000000000001,4.25,0.207,0,11,0,0,0,0,0,0,0,1,0,0,0,0
15905,7519,2,60,18,36,142,9.09,2.93,0.5823,0,1,0,1,0,0,0,0,0,0,0,0,0,0
15920,7170,2,20,20,54,234,17.209999999999997,8.229999999999999,0.6030000000000001,0,1,0,1,0,0,0,0,0,0,0,0,0,0
15947,10590,2,25,1,99,114,12.04,7.209999999999999,1.71,1,6,0,0,1,0,0,0,0,0,0,0,0,0
15957,3810,2,25,28,13,54,4.859999999999999,3.1999999999999997,0.4392,0,12,0,0,0,1,0,0,0,0,0,0,0,0
15974,1906,2,50,13,193,507,10.839999999999998,5.64,4.68,0,12,0,0,0,1,0,0,0,0,0,0,0,0
16039,530,2,37,14,231,112,7.129999999999999,4.68,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
16042,10239,2,46,2,28,100,8.829999999999998,5.099999999999999,0.05939999999999999,0,6,0,0,1,0,0,0,0,0,0,0,0,0
16057,2951,2,36,4,44,215,9.200000000000001,7.269999999999999,0.522,0,7,0,0,0,0,0,0,0,0,0,0,1,0
16080,9020,2,48,7,23,260,16.990000000000006,12.169999999999998,1.4274,1,9,0,0,0,0,0,1,0,0,0,0,0,0
16131,368,2,20,28,398,404,17.999999999999996,11.769999999999998,1.4977,0,11,0,0,0,0,0,0,0,1,0,0,0,0
16148,842,2,28,26,26,174,14.65,9.69,0.297,0,10,0,0,0,0,0,0,1,0,0,0,0,0
16163,9785,2,23,1,174,173,19.249999999999996,12.99,4.473,1,7,0,0,0,0,0,0,0,0,0,0,1,0
16171,5395,2,56,21,39,162,14.619999999999996,8.909999999999997,3.3858,0,6,0,0,1,0,0,0,0,0,0,0,0,0
16200,11593,2,18,21,79,69,6.04,3.84,0.631,0,3,0,0,0,0,0,0,0,0,0,1,0,0
16208,6901,2,55,21,397,209,11.63,6.940000000000001,0.342,0,1,0,1,0,0,0,0,0,0,0,0,0,0
16212,1669,2,52,14,31,492,13.83,6.7299999999999995,19.0995,0,5,1,0,0,0,0,0,0,0,0,0,0,0
16219,2929,2,40,15,65,135,8.549999999999999,8.73,2.115,0,5,1,0,0,0,0,0,0,0,0,0,0,0
16240,5492,2,38,4,91,128,9.280000000000001,7.799999999999999,0.306,0,7,0,0,0,0,0,0,0,0,0,0,1,0
16243,10080,2,45,22,100,116,14.629999999999999,8.899999999999999,2.301,0,4,0,0,0,0,1,0,0,0,0,0,0,0
16251,1913,2,19,10,215,115,7.7299999999999995,5.779999999999999,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0
16280,10158,2,25,9,50,125,11.700000000000001,8.390000000000002,0.3798,0,8,0,0,0,0,0,0,0,0,0,0,0,1
16281,5083,2,28,20,135,259,27.740000000000002,17.11,5.406,0,5,1,0,0,0,0,0,0,0,0,0,0,0
16283,7915,2,28,11,31,265,20.78,11.079999999999998,1.1916000000000002,0,5,1,0,0,0,0,0,0,0,0,0,0,0
16375,10111,2,25,26,65,45,3.31,4.199999999999999,0.26280000000000003,0,10,0,0,0,0,0,0,1,0,0,0,0,0
16386,2500,2,40,22,85,160,5.699999999999999,5.409999999999999,1.387,0,9,0,0,0,0,0,1,0,0,0,0,0,0
16391,5631,2,40,7,43,155,6.929999999999999,4.819999999999999,0.4779,1,11,0,0,0,0,0,0,0,1,0,0,0,0
16416,3825,2,34,12,92,367,36.97,21.959999999999997,1.188,0,9,0,0,0,0,0,1,0,0,0,0,0,0
16417,5886,2,35,2,22,60,4.489999999999998,3.8599999999999985,0.414,0,6,0,0,1,0,0,0,0,0,0,0,0,0
16466,11355,2,46,27,53,209,21.87,10.67,0.9773000000000001,0,11,0,0,0,0,0,0,0,1,0,0,0,0
16476,3221,2,53,28,45,232,16.2,9.779999999999998,0.945,0,11,0,0,0,0,0,0,0,1,0,0,0,0
16571,10494,2,49,28,217,278,19.259999999999998,13.68,2.2279999999999998,0,7,0,0,0,0,0,0,0,0,0,0,1,0
16587,11253,2,73,7,337,145,20.500000000000004,10.95,2.4417,1,11,0,0,0,0,0,0,0,1,0,0,0,0
16644,2479,2,32,24,53,131,9.639999999999999,7.589999999999998,0.405,0,12,0,0,0,1,0,0,0,0,0,0,0,0
16657,11293,2,40,25,131,152,8.43,6.119999999999998,0.387,0,11,0,0,0,0,0,0,0,1,0,0,0,0
16718,2788,2,52,22,493,134,11.430000000000001,7.4,0.828,0,5,1,0,0,0,0,0,0,0,0,0,0,0
16759,1897,2,30,18,79,135,14.59,8.639999999999999,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
16761,1965,2,18,25,169,127,15.260000000000002,9.179999999999998,3.414,0,9,0,0,0,0,0,1,0,0,0,0,0,0
16773,3810,2,48,28,20,82,6.619999999999999,4.87,0.4392,0,12,0,0,0,1,0,0,0,0,0,0,0,0
16788,6944,2,54,6,119,234,15.790000000000001,9.22,0.27,0,7,0,0,0,0,0,0,0,0,0,0,1,0
16791,8205,2,29,18,728,177,11.81,8.079999999999998,0.9504,0,1,0,1,0,0,0,0,0,0,0,0,0,0
16845,4902,2,60,20,145,233,15.879999999999999,7.51,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
16870,378,2,49,27,77,270,21,12.92,0.9208000000000001,0,10,0,0,0,0,0,0,1,0,0,0,0,0
16992,8156,2,25,22,106,211,14.170000000000002,9.94,0.3204,0,10,0,0,0,0,0,0,1,0,0,0,0,0
16994,1539,2,48,19,341,287,8.959999999999999,7.459999999999998,2.6172,0,7,0,0,0,0,0,0,0,0,0,0,1,0
17003,6253,2,21,12,75,194,11.349999999999998,6.680000000000001,0.4959,0,9,0,0,0,0,0,1,0,0,0,0,0,0
17022,6307,2,65,15,66,207,15.410000000000004,8.329999999999998,1.7109,0,6,0,0,1,0,0,0,0,0,0,0,0,0
17048,2011,2,45,7,104,159,10.839999999999998,6.859999999999999,0.6048,1,11,0,0,0,0,0,0,0,1,0,0,0,0
17132,4519,2,51,20,5,152,3.7499999999999996,4.24,1.33155,0,6,0,0,1,0,0,0,0,0,0,0,0,0
17136,7183,2,29,11,38,70,5.1000000000000005,5.500000000000001,0.37800000000000006,0,12,0,0,0,1,0,0,0,0,0,0,0,0
17142,5424,2,28,18,31,142,9.56,7.210000000000001,0.828,0,4,0,0,0,0,1,0,0,0,0,0,0,0
17152,9808,2,51,12,130,202,26.33,13.920000000000002,0.25920000000000004,0,10,0,0,0,0,0,0,1,0,0,0,0,0
17186,4679,2,35,25,134,284,29.070000000000004,19.16,0.8784000000000001,0,11,0,0,0,0,0,0,0,1,0,0,0,0
17190,9857,2,50,23,27,249,17.09,9.32,0.243,0,9,0,0,0,0,0,1,0,0,0,0,0,0
17210,1009,2,33,25,124,161,6.76,6.48,0.36,0,9,0,0,0,0,0,1,0,0,0,0,0,0
17236,1792,2,28,16,108,246,17.17,10.08,0.387,0,1,0,1,0,0,0,0,0,0,0,0,0,0
17283,3448,2,28,18,14,71,6.3500000000000005,5.470000000000001,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0
17287,4064,2,38,14,121,129,18.030000000000005,8.839999999999998,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0
17337,3985,2,28,22,1405,206,16.47,8.240000000000002,0.612,0,5,1,0,0,0,0,0,0,0,0,0,0,0
17340,7124,2,45,18,36,127,11.249999999999998,7.499999999999998,0.315,0,6,0,0,1,0,0,0,0,0,0,0,0,0
17359,3708,2,40,6,272,349,27.090000000000003,17.959999999999997,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0
17378,2848,2,55,21,109,70,2.8600000000000003,2.8699999999999997,0.44699999999999995,0,3,0,0,0,0,0,0,0,0,0,1,0,0
17412,261,2,35,12,100,289,8.18,7.649999999999999,1.1457,0,7,0,0,0,0,0,0,0,0,0,0,1,0
17419,3918,2,18,24,614,153,21.73,8.34,0.3024,0,11,0,0,0,0,0,0,0,1,0,0,0,0
17438,1678,2,22,31,53,186,15.34,8.28,0.306,0,6,0,0,1,0,0,0,0,0,0,0,0,0
17448,5114,2,65,27,101,179,13.66,8.350000000000001,1.644,0,11,0,0,0,0,0,0,0,1,0,0,0,0
17466,3096,2,72,21,238,156,16.36,7.419999999999998,1.9314,0,6,0,0,1,0,0,0,0,0,0,0,0,0
17472,6935,2,45,17,85,85,11.67,8.319999999999999,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
17475,10357,2,68,13,41,223,14.41,9.879999999999999,1.0764,0,5,1,0,0,0,0,0,0,0,0,0,0,0
17510,5810,2,30,27,174,112,5.409999999999999,5.38,1.035,0,5,1,0,0,0,0,0,0,0,0,0,0,0
17569,10062,2,48,20,36,287,26.169999999999998,14.819999999999999,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
17633,7309,2,36,11,15,84,8.189999999999998,5.059999999999998,0.2916,0,4,0,0,0,0,1,0,0,0,0,0,0,0
17681,10750,2,23,23,386,142,19.25,7.559999999999999,0.14400000000000002,0,6,0,0,1,0,0,0,0,0,0,0,0,0
17702,3735,2,35,18,336,113,10.64,6.85,0.14400000000000002,0,8,0,0,0,0,0,0,0,0,0,0,0,1
17843,6,2,35,31,108,151,9.68,6.739999999999999,0.681,0,6,0,0,1,0,0,0,0,0,0,0,0,0
17889,9609,2,42,17,49,84,11.15,6.989999999999999,1.2320000000000002,0,2,0,0,0,0,0,0,0,0,1,0,0,0
17936,6283,2,22,15,63,116,5.62,5.679999999999999,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
17940,2814,2,27,21,106,168,15.32,8.329999999999998,1.6823000000000001,0,6,0,0,1,0,0,0,0,0,0,0,0,0
17950,4746,2,84,11,91,105,3.34,3.11,0.855,0,12,0,0,0,1,0,0,0,0,0,0,0,0
17952,886,2,20,20,48,164,17.38,9.66,1.4418,0,2,0,0,0,0,0,0,0,0,1,0,0,0
17969,976,2,68,27,102,121,9.540000000000001,6.6000000000000005,0.7110000000000001,0,3,0,0,0,0,0,0,0,0,0,1,0,0
17978,3918,2,45,24,617,222,29.989999999999995,13.539999999999996,0.3024,0,11,0,0,0,0,0,0,0,1,0,0,0,0
17995,9027,2,70,10,59,135,12.77,7.34,0.3024,0,8,0,0,0,0,0,0,0,0,0,0,0,1
18007,3691,2,24,11,30,101,10.139999999999997,7.09,9.252,0,12,0,0,0,1,0,0,0,0,0,0,0,0
18008,2603,2,72,25,139,188,10.480000000000002,6.489999999999998,0.5949,0,4,0,0,0,0,1,0,0,0,0,0,0,0
18036,3755,2,68,18,74,184,13.1,8.159999999999998,0.35009999999999997,0,10,0,0,0,0,0,0,1,0,0,0,0,0
18088,4746,2,35,11,168,691,14.570000000000004,9.43,5.769,0,12,0,0,0,1,0,0,0,0,0,0,0,0
18093,1484,2,20,19,329,109,11.399999999999997,6.98,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0
18102,9049,2,28,14,67,81,8,6.789999999999999,3.369,0,8,0,0,0,0,0,0,0,0,0,0,0,1
18124,6448,2,25,14,33,211,31.57,14.02,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0
18136,3,2,18,13,84,243,16.97,11.039999999999997,1.971,0,2,0,0,0,0,0,0,0,0,1,0,0,0
18196,604,2,50,29,63,216,16.15,9.739999999999998,0.36,0,3,0,0,0,0,0,0,0,0,0,1,0,0
18203,1906,2,23,13,196,527,13.180000000000001,7.04,4.68,0,12,0,0,0,1,0,0,0,0,0,0,0,0
18210,7686,2,20,15,35,125,8.5,7.65,0.9,0,5,1,0,0,0,0,0,0,0,0,0,0,0
18287,10372,2,78,24,21,182,7.220000000000001,4.12,1.464,0,12,0,0,0,1,0,0,0,0,0,0,0,0
18311,5268,2,27,22,9,145,8.52,6.219999999999998,0.396,0,9,0,0,0,0,0,1,0,0,0,0,0,0
18320,3831,2,33,18,49,142,9.28,8.24,0.1269,0,10,0,0,0,0,0,0,1,0,0,0,0,0
18406,3533,2,65,21,65,156,8.67,5.299999999999999,0.37440000000000007,0,6,0,0,1,0,0,0,0,0,0,0,0,0
18412,3057,2,76,30,23,104,7.779999999999999,4.59,0.09,0,3,0,0,0,0,0,0,0,0,0,1,0,0
18441,10058,2,80,9,410,145,12.559999999999999,6.4399999999999995,0.7404000000000001,0,8,0,0,0,0,0,0,0,0,0,0,0,1
18445,10852,2,32,24,191,303,23.78,19.340000000000003,0.738,0,11,0,0,0,0,0,0,0,1,0,0,0,0
18446,9427,2,19,27,49,193,19.78,10.239999999999998,0.28259999999999996,0,10,0,0,0,0,0,0,1,0,0,0,0,0
18448,2543,2,46,10,188,241,17.32,8.579999999999998,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0
18480,5902,2,35,28,143,232,12.34,9.969999999999999,0.2871,0,10,0,0,0,0,0,0,1,0,0,0,0,0
18503,7323,2,62,15,322,246,16.36,10.13,2.2006,0,3,0,0,0,0,0,0,0,0,0,1,0,0
18528,1949,2,25,19,96,162,16.28,7.449999999999999,0.423,0,3,0,0,0,0,0,0,0,0,0,1,0,0
18544,2828,2,32,9,48,242,12.98,9.85,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1
18599,7063,2,23,12,157,166,10.099999999999998,8.14,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0
18604,698,2,30,17,322,306,7.039999999999999,7.049999999999998,0.4104,0,7,0,0,0,0,0,0,0,0,0,0,1,0
18617,11751,2,52,14,330,202,14.649999999999999,7.4,2.7468000000000004,0,5,1,0,0,0,0,0,0,0,0,0,0,0
18619,5036,2,65,8,36,96,8.26,4.75,1.9584000000000001,0,7,0,0,0,0,0,0,0,0,0,0,1,0
18644,8050,2,28,18,79,89,5.59,5.779999999999999,0.9927,0,5,1,0,0,0,0,0,0,0,0,0,0,0
18651,10739,2,50,20,54,106,4.9799999999999995,5.169999999999999,1.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0
18681,11633,2,22,18,32,194,15.339999999999998,7.279999999999998,0.297,0,1,0,1,0,0,0,0,0,0,0,0,0,0
18737,9956,2,18,5,200,174,13.669999999999998,8.309999999999999,1.8088,0,1,0,1,0,0,0,0,0,0,0,0,0,0
18743,2227,2,40,18,62,183,9.389999999999999,4.109999999999999,0.6615000000000001,0,1,0,1,0,0,0,0,0,0,0,0,0,0
18751,5096,2,62,26,747,293,21.070000000000007,8.11,9.0736,0,12,0,0,0,1,0,0,0,0,0,0,0,0
18817,2955,2,18,25,49,88,5.7299999999999995,3.0500000000000003,0.1512,0,4,0,0,0,0,1,0,0,0,0,0,0,0
18822,2188,2,30,28,45,116,11.680000000000001,6.6899999999999995,2.3733000000000004,0,10,0,0,0,0,0,0,1,0,0,0,0,0
18824,7170,2,50,20,64,270,19.14,9,0.6030000000000001,0,1,0,1,0,0,0,0,0,0,0,0,0,0
18839,4734,2,36,11,23,198,15.280000000000001,7.849999999999999,0.5271,0,9,0,0,0,0,0,1,0,0,0,0,0,0
18876,5571,2,42,22,47,186,16.37,9.670000000000002,0.6795,0,11,0,0,0,0,0,0,0,1,0,0,0,0
18888,1568,2,26,24,99,134,9.21,6.0699999999999985,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0
18892,4017,2,60,11,1942,2114,11.039999999999997,8.33,19.359,0,12,0,0,0,1,0,0,0,0,0,0,0,0
18916,8559,2,22,11,113,82,7.85,5.96,1.1880000000000002,0,8,0,0,0,0,0,0,0,0,0,0,0,1
18929,11272,2,42,13,302,720,10.49,7.239999999999999,2.608,0,12,0,0,0,1,0,0,0,0,0,0,0,0
18945,8227,2,37,13,24,527,6.59,6.68,5.0535,0,12,0,0,0,1,0,0,0,0,0,0,0,0
18962,6404,2,45,6,1196,332,25.25,13.44,0.685,0,7,0,0,0,0,0,0,0,0,0,0,1,0
19043,8750,2,30,20,524,494,11.959999999999999,8.790000000000001,0.2178,0,7,0,0,0,0,0,0,0,0,0,0,1,0
19054,4631,2,25,17,218,658,19.849999999999998,10.530000000000001,0.1485,0,2,0,0,0,0,0,0,0,0,1,0,0,0
19083,6776,2,22,19,528,178,8.02,5.6,0.4554,0,1,0,1,0,0,0,0,0,0,0,0,0,0
19111,11215,2,50,27,76,237,17.3,12.08,0.3033,0,10,0,0,0,0,0,0,1,0,0,0,0,0
19147,8745,2,32,20,77,135,9.26,5.6099999999999985,0.8828999999999999,0,4,0,0,0,0,1,0,0,0,0,0,0,0
19184,9673,2,18,17,57,209,8.47,6.459999999999999,0.477,0,1,0,1,0,0,0,0,0,0,0,0,0,0
19199,9237,2,28,10,704,237,19.46,11.399999999999997,0.414,0,11,0,0,0,0,0,0,0,1,0,0,0,0
19201,217,2,26,26,88,153,10.129999999999999,8.469999999999999,0.594,0,7,0,0,0,0,0,0,0,0,0,0,1,0
19226,2853,2,28,8,234,123,8.27,5.13,0.135,0,8,0,0,0,0,0,0,0,0,0,0,0,1
19229,4469,2,53,24,78,158,7.500000000000001,6.609999999999999,2.178,0,9,0,0,0,0,0,1,0,0,0,0,0,0
19270,471,2,20,21,295,502,19.439999999999998,14.729999999999999,1.0710000000000002,0,6,0,0,1,0,0,0,0,0,0,0,0,0
19297,7629,2,60,14,139,255,11.469999999999999,9.889999999999999,2.4989999999999997,0,5,1,0,0,0,0,0,0,0,0,0,0,0
19356,6099,2,21,13,39,300,16.62,10.999999999999996,0.7272,0,6,0,0,1,0,0,0,0,0,0,0,0,0
19408,2452,2,25,21,70,224,19.21,14.790000000000001,0.7272,0,12,0,0,0,1,0,0,0,0,0,0,0,0
19414,6661,2,28,18,80,250,18.78,10.499999999999998,0.1728,0,10,0,0,0,0,0,0,1,0,0,0,0,0
19436,2281,2,48,24,58,169,13.07,9.889999999999999,0.4302,0,10,0,0,0,0,0,0,1,0,0,0,0,0
19479,4391,2,48,26,29,88,6.81,4.819999999999999,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0
19505,8504,2,65,30,107,181,8.14,6.340000000000001,1.791,0,7,0,0,0,0,0,0,0,0,0,0,1,0
19512,11236,2,40,4,58,120,9.419999999999998,7.7799999999999985,0.1395,0,3,0,0,0,0,0,0,0,0,0,1,0,0
19516,4029,2,24,30,37,132,10.53,7.699999999999999,0.1287,0,3,0,0,0,0,0,0,0,0,0,1,0,0
19534,9417,2,32,27,38,121,11.08,7.84,0.2187,0,11,0,0,0,0,0,0,0,1,0,0,0,0
19564,1642,2,37,15,68,165,11.309999999999999,6.279999999999999,0.4266,0,9,0,0,0,0,0,1,0,0,0,0,0,0
19589,64,2,35,25,510,114,4.44,3.7600000000000002,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0
19607,11593,2,40,21,98,110,9.290000000000001,6.099999999999998,0.631,0,3,0,0,0,0,0,0,0,0,0,1,0,0
19661,7519,2,21,18,94,268,15.52,7.87,0.5823,0,1,0,1,0,0,0,0,0,0,0,0,0,0
19691,715,2,60,20,345,138,11.06,6.399999999999999,0.37800000000000006,0,1,0,1,0,0,0,0,0,0,0,0,0,0
19770,10118,2,28,22,553,408,25.57,15.32,0.693,0,4,0,0,0,0,1,0,0,0,0,0,0,0
19814,3989,2,32,13,46,232,18.970000000000002,9.790000000000001,0.6031,0,6,0,0,1,0,0,0,0,0,0,0,0,0
19841,3523,2,32,7,187,175,9.319999999999999,7.409999999999998,2.3927,1,11,0,0,0,0,0,0,0,1,0,0,0,0
19844,9147,2,24,26,7,142,7.550000000000001,2.8800000000000003,5.5747,0,12,0,0,0,1,0,0,0,0,0,0,0,0
19855,9773,2,31,19,73,301,22.669999999999998,11.47,0.14400000000000002,0,2,0,0,0,0,0,0,0,0,1,0,0,0
19915,7716,2,19,15,56,171,12.29,9.569999999999999,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
19924,5146,2,65,18,21,168,13.36,7.6499999999999995,0.9783,0,6,0,0,1,0,0,0,0,0,0,0,0,0
19967,1683,2,19,8,26,132,9.719999999999999,6.390000000000001,0.297,0,11,0,0,0,0,0,0,0,1,0,0,0,0
20004,7225,2,36,18,400,199,13.449999999999998,7.229999999999999,1.0979999999999999,0,5,1,0,0,0,0,0,0,0,0,0,0,0
20029,2451,2,27,20,76,192,14.729999999999997,7.9,0.28800000000000003,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20047,5478,2,50,10,4,186,12.36,8.16,0.4239,0,9,0,0,0,0,0,1,0,0,0,0,0,0
20086,6433,2,45,21,470,367,25.36,12.520000000000003,1.5825,0,4,0,0,0,0,1,0,0,0,0,0,0,0
20115,4279,2,45,10,36,199,18.759999999999998,10.469999999999995,0.2871,0,8,0,0,0,0,0,0,0,0,0,0,0,1
20123,217,2,70,26,102,192,14.33,11.019999999999998,0.594,0,7,0,0,0,0,0,0,0,0,0,0,1,0
20136,3487,2,65,6,92,256,10.300000000000004,6.78,0.5670000000000001,0,11,0,0,0,0,0,0,0,1,0,0,0,0
20155,2939,2,61,11,24,62,4.3,5.01,1.0575,0,12,0,0,0,1,0,0,0,0,0,0,0,0
20182,1834,2,30,19,64,166,12.180000000000001,7.82,0.198,0,3,0,0,0,0,0,0,0,0,0,1,0,0
20218,5727,2,53,11,26,111,10.679999999999998,8.149999999999999,9,0,12,0,0,0,1,0,0,0,0,0,0,0,0
