SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_ENERGY_kcal,WEEKEND,adm2_,adm2_2,adm2_4,adm2_3,adm2_5,adm2_7,adm2_6,adm2_11,adm2_10,adm2_8,adm2_1,adm2_9
35096,11704,1,51,12,2152,0,5,0,0,0,1,0,0,0,0,0,0,0
35116,1614,1,47,25,2088,0,5,0,0,0,1,0,0,0,0,0,0,0
35151,2784,1,19,21,1910,0,8,0,0,0,0,0,0,0,0,1,0,0
35215,8092,1,35,30,2096,0,6,0,0,0,0,0,1,0,0,0,0,0
35279,3681,1,76,10,2139,0,5,0,0,0,1,0,0,0,0,0,0,0
35280,7997,1,52,22,2322,0,2,1,0,0,0,0,0,0,0,0,0,0
35344,7004,1,58,20,1852,0,9,0,0,0,0,0,0,0,0,0,0,1
35382,4213,1,56,18,2242,0,4,0,1,0,0,0,0,0,0,0,0,0
35433,2120,1,43,14,2037,0,1,0,0,0,0,0,0,0,0,0,1,0
35435,3791,1,33,20,2136,0,1,0,0,0,0,0,0,0,0,0,1,0
35441,5558,1,22,11,2458,0,9,0,0,0,0,0,0,0,0,0,0,1
35453,6697,1,25,27,2189,0,5,0,0,0,1,0,0,0,0,0,0,0
35476,118,1,35,9,2001,0,1,0,0,0,0,0,0,0,0,0,1,0
35479,2705,1,61,12,1964,0,4,0,1,0,0,0,0,0,0,0,0,0
35511,10669,1,55,20,2152,0,9,0,0,0,0,0,0,0,0,0,0,1
